url,title,ingredients,steps
https://www.recetasnestle.com.co/recetas/ensalada-de-lentejas-y-mango-2,Ensalada de lentejas y mango,"   1 taza de lentejas remojadas de la noche anterior (90 g)      1 sobre de CALDO DE GALLINA MAGGI® Desmenuzado (9 g)      3 tazas de agua (750 ml)      ¼ de libra de queso campesino cortado en cubos pequeños (125 g)      1 mango pequeño, pelado y cortado en cubos medianos (160 g)      ½ taza de tomates cherry (75 g)      2 tazas de lechuga cortada en tiras (144 g)      1 cucharada de aceite de oliva (14 ml)      1 cucharada de vinagre balsámico (20 g)      1 cucharada de miel (20 g)  ","    1.  Escurre las lentejas del agua de remojo y ponlas en una olla con el CALDO DE GALLINA MAGGI® Desmenuzado y las tres tazas de agua, cocina por 20 minutos o hasta que las lentejas estén bien cocinadas, retira del fuego, escurre el agua de cocción y deja enfriar.                  2.  En una ensaladera añade el queso, el mango, el tomate, la lechuga, las lentejas frías y revuelve para integrar bien.                  3.  Aparte prepara la vinagreta, mezclando el aceite, el balsámico y la miel.                  4.  Baña la ensalada con la vinagreta.             "
https://www.recetasnestle.com.co/recetas/ensalada-de-arroz-de-coliflor-tofu-a-la-parrilla-y-aguacate-2,"Ensalada de arroz de coliflor, tofu a la parrilla y aguacate",   1 coliflor pequeña (280 g)      1 sobre de CALDO DE VERDURAS DE LA HUERTA MAGGI® Desmenuzado (9 g)      3 tazas de agua (750 ml)      ¼ de libra de tofú cortado en cubos medianos (125 g)      1 cucharada de aceite (14 ml)      1 cucharadita de paprika (1 g)      1 aguacate mediano cortado en cubos medianos (220 g)      ½ taza de tomates cherry (75 g)      1 taza de zanahoria rallada (128 g)      ½ taza de yogurt griego (20 g)      2 cucharadas de arándanos deleite sin azúcar NATURE´S HEART® (20g)  ,"    1.  En una olla a fuego medio añade la coliflor partido en trozos, el caldo de VERDURAS DE LA HUERTA MAGGI® Desmenuzado y las tres tazas de agua, cocina por 10 minutos retira del fuego y escurre el agua de cocción.                  2.  Pon los trozos de coliflor en la licuadora y licua por 10 segundos hasta que quede suelto la coliflor.                  3.  Aparte en un tazón marina el tofu con el aceite y la paprika.                  4.  Calienta una sartén o parrilla, pon los trozos de tofu y cocina hasta dorar por lado y lado.                  5.  Pon el arroz de coliflor en una ensaladera, añade el tofú asado, el aguacate, el tomate cherry y la zanahoria, mezcla con cuidado e integrar bien.                  6.  Mezcla el yogurt con los arándanos hasta integrar, sirve la ensalada y baña con este aderezo.             "
https://www.recetasnestle.com.co/recetas/ensalada-de-won-tons-de-guayaba-con-salsa-de-frutas-2,Ensalada de won-tons de guayaba con salsa de frutas,"   1 guayaba tipo pera (55 g)      ½ taza de agua (125 ml)      1 estrella de anís (2 g)      ¼ de cucharadita de canela en polvo (1 g)      1 rodaja de limón (5 g)      2 cucharadas de azúcar (32 g)      ¼ taza de agua (63 ml)      ½ cucharada de curry amarillo (3 g)      1 estrella de anís (2 g)      Zumo de 1 limón, naranja o lima (48 ml)      8 fresas cortadas en cubos pequeños (96 g)      2 kiwis cortados en cubos pequeños (138 g)      4 tajadas de melón cortado en cubos pequeños (160 g)      4 tajadas delgadas de papaya cortado en cubos pequeños (145 g)      8 láminas de wontons (64 g)      1 clara de huevo (30 g)      2 cucharadas de CREMA DE LECHE NESTLE® (30 g)  ","    1.  Precalentar el horno a 180°C/360°F, 10  minutos antes.                  2.  Pela la guayaba, pártela en cuatro, saca las semillas y corta en dados, cocina con la ½ taza de agua, el anís, la canela y la rodaja de limón.                  3.  Reduce el fuego a temperatura baja y deja hervir, pero sin que la guayaba se ablande, retira el anís y el limón, retira del fuego y deja enfriar hasta el momento de usar.                  4.  Pon en una olla el azúcar con el agua y lleva a fuego, deja que los cristales del azúcar desaparezcan por completo hasta llegar a ebullición, deja por 10 minutos aproximadamente, retira y deja enfriar.                  5.  Mezcla el almíbar preparado anteriormente, la pasta de curry, el anís estrellado y el zumo de limón sin parar de remover, incorpora la fruta (fresas, kiwi, limón y la papaya) y dejar marinar por 5 minutos.                  6.  Unta con clara de huevo cada lámina de won-tons, pon en el centro un poco del relleno de guayaba y dobla en forma de triangulo y presiona los extremos para que cierren bien.                  7.  Pon los won-tons en una lata para horno previamente engrasada, lleva al horno y hornea por 10 minutos o hasta que estén crocantes.                  8.  Sirve cada won-tans con la salsa de frutas y ½ cucharada de CREMA DE LECHE NESTLÉ®, sirve enseguida.             "
https://www.recetasnestle.com.co/recetas/ensalada-rusa,Deliciosa receta de Ensalada rusa,"   4 tazas de agua      1 libra de papa pastusa o sabanera, pelada, cortada en cubos pequeños (500 g)      1 taza de zanahoria cortada en cubos pequeños (150 g)      1 taza de arveja desgranada fresca (145 g)      ½ taza de apio, cortados en rodajitas (50 g)      8 cucharadas de CREMA DE LECHE NESTLÉ® (120 g)      1 cucharadita de SAZONADOR NATURISIMO MAGGI® (6 g)      Zumo de 1 limón (48 ml)  ","    1.  En una olla de fondo alto, añadir el agua y las papas, llevar a fuego alto y cocinar por 20 minutos o hasta que la papa este blandita teniendo cuidado que no se desaten; con la ayuda de un colador sacar las papas del agua. En la misma agua adicionar la zanahoria y la arveja, cocinar por 15 a 20 minutos o hasta que estén banditas. Colar para retirar el exceso de agua.                  2.  Poner la papa cocinada y los vegetales en una ensaladera y agregar el apio.                  3.  Aparte en un tazón mezclar la CREMA DE LECHE NESTLÉ®, el SAZONADOR NATURISIMO MAGGI® y el zumo de limón.                  4.  Bañar la ensalada con la salsa y con la ayuda de una cuchara mezclar suavemente para integrar bien.             "
https://www.recetasnestle.com.co/recetas/empanadas-margarita,Empanadas Margarita,   2 tomates medianos (246 g)      1 cucharadita de SAZONADOR NATURISIMO MAGGI® (3 g)      2 tazas de albahaca (48 g)      1 taza de queso mozzarella rallado (113 g)      1/2 libra de masa de hojaldre (250 g)      1 huevo batido (50 g)  ,"    1.  Corta los tomates en cubos pequeños y sazona con el SAZONADOR NATURISIMO MAGGI®.                  2.  Mezcla el tomate con la albahaca troceada, el queso mozzarella rallado, luego extiende la masa de hojaldre y corta 8 círculos.                  3.  Coloca relleno en el centro de cada círculo, pinta los bordes con huevo batido, cierra y sella haciendo presión con un tenedor.                  4.  Hornea durante 25 minutos a 160°C.             "
https://www.recetasnestle.com.co/recetas/tortilla-de-verduras,Tortilla de verduras,   3 cucharadas de aceite (42 g)      1 papa sabanera cortada en cubos medianos (170 g)      1 taza de champiñones en láminas (70 g)      1 cucharadita de SAZONADOR NATURISIMO MAGGI® (3 g)      1 pimentón rojo finamente picado  (116 g)      4 huevos (200 g)      1 doy pack de CREMA DE LECHE NESTLÉ® (186 g)  ,"    1.  En una sartén mediana a fuego medio sofríe con el aceite la papa y los champiñones, agrega el SAZONADOR NATURISIMO MAGGI® y el pimentón, retira del fuego y adiciona los huevos batidos y la CREMA DE LECHE NESTLÉ®.                  2.  Regresa toda la mezcla a la sartén y cocina a fuego lento hasta que tome una consistencia firme, después voltea con la ayuda de un plato para cocinar del otro lado.                  3.  Una vez cocida la parte de abajo, retira del sartén, corta en triángulos y sirve.             "
https://www.recetasnestle.com.co/recetas/tortillas-de-maiz-y-yuca,Tortillas de maíz y yuca,   3 y 1/2 tazas de maíz (400 g)      3/4 de taza de leche (188 ml)      1 cucharada de mantequilla (14 g)      1 huevo (50 g)      1 sobre de CALDO DE GALLINA MAGGI® DESMENUZADO (9 g)      1/2 taza de queso campesino (60 g)      1 trozo grande de yuca cruda (262 g)      1/2 taza de queso campesino (60 g)      1 cucharada de mantequilla (14 g)      1/2 cucharada de aceite de achiote (7 g)      1/2 cebolla cabezona mediana finamente picada (55 g)    picada finamente      1 cucharadita de SAZONADOR NATURISIMO MAGGI® (3 g)  ,"    1.  Agrega en un recipiente amplio la harina de maíz amarillo, la leche, la mantequilla, el huevo y el CALDO DE GALLINA MAGGI® DESMENUZADO, mezcla todo hasta formar una masa consistente,  coloca pequeñas porciones de masa en tu mano, presiona con tu dedo formando un orificio y rellénalo de queso campesino, cierra y forma las tortillas restantes.                  2.  Coloca la yuca picada en una olla con agua y lleva a fuego medio, cuando esté hirviendo, agrega la mitad del SAZONADOR NATURISIMO MAGGI®, cocina hasta que la yuca esté suave, luego escurre el agua, aplasta la yuca junto al resto del sazonador, la mantequilla, forma un puré y deja enfriar. Mientras tanto, coloca en una sartén el aceite de achiote, una vez caliente, sofríe la cebolla hasta que esté traslucida, retírala de la sartén y deja enfriar. Cuando el refrito esté frío, mézclalo con el queso, rellena pequeñas porciones de masa de yuca con el refrito con queso, forma tortillas y reserva.                  3.  Precalienta el horno a 180°C, alista una lata para horno, engrasa con mantequilla y coloca las tortillas de maíz  separadas entre sí. Cocina durante 20 minutos o hasta que estén doradas, puedes voltearlas a la mitad del tiempo si es factible.                  4.  Precalienta una sartén a fuego medio con una cucharada de aceite para freír, coloca las tortillas de yuca y poco a poco, déjalas dorarse por ambos lados.             "
https://www.recetasnestle.com.co/recetas/burritos-vegetarianos,Burritos vegetarianos,   1 taza de champiñones (96 g)      2 tazas de espinaca (60 g)      1 pimentón (119 g)      1 zanahoria (72 g)      1 cucharada de aceite vegetal (14 g)      1 cucharadita de SAZONADOR NATURISIMO MAGGI® (3 g)      1/2 taza de queso ricotta (123 g)      6 cucharadas de CREMA DE LECHE NESTLÉ® (90 g)      8 tortillas de harina de trigo integral (208 g)  ,"    1.  Corta los champiñones en láminas, la espinaca en tiras, el pimentón y la zanahoria en julianas, saltea en una sartén a fuego alto junto con el aceite y 1/2 cucharadita de SAZONADOR NATURISIMO MAGGI®.                  2.  Licúa el queso ricotta, la CREMA DE LECHE NESTLÉ®, y la otra mitad de SAZONADOR NATURISIMO MAGGI®.                  3.  Unta cada tortilla de harina integral con un poco del aderezo y coloca en el centro vegetales salteados; forma los burritos doblando las puntas hacia adentro y luego enrolla, caliéntalos en una sartén que queden doraditos, retira del fuego y corta a la mitad. Sirve acompañado con mas aderezo.             "
https://www.recetasnestle.com.co/recetas/empanadas-de-ahuyama-y-nuez,Empanadas de ahuyama y nuez,   1/2 taza de LECHE CONDENSADA LA LECHERA® (140 g)      1/2 ahuyama pelada y partida en cubos (300 g)      1 cucharadita de canela en polvo (2 g)      1/2 taza de nueces partidas (60 g)      1/2 libra de masa de hojaldre (250 g)  ,"    1.  Licúa la LECHE CONDENSADA LA LECHERA® con la ahuyama y la canela en polvo; cocina a fuego bajo moviendo constantemente hasta que seque.                  2.  Retira del fuego la preparación anterior, deja enfriar, agrega las nueces partidas y reserva. Aparte extiende la pasta de hojaldre y corta círculos de 15 cm hasta completar 20 unidades; coloca un poco del relleno anterior, pinta con huevo batido las orillas y cierra apretando fuerte para que queden bien selladas.                  3.  Hornea las empanadas a 180°C por 15 min, espolvorea canela en polvo y sirve.             "
https://www.recetasnestle.com.co/recetas/bowl-ensalada-pollo-bechamel-champinon,Bowl de ensalada con pollo bechamel y champiñones,"   1 cucharada de aceite (14 ml)      1 pechuga de pollo sin piel, cortada en cubos medianos (453 g)      2 tazas de champiñones cortados en laminas (140 g)      1 sobre de BASE SALSA BECHAMEL MAGGI®  (50 g)      1½ taza de leche (375 ml)      1 taza de quinua QUINOA NATURE´S HEART® (170 g)      3 tazas de agua (750 ml)      2 cucharadas de CREMA DE LECHE NESTLE® (30 g)      1 cucharada de mayonesa (10 g)      2 cucharadas de queso parmesano rallado (10 g)      ½ taza de tomates secos cortados en tiras delgadas (50 g)      1 cucharada de cebollín finamente picado (10 g)      ¼ de libra de arveja fresca cocinada (125 g)      2 zanahorias cortadas en tiras muy delgadas (100 g)      2 rábanos cortados en rodajas (70 g)      1 taza de tomates cherry cortados por la mitad (149 g)  ","    1.  En una sartén a fuego medio pon el aceite y deja hasta que esté bien caliente, agrega los trozos de pollo y cocina hasta que esté bien dorado, añade los champiñones y cocina por 1 minuto más; revolviendo ocasionalmente.                  2.  Aparte disuelve el contenido del sobre de BASE SALSA BECHAMEL MAGGI® en la leche; adiciona la mezcla a la sartén del pollo y cocina hasta que hierva y espese.                  3.  En una olla a fuego medio añade al agua sugerida y la QUINUA NATURE´S HEART®, cocina por 20 minutos. Retira del fuego escurre el agua sobrante.                  4.  En un tazón mezcla la CREMA DE LECHE NESTLE®, la mayonesa y el queso parmesano.                  5.  En un bol pon una porción de pollo con la salsa bechamel y champiñones, una porción de quinua, una porción  arveja de zanahoria, de rábanos y de tomates cherry, todo en porciones iguales; por ultimo baña la ensalada con el aderezo.             "
https://www.recetasnestle.com.co/recetas/ensalada-nicoise-atun-fresco-vinagreta,Ensalada nicoise con atún fresco y vinagreta de tomate de árbol,   1 cucharada de aceite de oliva (14 ml)      Zumo de 2 limones (96 ml)      1 libra de atún fresco (500 g)      ¼ de cucharadita de SAZONADOR NATURISIMO MAGGI® (1 g)      3 tazas de papas baby (600 g)      3 tazas de tomates cortados en gajos (240 g)      1 cucharada de perejil liso finamente picado (10 g)      ½ taza de aceitunas verdes sin pepa cortadas en rodajas (60 g)      2 tomates de árbol amarillo pelado y cortado en cubos pequeños (180 g)      ½ taza de agua (250 ml)      2 cucharadas al ras de azúcar (14 g)      Zumo de 1 limón (48 ml)      2 cucharadas de aceite de oliva (28 ml)  ,"    1.  Corta el atún en cubos medianos y marina con el zumo de limón, el aceite y el SAZONADOR NATURISIMO MAGGI®, deja en la nevera por 10 minutos aproximadamente.                  2.  Cocina las papas con suficiente agua hasta que estén blandas. Retira del fuego                  3.  Pon las papas en una ensaladera y agrega el perejil, el tomate y las aceitunas verdes.                  4.  En una olla pequeña añade todos los ingredientes y cocina por 15 minutos o hasta que reduzca a la mitad o tenga forma de mermelada ligera.                  5.  Mezcla las papas, con el atún y baña con la vinagreta.             "
