url,title,ingredients,steps
https://www.recetasnestle.com.co/recetas/arroz-navideno,Receta para hacer arroz navideño,"   2 cucharadas de aceite vegetal (28 ml)      1 taza de pasta cabellos de ángel (100 g)      1 tallo de cebolla larga finamente picada incluyendo la parte verde (15 g)      1 taza de arroz blanco (250 g)      3 cucharadas de arándanos deleite sin azucar NATURE´S HEART® (30 g)      1 1/2 tazas de agua tibia (375 ml)      1 sobre de CALDO CON COSTILLA MAGGI® Desmenuzado (9g)      1/2 libra de carne de cerdo,  previamente cocinado (250 g)      1 cucharada de perejil finamente picado (10 g)  ","    1.  Coloca en una olla donde normalmente prepares el arroz, el aceite y lleva a fuego medio, calienta por 1 minuto. añade la pasta y sofríe hasta que este bien dorada.                  2.  Inmediatamente agrega la cebolla, el arroz y los arándanos, sofríe por unos segundos mas; por ultimo adiciona el agua tibia y el  CALDO CON COSTILLA MAGGI® Desmenuzado, con una cuchara revuelve para integrar.                  3.  cuando se absorba la mayor cantidad de liquido de cocción, baja el fuego, tapa la olla y cocina por 25 minutos aproximadamente o hasta que el arroz abra y el grano este blandito                  4.  Una vez terminada la cocción, agrega la carne de cerdo y el perejil, revuelve nuevamente, deja al fuego por 1 minuto mas y sirve.             "
https://www.recetasnestle.com.co/recetas/arroz-con-leche-de-coco,Arroz con leche de coco,   ½ libra de arroz (250 g)      3 tazas de agua (750 ml)      1 astilla de canela (5 g)      2 litros de leche entera (2000 ml)      1 ½ taza de LECHE CONDENSADA LA LECHERA® (250 g)      4 cucharadas de CREMA DE LECHE NESTLÉ® (60 g)      1 cucharadita de esencia de coco de esencia de vainilla (4 g)      ½ taza de coco rallado (40 g)  ,"    1.  En una olla coloca el agua junto con la canela a fuego medio hasta que hierva. Adiciona el arroz y mezcla. Deja que hierva de nuevo el agua hasta que seque el arroz.                  2.  Baja el fuego a mínimo, tapa la olla y deja hasta que el arroz seque bien y abra. Retira del fuego, destapa y deja reposar.                  3.  Aparte en otra olla, coloca toda la leche junto con la LECHE CONDENSADA LA LECHERA® y lleva a fuego hasta que hierva.                  4.  Con una espátula has a un lado la espuma que se forma sin dejar regar la leche. Deja que hierva por 15 minutos removiendo de vez en cuando.                  5.  Toma el arroz y remueve hasta que quede bien suelto, adiciona a la leche, integra bien y sigue la cocción a fuego bajo mezclando de vez en cuando para que no se pegue, deja cocinar hasta que espese teniendo en cuenta que cuando se enfríe espesará el doble, agrega la CREMA DE LECHE NESTLÉ® e integra bien.                  6.  Retira del fuego, adiciona la esencia de coco y el coco rallado, integra y sirve frio o caliente.             "
https://www.recetasnestle.com.co/recetas/ensalada-de-garbanzos-y-vegetales,¿Cocinar ensalada de garbanzos y vegetales?,"   2 tazas de garbanzos previamente cocinados sin sal (328 g)      1 taza de tomates cherry cortados a la mitad (149 g)      1 pepino cohombro, pelado sin semillas y cortados en trozos pequeños (210 g)      1 taza de maíz dulce (120 g)      1 lechuga verde crespa, cortada en tiras delgadas (320 g)      1 zanahoria mediana rallada (70 g)      ½ cucharada de miel (10 g)      1/4 de cucharadita de SAZONADOR NATURISIMO MAGGI®      3 cucharadas de CREMA DE LECHE NESTLE® Light (45 g)  ","    1.  En un tazón mezcla los garbanzos, el tomate, el pepino, el maíz, la lechuga y la zanahoria hasta integrar bien.                  2.  Prepara la vinagreta: en un tazón mezclar la miel, el SAZONADOR NATURISIMO MAGGI® y la CREMA DE LECHE NESTLÉ® Light.                  3.  Baña la ensalada con la vinagreta al momento de servir.                  4.  Acompaña con una porción de arroz.             "
https://www.recetasnestle.com.co/recetas/arroz-con-vegetales-a-la-parrilla,Cocinar arroz con vegetales a la parrilla?,   4 cucharadas de aceite vegetal (56 g)      3 tazas de agua (750 ml)      1/2 cucharadita de SAZONADOR NATURISIMO MAGGI®      ½ libra de arroz integral  (250 g)      1 cucharadita de raíz de jengibre pelada y rallada (3 g)      1 zanahoria mediana cortada en rodajas (70 g)      1 pimentón rojo sin semillas cortado en tiras o julianas (120 g)      1 zucchini verde cortado en rodajas (240 g)      1 zucchini amarillo cortado rodajas (240 g)      2 cucharadas de maní sin sal (30 g)      1 cucharada de cebollín finamente picado (10 g)  ,"    1.  En una olla a fuego medio agrega dos cucharadas de aceite, las 3 tazas de agua, deja que el agua hierva y añade al arroz, cocina hasta que absorba todo el liquido, baja el fuego, tapa la olla y deja cocinar por 25 a 30 minutos o hasta que el arroz este bien cocinado.                  2.  Calienta una parrilla por 2 minutos a fuego alto, adiciona el aceite restante y deja calentar por 30 segundos, añade la zanahoria, el pimentón y el jengibre, cocina por 30 segundos, luego agrega los zucchinis, deja por 30 segundos.  Por último, agrega el SAZONADOR NATURISIMO MAGGI® , el maní y el cebollín.                  3.  Transfiere los vegetales a un tazón y mezcla con el arroz hasta integrar.                  4.  Acompaña esta receta con una porción de proteina.             "
https://www.recetasnestle.com.co/recetas/sopa-de-vegetales-tipo-ramen,Sopa de vegetales tipo ramen,   1 cucharada de aceite (14 g)      1 diente de ajo pelado y finamente picado (3 g)      1 cebolla roja pelada y finamente picada (80 g)      1 sobre de CALDO CON VEGETALES MAGGI® DE LA HUERTA (9 g)      4 tazas de agua fría (1000 ml)      1 taza de brócoli (91 g)      ¼ de libra de habichuelines (125 g)      1 taza de zanahoria pelada y cortada en tiras bien delgadas (128 g)      2 tazas de champiñones enteros cortados a la mitad (140 g)      1 cucharada de cilantro finamente picado (10 g)      ¼ de libra de fideos de arroz (125 g)  ,"    1.  En una olla mediana, agrega el aceite y calienta a fuego medio, añade el ajo y la cebolla, sofríe por 2 minutos sin dejar de revolver. Agrega el agua, el  sobre de CALDO CON VEGETALES MAGGI® DE LA HUERTA, el brócoli, los habichuelines, los champiñones, el cilantro y los fideos de arroz, cocina por 4 minutos más y sirve.             "
https://www.recetasnestle.com.co/recetas/arroz-a-la-paella,¿Cómo hacer paella? La receta original,"   1 cubo de CALDO DE GALLINA MAGGI® DE LA HUERTA,  (10 g)      1 cucharada de aceite de oliva  (14 g)      3 cucharadas de mantequilla (42 g)      ½ libra de camarones crudos y limpios (250 g)      ½ libra de mejillones (250 g)      ½ libra de aros de calamar (250 g)      1/2 de libra de pescado blanco, cortado en cubos medianos (125 g)      1 1/2  tazas de arroz bomba (375  g)      1/4 de  cebolla cabezona finamente picada (20 g)      1 diente de ajo finamente picado (3 g)      1 cucharadita de páprika (2 g)      1 taza de vino blanco (250 ml)      1 cucharadita de azafrán en hebras (0.7 g)      1/4 de  pimentón rojo,  finamente picado (40 g)      1/2 cucharadita de pimienta negra molida (1 g)      2 cucharadas de perejil fresco finamente picado,  para decorar ( 20 g)      3 limones  ","    1.  Prepara el CALDO DE GALLINA MAGGI® DE LA HUERTA con 1 taza de agua y llévalo a fuego bajo hasta que hierva.                  2.  En una sartén mediana o paellera, calienta el aceite y derrite la mantequilla a fuego medio, sofríe uno a uno los mariscos empezando por los camarones, déjalos hasta que cambien de color y añade los aros de calamar, deja 40 segundos, sigue con los mejillones y por ultimo con el pescado. Retira del fuego y pon los mariscos  en un tazón aparte hasta el momento de utilizar.                  3.  Añade el vino blanco a la sartén , deja que se evapore el alcohol y agrega  el ajo, la cebolla y el pimentón, sofríe por 2 minutos.                  4.  Luego adiciona el azafrán  y la paprika, sigue cocinando hasta que  reduzca un poco. Añade el arroz, sube el fuego  para  nacrar  o dorar el arroz.                  5.  Una vez le des un poco de color al  arroz , adiciona  el fondo preparado anteriormente  con el CALDO DE GALLINA MAGGI®  DE LA HUERTA, poco a poco hasta que este cubra el arroz, deja cocinar  durante 15 minutos aproximadamente. Una vez veas  que abre , bájale  al fuego y tápalo.                  6.  Cuando el arroz este listo agrégale  un chorrito de limón y los mariscos reservados, tratando de distribuir de forma pareja . Deja cocinar hasta que el arroz no tenga exceso de liquido y este bien cocinado.                  7.  Agrega al  sartén o paellera  todos los mariscos por encima, deja  cocinar por 1 minuto mas. Por ultimo decora con el perejil,  cascos de limón y sirve.             "
https://www.recetasnestle.com.co/recetas/blanquillo,"Sopa blanquillo, plato de frijoles blancos",   1 cucharada de aceite vegetal (14 g)      ½ libra de frijoles blanquillos remojados del día anterior (250 g)      1 zanahoria pequeña cortada en cubos pequeños (70 g)      1 sobre de CALDO DE GALLINA MAGGI®  Desmenuzado      2 salchichas tipo rancheras cortadas en trozos pequeños (40 g)      2 tomates sin piel finamente picados (232 g)      2 tallos de cebolla larga finamente picada (30 g)      3 tazas de agua (750 ml)  ,"    1.  En la olla express añade el aceite y calienta a fuego alto por 3 minutos, adiciona los frijoles sin el agua de remojo, la zanahoria, el sobre de CALDO DE GALLINA MAGGI® Desmenuzado, la salchicha, los tomates y la cebolla; sofríe por 2 minutos más y adiciona el agua. Cierra la olla, baja el fuego y deja cocinar por 30 minutos o hasta que los frijoles blanquillo estén blanditos.                  2.  Pasado el tiempo de cocción sugerido, retira la olla del fuego, saca el aire y destapa con cuidado. Lleva nuevamente la olla al fuego, deja cocinar por 3 minutos más y sirve                  3.  Acompaña los frijoles blanquillos con arroz blanco y ensalada fresca.                  4.  También puedes usar en esta receta, CALDO DE GALLINA MAGGI® DESMENUZADO 70% MENOS SODIO.             "
https://www.recetasnestle.com.co/recetas/muchacho-relleno-en-salsa,Muchacho relleno en salsa criolla,   1 muchacho de res de 2 libras (1000 g)      4 tiras de tocineta (56 g)      ½ libra de carne de cerdo (250 g)      1 cucharadita de SAZONADOR NATURISIMO MAGGI® (6 g)      ½ taza de miga de pan (50 g)      1 taza de habichuelas cortadas a lo largo (75 g)      1 zanahoria cortada en tiras largas y gruesas (70 g)      2 cucharadas de aceite (28 g)      2 tallos de cebolla larga finamente picada (30 g)      ½ pimentón sin semillas finamente picado (60 g)      3 tazas de agua (750 ml)      2 tazas de tomate rojo finamente picado (232 g)      1 sobre de CALDO CON COSTILLA MAGGI® DESMENUZADO® (9 g)  ,"    1.  Con la ayuda de un cuchillo por una de las puntas, saca con cuidado la mayor parte de carne del muchacho sin romperlo, haciendo un hueco profundo. La carne que retiras debes molerla o cortarla finamente, ya que ésta te servirá para el relleno.                  2.  Mezcla  en un tazón la carne de cerdo, la carne que retiraste del muchacho, el SAZONADOR NATURISIMO MAGGI® y la miga de pan.                  3.  Introduce en la cavidad de la carne, la tocineta, la habichuela, la zanahoria y la mezcla de las carnes, tratando de no llenar mucho para la cocción.                  4.  En una sartén calienta una cucharada de aceite por 3 minutos a fuego alto, sella el muchacho relleno por todos los lados hasta que esté bien dorado.                  5.  Añade el aceite restante en la olla express y deja calentar por 3 minutos, sofríe el tomate, la cebolla, el pimentón, agrega el sobre de CALDO CON COSTILLA MAGGI® Desmenuzado, el muchacho y el agua.                  6.  Cierra la olla y deja cocinar a fuego medio por 40 minutos o hasta que el muchacho esté blandito. Pasado el tiempo de cocción, retira la olla, sácale el aire y destapa con cuidado; por último, porciona el muchacho en partes iguales.                  7.  Acompaña el muchacho con una porción de arroz y ensalada de tu preferencia.             "
https://www.recetasnestle.com.co/recetas/garbanzos-con-callo-vegetales,Garbanzos con callo y vegetales,"   2 cucharadas de aceite (28 g)      2 tallos grandes de cebolla larga finamente picada (30 g)      2 tomates medianos sin piel finamente picados (232 g)      1 sobre de CALDO DE GALLINA MAGGI® DESMENUZADO (9 g)      4 tazas de agua (1000 ml)      ½ libra de garbanzos remojados desde la noche anterior retirando el agua de remojo para cuando se vayan a cocinar (250 g)      ½ libra de menudo limpio (250 g)      1 zanahoria cortada en cubos medianos (70 g)      ½ taza de arveja desgranada (70 g)      1 pimentón rojo, cortado en cubos medianos (120 g)  ","    1.  En la olla express añade el aceite y deja calentar a fuego medio por 3 minutos, adiciona  la cebolla, el tomate y el sobre de CALDO DE GALLINA MAGGI® Desmenuzado, sofríe sin dejar de revolver por 2 minutos. Adiciona las tazas de agua, los garbanzos y el menudo, cierra la olla y deja cocinar por 40 minutos aproximadamente o hasta que los garbanzos y el menudo estén blanditos.                  2.  Pasado el tiempo de cocción, retira la olla del fuego, saca el aire y destapa con cuidado: lleva la olla nuevamente al fuego y adiciona la zanahoria, la arveja y el pimentón, tapa nuevamente la olla y deja cocinar por 10 minutos más.                  3.  Saca el aire de la olla, destapa con cuidado y sirve.                  4.  Acompaña los garbanzos con una porción de arroz integral.                  5.  También puedes usar en esta receta CALDO DE GALLINA MAGGI® DESMENUZADO 70% MENOS SODIO.             "
https://www.recetasnestle.com.co/recetas/sobrebarriga-en-salsa-criolla,Sobrebarriga en salsa criolla,"   6 tazas de agua (1500 ml)      1 sobre de CALDO CON COSTILLA MAGGI® DESMENUZADO      1 libra de sobrebarriga limpia, cortada en 4 trozos (500 g)      1 hoja de laurel      1 cucharada de aceite (14 g)      2 tallos grandes de cebolla larga finamente picada (30 g)      2 tomates medianos sin piel finamente picados (232 g)  ","    1.  En la olla express añade las tazas de agua, adiciona la cebolla, el sobre de CALDO CON COSTILLA MAGGI® Desmenuzado, la sobrebarriga y la hoja de laurel, cierra la olla y lleva a fuego medio por 50 minutos. Pasado el tiempo destapa la olla con cuidado y retira la sobrebarriga. Reserva 1 taza del líquido de cocción que servirá para el guiso.                  2.  En una sartén a fuego medio calienta el aceite, añade la cebolla y sofríe por 2 minutos sin dejar de revolver, adiciona el tomate, y la taza del líquido de cocción reservada, cocina por 5 minutos más, revolviendo ocasionalmente. Por último, agrega la sobrebarriga cocinada y deja al fuego por 3 minutos más.                  3.  Acompaña la sobrebarriga con una porción de arroz y rodajas de aguacate.             "
https://www.recetasnestle.com.co/recetas/pollo-guisado-con-verduras,Pollo guisado con Verduras,   1 cucharada de aceite (14 g)      1 tomate rojo sin piel finamente picado (123 g)      1 cebolla cabezona finamente picada (80 g)      4 piernas de pollo sin piel (800 g)      1 taza de agua (250 ml)      1 sobre de CALDO DE GALLINA MAGGI®  Desmenuzado (9 g)      1 zanahoria cortada en bastones delgados (60 g)      1 libra de arveja fresca desgranada (500 g)      1 libra de brócoli cortado en arbolitos (500 g)  ,"    1.  En una olla de fondo alto sofríe con el aceite caliente el tomate y la cebolla por 2 minutos; agrega las piernas de pollo, el agua y el sobre de CALDO DE GALLINA MAGGI® Desmenuzado, deja cocinar por 15 minutos y agrega la zanahoria, la arveja, el brócoli y deja cocinar por 10 minutos más o hasta que el pollo y los vegetales estén cocinados.                  2.  Pasado el tiempo establecido, retira del fuego y acompaña cada porción con arroz blanco.             "
https://www.recetasnestle.com.co/recetas/arroz-con-pollo-jugoso-al-sarten,Arroz con pollo jugoso al sartén,   1 libra de arroz preparado sin sal (500 g)      1 sobre de JUGOSO AL SARTÉN MAGGI® PIMENTÓN (23 g)      1 pechuga de pollo cortada en 4 filetes (453 g)      1 cucharada de aceite (14 g)      1 tomate rojo finamente picado sin piel (123 g)      1 diente de ajo triturado (3 g)      1 cebolla cabezona finamente picada (80 g)      1 pimentón rojo finamente picado (116 g)      ½ libra de arveja fresca desgranada cocinada (250 g)      1 zanahoria pelada cortada en cubos y cocinada (60 g)      ½ libra de habichuela picada en rodajas y cocinada (250 g)      1 sobre de CALDO DE GALLINA MAGGI® DESMENUZADO (9 g)  ,"    1.  Saca las 4 láminas que vienen dentro del sobre de JUGOSO AL SARTÉN MAGGI® PIMENTÓN, pon en cada lámina un filete de pechuga y lleva a fuego medio en una sartén 8 minutos por cada lado con la sartén tapada, pasado el tiempo saca las láminas, retira del fuego y corta en cubos medianos.                  2.  En una olla con el aceite bien caliente sofríe el tomate, el ajo, la cebolla y el pimentón por 3 minutos, adiciona la arveja, la zanahoria, la habichuela, el arroz y sofríe por 2 minutos más, hasta que integres bien.                  3.  Agrega el sobre de CALDO DE GALLINA MAGGI® DESMENUZADO y remueve hasta integrar, agrega el pollo cortado en cubos medianos y mezcla bien.                  4.  Acompaña con rodajas de tomate, lechuga fresca y trozos de aguacate, luego sirve en porciones iguales.                  5.  También puedes usar en esta receta CALDO DE GALLINA MAGGI® DESMENUZADO 70% MENOS SODIO.             "
