title,intro,order,votes,comensales,duración,para,dificultad,ingredientes,url,coste,types
Papas Pizza,,"['1\nFreir las papas, presentarlas en un plato luego añadir el queso (que cubra todas las papas), añadir la cebolla picada y el atún y luego el orégano.', '2\nFinalmente para que el queso se derrita, introduciomos el plato en el microondas durante 1minuto.', '3\nEsta misma receta se puede realizar con otros ingredientes (al gusto), como salchichas, pimiento rojo, gambas, etc.', '4\nPara dos personas.']","Valoración: 3,3 (21 votos)",,,,Dificultad baja,"['3 papas', 'Una lata de atún', '1/4 de cebolla', 'Queso en lonchas', 'Orégano']",https://www.recetasgratis.net/receta-de-papas-pizza-33936.html,,
Tarator Bulgaro,,"['1\nelar y cortar los pepinos. También triturar los ajos. Luego mezclar estas dos verduras. Añadir la nuez moscada.', '2\nColocar en un recpiente y vertir el yogurt. Mezclar y licuar junto con el agua y aceite.', '3\nVolcar en un bol, agregar el eneldo, salar y servir.']","Valoración: 3,3 (21 votos)",,,,Dificultad alta,"['1 bote de yogur natural', '1 bote de agua', '2 pepinos', '5 dientes de ajo', '2 cdas. de aceite', 'Nueces molidas', 'Eneldo', 'Sal']",https://www.recetasgratis.net/receta-de-tarator-bulgaro-33431.html,,
Salsa para churrasco,,"['1\nMezclar dos dientes de ajo trozeados, aceite, vinagre, ketchup, mostaza, pimienta negra molida, perejil y oregano al gusto.']","Valoración: 3,6 (26 votos)",,,,Dificultad baja,"['2 dientes de ajo trozeados', 'aceite', 'vinagre', 'ketchup', 'mostaza', 'pimienta negra molida', 'perejil', 'oregano al gusto']",https://www.recetasgratis.net/receta-de-salsa-para-churrasco-33215.html,,
Marinado para carnes,,"['1\nSe mezclan todos estos ingredientes y se les colocan a la carne que se vaya a asar.', '2\nATENCION: Sólo cuando se vaya a cocinar la carne, entonces se le colocará la sal al gusto.']","Valoración: 3,9 (43 votos)",,,,Dificultad baja,"['6 hojas de albahaca fresca picada', '2 hojas de menta fresca picada', '3 dientes de ajo picadito', '1 cebolla rallada', '1 pimentón (pimiento) rallado', '1 cucharada de pimienta negra', '1/2 cucharada de azúcar', '1 pizca de orégano', '1 pizca de comino', '1/2 taza de salsa inglesa', '1/2 taza de aceite de oliva']",https://www.recetasgratis.net/receta-de-marinado-para-carnes-32885.html,,
paprika,,"['1\nREHOGAR LAS CEBOLLAS HASTA Q QUEDEN CORADAS.', '2\nLUEGO AGREGARLE LAS PAPAS PREVIAMENTE PELADAS Y CORTADAS EN CUADRADITOS.', '3\nAGREGAR AGUA HASTA Q CUBRA LAS PAPAS Y DEJAR COCINAR HASTA QUE LAS PAPAS ESTEN BLANDAS.', '4\nUNA VEZ BLANDAS AGREGAR EN PIMENTON Y REVOLVER BIEN.']","Valoración: 3,3 (19 votos)",,,,Dificultad alta,"['2 CEBOLLAS MEDIANAS', '1 KG DE PAPAS', 'ACEITE C/N', 'PIMENTON DULCE 4 CUHARADAS']",https://www.recetasgratis.net/receta-de-paprika-32829.html,,
mazamorra de sangresita,,"['1\nLavar bien el maíz pisado, sumergirlo en el agua y dejarlo en remojo toda una noche.', '2\nAl día siguiente ponerlo a cocinar sobre fuego muy lento y revolviendo muy a menudo con una cuchara de madera para que resulte espesa pero no se pegue.', '3\nCuando ya está bien cocinada y espesa, se retira, dejándola enfriar.', '4\nSe sirve, una vez fría, acompañada con leche, y, según el gusto, azúcar.', '5\nMientras se esté cocinando, se le agregará más agua si resulta necesario, pues debe estar bien cocida y espesa.', '6\nPara que resulte cremosa se la revolverá bastante.']","Valoración: 3,4 (19 votos)",,,,Dificultad alta,"['1/2 kilo de maíz pisado', '4 litros de agua', 'Leche', 'Azúcar']",https://www.recetasgratis.net/receta-de-mazamorra-de-sangresita-32810.html,,
salsa de ciruela,,"['1\nPrimero hierbes la ciruela y el chile.', '2\nDespues de estar herbida en un molcajete la mueles y ya por ultimo agregas la sal al gusto y listo.']","Valoración: 3,2 (68 votos)",,,,Dificultad alta,"['Chile', 'Salsa', 'Sal']",https://www.recetasgratis.net/receta-de-salsa-de-ciruela-32649.html,,
Papas con huevos,,"['1\nSe ponen los huevos a guisar, mientras se arrugan las papas.', '2\nUna vez que todo este guisado se deja enfriar un poco.', '3\nEn una cazuela se ponen las papas peladas y en rodajas y los huevos partidos en rodajas que previamente fritos un poco en una sarten.', '4\nSe añade leche hasta que cubra y unos dos ajos fritos con su aceite.', '5\nSe añade un poco de sal y dejar hervir.', '6\nUna vez que rompa el hervor apagar el fuego y listo para comer.']","Valoración: 3,4 (99 votos)",,,,Dificultad baja,"['4 huevos', '4-6 papas', 'Leche', 'Ajo', 'Sal']",https://www.recetasgratis.net/receta-de-papas-con-huevos-32620.html,,
Salsa bechamel para lasaña,"La salsa bechamel es una de esas recetas básicas que te ayudarán a preparar muchos otros platos, como algunos gratinados, canelones caseros y por supuesto, la lasaña o el pasticho de toda la vida. Sigue el paso a paso de esta receta fácil y aprende cómo hacer salsa bechamel para lasaña.","['1\nHace la salsa bechamel casera es muy fácil. Lo primero que tienes que hacer es alistar los ingredientes. Ten en cuenta que la cantidad de harina puede variar, la idea es conseguir que la salsa quede ligeramente espesa.', '2\nColoca en una olla la leche junto con la nuez moscada, sal, harina y mantequilla. Lleva a fuego medio y revuelve.', '3\nRevuelve bien la mezcla y baja el fuego. El secreto de una buena salsa bechamel es cocinar removiendo de forma constante.', '4\nContinua con el proceso por unos 10 minutos y corrige con un poco más de harina si ves que la salsa no toma la consistencia deseada. No importa si quedan pequeños grumos en la salsa.', '5\nUna vez lista, podrás reservar aparte y utilizar la salsa bechamel para hacer una deliciosa lasaña. Puedes hacer el típico pasticho o lasaña de carne y si prefieres, también la puedes usar para hacer un pastel de berenjena.']","Valoración: 4,2 (16 votos)",1 comensal,15m,,Dificultad baja,"['1 vaso de Leche', '4 cucharadas soperas de Harina de trigo', '4 cucharadas soperas de Mantequilla', '1 cucharadita de Nuez moscada', '1 pizca de Sal']",https://www.recetasgratis.net/receta-de-salsa-bechamel-para-lasana-31993.html,,[]
salsa para pasta deliciosa,,"['1\nPonga la salsa para pasta,la zanahoria y la cebolla en un recipiente a cocinar dejelo por 5min agreguele el cubito,la mayonesa,la mantequilla,el laurel y la carne; muevalo continuamente y deje cocinar por 10min mas ahora si le agrega el comino y el horegano cocine por 5 min mas y LISTO.', '2\ntiene una deliciosa salsa para pasta que va a disfrutar en compañia de sus seres queridos....', '3\nEl plato puede decorarlo con una hojita de cilantro ensima de la salsa.', '4\nSe vera super y muy rica.', '5\n(Esta receta esta realizada con los ingredientes mas conocido y que puede encontrar facilmente).']","Valoración: 3,9 (166 votos)",,,,Dificultad baja,"['1/2 kilo de carne molida', '1 cucharada e mantequilla', '1 cucharada de mayonesa', '2 cubito ò o sabroceador', '2 zanahorias', '1/2 cebolla picada en julianas', '1 cucarada de comino molido', '1 cucharada de oregano', '1 hojita de laurel', 'Puede echarle 2/2 de salsa para pasta o simplemente puede rallar 8 tomates grandes y ese sera su salsa para pasta.']",https://www.recetasgratis.net/receta-de-salsa-para-pasta-deliciosa-31447.html,,
Salsa de mani,,"['1\n1 LIBRA DE MANI (TOSTAO) SE LICUA CON AGUA QUE QUEDE AGUADITO, APARTE EN UNA ZARTEN SOFREIR TOMATE CEBOLLA AGREGO COLOR, ACEITE, AGUA, MANTEQUILLA.', '2\nLUEGO SE HECHA EL MANI SE DEJA 20 MINUTOS A FUEGO LENTO, SAL AL GUSTO (AL FINAL) AJO? (OPCIONAL) CON VERDURA, CON CHAMPIÑONES, CON SALCHICHAS, CON ACEITUNAS ETC. ETC.']","Valoración: 3,8 (29 votos)",,,,Dificultad media,"['SE UTILIZA PARA CUBRIR PAPAS, CARNE, POLLO...(ESPECIE DE SALSSA.)', '1 LIBRA DE MANI (TOSTAO)', 'TOMATE', 'CEBOLLA', 'COLOR', 'ACEITE', 'AGUA', 'MANTEQUILLA.']",https://www.recetasgratis.net/receta-de-salsa-de-mani-31443.html,,
Salsa de orégano,Esta salsa de orégano es ideal para acompañar pescados de roca asados o cocinados a la plancha. Aprende cómo hacerla fácilmente paso a paso con RecetasGratis y utilízala como acompañamiento de tus platos favoritos. Verás como esta salsa de orégano es tan fácil de hacer que querrás prepararla a todas horas.,"['1\nPonemos a calentar el aceite, junto a la margarina en una sartén y cuando todavía no esté muy caliente, añadimos el orégano y sofreímos unos segundos.', '2\nA continuación añadimos el vino blanco, dejando que se evapore el alcohol.', '3\nPor último, añadimos el vaso de agua, el vaso de nata para cocinar y la sal al gusto.', '4\nDejamos reducir la salsa de orégano a la mitad hasta que tenga un poco de consistencia.No dejes de probar otras salsas para acompañar pescados, carnes o vegetales como:Chutney de cilantro y mentaMojo verde venezolanoSalsa verde para enchiladas']","Valoración: 3,8 (10 votos)",4 comensales,30m,Acompañamiento,Dificultad baja,"['4 cucharadas de aceite de oliva virgen', '1 cucharada de margarina', '1 cucharada de orégano seco molido', '1 taza de vino blanco', '1 vaso de agua', '1 vaso de nata para cocinar o crema de leche', 'Sal al gusto']",https://www.recetasgratis.net/receta-de-salsa-de-oregano-28671.html,,['Recomendada para vegetarianos']
Adobo para las chuletas de ternera a la parrilla,,"['1\nMachacamos hasta hacer un puré los dos dientes de ajo junto con el aceite con la batidora o en el almirez. Hacemos zumo de los dos limones.', '2\nMezclamos el zumo de limón, los ajos y las especias en un recipiente donde podamos marinar las chuletas.Introducimos la carne empapándola en el adobo preparado y la dejamos marinar durante una hora. Una vez transcurrida esta hora, la sacamos del adobo y dejamos que escurran los jugos del marinado para que sólo quede ligeramente impregnado del marinado.', '3\nAsamos la carne a la parrilla o en el horno muy caliente.']","Valoración: 3,6 (7 votos)",,,,,"['2 dientes de ajo', '2 limones', '1 cucharada de curry en polvo', '1 cucharada de pimentón', '1 cucharadita de pimienta negra molida', 'Una pizca de sal', '2 dl de aceite de oliva virgen extra']",https://www.recetasgratis.net/receta-de-adobo-para-las-chuletas-de-ternera-a-la-parrilla-28672.html,,
Sartenada de espinacas y acelgas,,"['1\nQuitamos los tallos de las espinacas y limpiamos las hojas de las acelgas y de las espinacas con agua fría.', '2\nTroceamos en tiras las hojas y las ponemos a cocer en agua con sal unos 12-15 minutos (5 minutos en olla rápida).', '3\nUna vez cocidas, sacamos las hojas de la cazuela y bien escurridas (para que suelten toda el agua) las picamos en trozos pequeños.', '4\nPicamos la cebolleta y los ajos en brunoise (picadito fino).', '5\nSofreímos la cebolleta y el ajo en una sartén, con aceite muy caliente.', '6\nCuando comience a tomar color la cebolla y el ajo, añadimos el jamón serrano unos instantes (si lo salteamos más de un minuto da un sabor excesivamente salado).', '7\nAgregamos las espinacas y las acelgas a la sartén y rehogamos todo junto unos 4-5 minutos más.', '8\nSi se desea que no quede seco en exceso podemos añadir unas cucharadas del agua de cocción de las espinacas y acelgas.', '9\nServimos caliente acompañado de unos panes tostados.']","Valoración: 4,5 (11 votos)",,,,,"['1 kilo de espinacas.', '2 hojas de acelgas.', '50 g de cebolleta.', '2 dientes de ajo.', '250 g de jamón serrano.', '4 cucharadas de aceite de oliva virgen.', 'Sal.']",https://www.recetasgratis.net/receta-de-sartenada-de-espinacas-y-acelgas-28065.html,,
Mayonesa,"Aprende hacer mayonesa casera con RecetasGratis.net. Ya verás cómo de forma fácil y rápida tienes tu propia mayonesa con la que podrás preparar sándwiches, salsa y tus recetas favoritas.","['1\nPreparar mayonesa en casa es bien fácil, basta con tener en cuenta unas pistas básicas. En el vaso de la batidora, poner un diente de ajo muy picadito (opcional), el huevo a temperatura ambiente, la sal y el aceite.', '2\nMeter la batidora a máxima potencia y ponerla en marcha, pero sin moverla hasta pasado un minuto o dos, cuando ya se hayan amalgamado casi del todo los ingredientes.', '3\nA continuación, mover la batidora de arriba a abajo hasta que la mayonesa tenga la consistencia deseada. Luego, añadir una cucharadita de zumo de limón (si no se puso ajo), y a la mesa.', '4\nLa mayonesa se puede hacer sin huevo, pero hay que respetar escrupulosamente las proporciones: una parte de leche por cada tres de aceite. Si no, no cuaja.', '5\nNada impide aliñar las mayonesas, añadiendo al final alcaparras picadas, o trocitos de pimiento morrón, o un poquito de curry, o rabanitos rallados, o mostaza.']","Valoración: 3,4 (63 votos)",2 comensales,30m,Acompañamiento,Dificultad baja,"['1 unidad de Huevo', '1 vaso de Aceite de oliva', '1 pizca de Sal', '1 diente de Ajo (opcional)']",https://www.recetasgratis.net/receta-de-mayonesa-26931.html,,[]
Salsa rosa casera,,"['1\nPreparar la mayonesa, o utilizar cualquiera comercial de marca semidecente.', '2\nMezclar todos los ingredientes a mano.']","Valoración: 3,3 (57 votos)",,,,,"['1 taza(s) mayonesa', '3 cch ketchup', '1 cch zumo de naranja', '1 cch coñac', '1 gotas tabasco']",https://www.recetasgratis.net/receta-de-salsa-rosa-casera-26932.html,,
Salsa bechamel rápida,"La salsa bechamel es una preparación que se hace con mantequilla, harina y leche, y que sirve para aderezar multitud de buenos platos. Podemos hacer tanto bechamel para lasaña, como bechamel fácil para croquetas o canelones, entre otras muchas elaboraciones. Y además, la receta de la bechamel es muy sencilla y no te quitará casi nada de tiempo prepararla.Ten en cuenta que con las cantidades que en esta receta de bechamel fácil que te hemos indicado te saldrán unos 300 mililitros de salsa bechamel, la cual podrás utilizar para cubrir por ejemplo, una lasaña grande para 4 personas, pero todo es aproximado.Si quieres aprender a preparar una bechamel fácil de verdad, no te pierdas esta receta de salsa bechamel rápida que RecetasGratis.net pone a tu disposición para cuando la necesites.","['1\nEl primer paso para realizar esta receta de salsa bechamel rápida es reunir todos los ingredientes que necesitamos.', '2\nDerretir la mantequilla a fuego suave, para que no se queme. Añadir la harina y rehogar unos minutos (así se consigue que la bechamel ligera no sepa a crudo).', '3\nAñadir la leche poco a poco, sin dejar de remover con un tenedor de madera o, mejor aún, con unas varillas. La cantidad de leche es orientativa, depende de lo espesa que se quiera la salsa bechamel rápida, cosa que a su vez depende de para qué la vayamos a usar: si es bechamel para croquetas tiene que quedar más espesa, si es bechamel para lasaña o canelones más clarita.', '4\nNo dejar de remover las varillas hasta que la salsa bechamel ligera tenga la textura que queramos para que sobre todo, no se queme el fondo de la olla.', '5\nSalpimentar y añadir una pizquita de nuez moscada al gusto. ¡Y listo! Ya tenemos nuestra salsa bechamel rápida para utilizarla en algunos de estos platos por ejemplo:Canelones de pollo y setasLasañaCroquetas de cocido\nTruco: También podemos rallar un poquito de nuez moscada al momento si no la tenemos molida pero sí entera.']",Valoración: 4 (97 votos),4 comensales,15m,Acompañamiento,Dificultad baja,"['50 gramos de Mantequilla', '50 gramos de Harina', '500 mililitros de Leche', '1 pizca de Sal', '1 pizca de Pimienta molida', '1 cucharadita de Nuez moscada molida']",https://www.recetasgratis.net/receta-de-salsa-bechamel-rapida-26933.html,,[]
Champiñones con bechamel,,"['1\n1. Se limpian los champiñones, se trocean y se blanquean con leche (cocerlos un ratito).', '2\nSe escurren sobre la cacerola de la cocción.', '3\nEn una sartén se pone a calentar el aceite y luego se le añaden los dientes de ajo, ya troceados y pelados; se rehoga hasta que se doren bien y se retiran.', '4\n2. Sobre el mismo aceite se echa el jamón partido en tacos y se sofríe brevemente para incorporar los champiñones.', '5\n3. Se mantiene la sartén a fuego medio tres o cuatro minutos, transcurridos los cuales se pasa su contenido, sin el jugo que haya en la misma, a una fuente de horno.', '6\nEl jugo se reserva.', '7\n3. Con la mantequilla, la cebolla, la harina, el jugo de los champiñones y la leche de su cocción (la necesaria y a alta temperatura), la nuez moscada, la sal y la pimienta, se hace la bechamel (triturarla para mayor suavidad), que se incorpora a la fuente de horno así como el queso rallado.', '8\nSe mete en el horno hasta que se dore el queso y se sirve.']","Valoración: 3,5 (65 votos)",,,,,"['2 kilogramos de Champiñones silvestres (a ser posible)', '1 litro de Leche', '2 dientes de Ajo', '200 gramos de Jamón', '2 cucharadas soperas de Harina', '2 cucharadas soperas de Aceite de oliva', '50 gramos de Mantequilla', '½ unidad de Cebolla', '1 paquete de Queso rallado', '1 pizca de Sal', '1 pizca de Nuez moscada', '1 pizca de Pimienta blanca molida']",https://www.recetasgratis.net/receta-de-champinones-con-bechamel-26323.html,,
Vinagreta de naranja con vainilla,,"['1\nMezcla todos los ingredientes y ve añadiendo el zumo y el vinagre poco a poco. Comprueba el sabor y rectifica con sal si fuese necesario o modifica la cantidad del ingrediente que consideres necesario.', '2\nUtiliza un vinagre blanco si vas a combinar esta vinagreta con pescados y utiliza el rojo si la combinarás con carnes.', '3\nEsta vinagreta de naranja con vainilla es más completa para todo tipo de ensalada, como ensalada verde o de queso de cabra, y se puede preparar con otro tipo de frutas e ingredientes como manzana, nueces o sandía.']","Valoración: 3,4 (59 votos)",4 comensales,15m,Entrante,Dificultad baja,"['1 taza de Aceite de oliva', '1 cucharadita de Sal', '2 cucharaditas de Orégano molido', '3 unidades de Naranja (zumo)', '1 cucharadita de Extracto de vainilla', '3 cucharadas soperas de Vinagre rojo o Vinagre blanco']",https://www.recetasgratis.net/receta-de-vinagreta-de-naranja-con-vainilla-26242.html,,['Recomendada para veganos']
Salsa de parcha para mariscos,,"['1\nProcedimiento Muela todo en la licuadora. Ponga en una olla y espese con slurry"" (maicena disuelta en agua.', '2\nEchele el vino y deje por por 3 minutos. Refriger. Es riquisima con mariscos, especialmente langosta']","Valoración: 3,3 (57 votos)",,,,,"['2 shallots ( sino tiene puede usar 2 cebollas pequeñas)', '2 onzas mantequilla', '3 taza jugo de parcha, es preferible usar parcha, pero sino, compre el jugo de parcha', '1/4 taza azucar', '1 cdta. comino', '1 cdta. pizca jengibre fesco', '1 onza vino blanco']",https://www.recetasgratis.net/receta-de-salsa-de-parcha-para-mariscos-26230.html,,
Salsa páprika,,"['1\nSe hace la bechamel y se le añade la cucharada de páprika, la crema de leche y el zumo de limón.', '2\nPasar por el colador y servir.', '3\nSalsa picante para pescados o carnes.']",Valoración: 4 (1 voto),,,,,"['1/2 L. de bechamel ( ver salsa bechamel)', '1 cucharada de páprika', '1 dl. de crema de leche', '1 chorrito de zumo de limón.']",https://www.recetasgratis.net/receta-de-salsa-paprika-25894.html,,
Salsa nantua,La salsa nantua es un tipo de salsa bechamel especial para comer con pescados. Hecha a base de colas de cangrejo o cabezas de langostinos esta salsa es una de las salsas básicas de la cocina en general.,"['1\nPara la salsa nantua, lo primero que debes tener a mano es la salsa bechamel. Si en vez de comprarla prefieres hacer de forma casera, puedes seguir la receta de salsa bechamel paso a paso.', '2\nCalienta una sartén a fuego suave y mezcla la nata para cocinar con la salsa bechamel hasta que reduzca lo suficiente.', '3\nRetira del fuego y añade las colas de cangrejo y las especias. Remueve hasta que el sabor se desprenda. Luego retira las cosa y deja la carne en la salsa.', '4\nLa salsa nantua es ideal para comer con todo tipo de pescados y pastas. Puedes probarla con unos espaguetis con langostinos.']","Valoración: 3,4 (55 votos)",4 comensales,15m,,Dificultad baja,"['½ libra de Bechamel', '75 gramos de Mantequilla (⅓ taza)', '50 gramos de Colas de cangrejo o Cabezas de langostinos', '100 mililitros de Nata', '1 pizca de Sal', '1 pizca de Cayena']",https://www.recetasgratis.net/receta-de-salsa-nantua-25890.html,,[]
