title,intro,order,votes,url,comensales,duración,para,dificultad,coste,types,ingredientes
Agua de horchata con fresa,"El agua de horchata tiene su origen en el Mediterráneo. Como ingrediente principal en sus inicios se encontraba la cebada, la almendra y la pepita de melón, pero con el paso de los años y la introducción de esta a varios países, los ingredientes originales fueron sustituidos, dejando una variación de sabores y colores.El agua de horchata es sin duda una de las aguas frescas más populares en todo el mundo. Puedes encontrarla casi en todos los lugares donde vayas a comer y no te puedes resistir a su sabor y frescura. En esta ocasión, vamos a preparar una variación con fresas con un sabor único y sin ningún tipo de concentrado comercial. En RecetasGratis queremos enseñarte el paso a paso para que sepas cómo hacer agua de horchata con fresas, ¡sigue leyendo!","['1\nComienza la preparación de esta rica y refrescante agua de horchata con fresa poniendo a remojo el arroz y la rama de canela con las 2 tazas de agua durante un mínimo 2 horas.\nTruco: Puedes dejarla durante la noche, será mejor el concentrado y potenciarás el sabor de la bebida.', '2\nUna vez remojado el arroz, se licua con las fresas, la leche condensada y la leche evaporada. Si no consigues leche evaporada, puedes hacerla en casa siguiendo esta Receta de leche evaporada casera.\nTruco: Licua hasta obtener una consistencia lo más liviana posible.', '3\nCuela el batido con ayuda de un colador, preferiblemente de malla fina, para evitar que queden grumos grandes.\nTruco: Si no cuentas con un colador de malla fina, puedes colar de 2 a tres veces la bebida.', '4\nAprovecha y extrae la mayor cantidad de líquido posible, esto le dará mejor sabor al agua de horchata con fresa.', '5\nUna vez colado todo, se añade la vainilla líquida y se mezcla bien. Si lo prefieres, puedes añadir a tu gusto algún tipo de endulzante, no olvides incorporarlo bien y mezclar para que se integre todo perfectamente. Corta un par de fresas en láminas y listo, sirve en vasos con hielo a tu gusto, decora con las fresas y espolvorea con canela en polvo. Como ves, la receta de agua de horchata con fresa es fácil, rápida y deliciosa, perfecta para el desayuno.Otras aguas de horchata son:Agua de horchata con avenaHorchata de almendras\nTruco: Puedes cortar en cubitos algunas fresas y agregarlas antes de servir.']",,https://www.recetasgratis.net/receta-de-agua-de-horchata-con-fresa-74563.html,8 comensales,2h 30m,Acompañamiento,Dificultad baja,,['Recetas mexicanas'],"['400 gramos de arroz blanco', '300 mililitros de leche evaporada', '2 tazas de agua (480 mililitros)', '1 rama de canela', '1½ tazas de fresas', '1 lata de leche condensada', '1 cucharadita de esencia de vainilla', '1 puñado de hielo al gusto', '1 pizca de canela en polvo']"
Champurrado de galleta,"En México, una de las bebidas favoritas durante la época de frío o un día lluvioso es, sin duda, el rico champurrado. Hoy queremos preparar una versión con galletas de vainilla o tipo María, esas galletas que al menos todos hemos probado una vez y que ha sido protagonista de muchas recetas, ya que es muy económica y práctica a la hora de comer.Esta receta de champurrado de galletas no necesitará de fécula de maíz, puesto que las galletas ayudarán a darle cuerpo a la bebida y además tendrá una consistencia más ligera. Sigue leyendo porque en RecetasGratis te mostramos lo fácil que es de preparar esta bebida y sobre todo lo deliciosa que queda. Descubre cómo hacer champurrado de galleta y disfruta viendo a los más pequeños tomando esta increíble bebida.","['1\nPon la leche, la canela y el piloncillo a calentar y mueve constantemente para que se disuelva fácil el piloncillo.', '2\nEn la licuadora, introduce la leche evaporada, el agua, la vainilla y las galletas y licua hasta que las galletas estén completamente molidas. Puedes hacer el champurrado de galletas María o emplear otras galletas dulces que tengas en casa, incluso sirven las típicas galletas de vainilla caseras.\nTruco: También puedes moler primero las galletas en un procesador de alimentos y agregarlas a la licuadora en forma de harina.', '3\nAgrega la mezcla licuada de galletas a la olla donde tienes la leche y calienta con el fuego medio-bajo y sin dejar de mover. Deja que hierva y se obtenga la consistencia deseada.', '4\nY listo, sirve la receta de champurrado de galletas en tazas individuales para conservar el calor y disfrutarlo caliente. A los niños les encantará esta bebida, pero los adultos también la agradecerán durante los días de frío. También puedes aprender a preparar el tradicional champurrado mexicano con esta otra receta.']",Valoración: 5 (1 voto),https://www.recetasgratis.net/receta-de-champurrado-de-galleta-74578.html,5 comensales,30m,Desayuno,Dificultad baja,,['Recetas mexicanas'],"['1 paquete de galletas tipo María', '1 litro de leche', '2 tazas de agua (480 mililitros)', '1 lata de leche evaporada', '1 rama de canela', '1 cucharadita de esencia de vainilla', '50 gramos de piloncillo o el endulzante que quieras']"
Agua de Jamaica con canela y jengibre,"El agua de flor de Jamaica es una de las más consumidas en México. Ha sido la bebida favorita de muchos y no solo por su sabor, sino también por sus beneficios. Imagina combinar estos beneficios con los del jengibre y la canela, tendremos una poderosa bebida que nos ayudará en nuestro día a día.En RecetasGratis queremos enseñarte cómo agua de Jamaica con jengibre y canela, una bebida deliciosa y saludable con múltiples propiedades. Sigue leyendo que al final de la recetas te explicaremos algunos de los beneficios de tomar esta bebida.","['1\nEs muy sencillo preparar agua de Jamaica con canela y jengibre. Para empezar, pela el jengibre con ayuda de una cuchara. Encontrarás todos los detalles en este artículo: ""Cómo pelar jengibre"".', '2\nCalienta 1 litro de agua en una olla y, cuando comience a hervir, añade la flor de Jamaica, la canela y el jengibre.', '3\nDeja que hierva durante 5 minutos y apaga el fuego. Deja reposar el agua de Jamaica con canela y jengibre hasta que se enfríe, posteriormente cuela todo el liquido. Agrega el litro de agua restante y mezcla.', '4\nSirve la bebida con hielo o si lo prefieres puedes tomarla caliente, como si de un té se tratara. Ya sabes cómo se prepara el agua de Jamaica con jengibre y canela, ahora solo te queda saber sus beneficios y usos, ¡sigue leyendo! Y si te gustan estas bebidas, no te pierdas la Receta de agua de tamarindo.\nTruco: En este punto puedes endulzar el agua o disfrutar del intenso sabor sin endulzar.']","Valoración: 4,5 (2 votos)",https://www.recetasgratis.net/receta-de-agua-de-jamaica-con-canela-y-jengibre-74576.html,6 comensales,15m,Desayuno,Dificultad muy baja,,"['Recomendada para perder peso', 'Receta sin azúcar', 'Recetas mexicanas']","['350 gramos de flor de Jamaica', '1 rama de canela', '1 trozo de jengibre', '2 litros de agua']"
Cómo hacer agua de tamarindo,"El tamarindo es un fruto muy rico proveniente de un árbol tropical que también trae consigo bastantes beneficios para el organismo. Por ello, el uso del tamarindo en la gastronomía cada vez es más diverso y se ha vuelto un elemento fundamental en muchas recetas, entre ellas las bebidas.En RecetasGratis queremos enseñarte a preparar una deliciosa y nutritiva agua de tamarindo natural para que puedas disfrutar de su característico sabor siempre que te apetezca. Además, te decimos los beneficios del agua de tamarindo, para qué sirve y mucho más. Sigue leyendo para saber cómo se hace el agua de tamarindo.","['1\nLa receta de agua de tamarindo empieza por pelar los tamarindos. No es necesario quitar las semillas.', '2\nPon a calentar un litro de agua y añade los tamarindos previamente pelados. Deja hervir hasta que notes que la pulpa se desprende de las semillas o se encuentra lo más blanda posible.', '3\nRetira el agua de tamarindo del fuego y cuélala. Con ayuda de un machacador o una cuchara, trata de sacar todo el jugo posible.', '4\nVacía en una licuadora la mezcla colada y agrega el azúcar. Licua bien para que el agua de tamarindo natural quede sin grumos.\nTruco: Si lo prefieres puedes usar otro tipo de endulzante, como azúcar mascabado o stevia. lLa cantidad dependerá del dulzor que quieras obtener.', '5\nPor último, añade el litro de agua restante y revuelve para integrar bien la bebida.\nTruco: Si quieres el agua de tamarindo más concentrada, reduce la cantidad de agua.', '6\nSirve la bebida con suficientes hielos para disfrutarla fría. Como ves, la receta de agua de tamarindo es muy fácil y rápida y da como resultado un jugo delicioso, nutritivo y cargado de beneficios. Ahora que sabes cómo hacer jugo de tamarindo con pulpa, sigue leyendo para conocer todas sus propiedades.Si quieres descubrir más bebidas mexicanas, no te pierdas estas:Nieve de limónAgua de horchata con avenaChampurrado']",Valoración: 4 (1 voto),https://www.recetasgratis.net/receta-de-agua-de-tamarindo-74565.html,6 comensales,15m,Desayuno,Dificultad muy baja,,['Recetas mexicanas'],"['20 tamarindos secos', '250 gramos de azúcar (1¼ tazas)', '2 litros de agua']"
¡Receta de espresso helado!,"El café affogato es un rico y tradicional postre que se prepara con helado y café espresso. Es muy sencillo de preparar y el resultado es un delicioso café frío, dulce y refrescante.Affogato es una palabra italiana que significa sumergido o ahogado. Además del café espresso, la receta de affogato se prepara con una o dos bolas de helado que suele ser de vainilla, de nata u otros sabores. En cualquier caso, el helado debe ser cremoso y no debe ser de frutas o de hielo, pues no contrastan bien con el café caliente. Los italianos tiene fama por su pasta, pizzas y también por sus helados y su café. Aunque es un postre más bien de verano, se consume todo el año. Gusta incluso a aquellos que no son fans del café, así que te animamos a probarlo o a prepararlo para tus seres queridos. ¡Descubre cómo hacer café affogato con RecetasGratis y pruébalo cuanto antes!","['1\nPrepara todos los ingredientes, hay que hacerlo rápido para aprovechar el contraste de temperaturas. El café tiene que estar recién hecho para que esté bien caliente y el helado bien frío.Con ayuda de un sacabolas de hacer helado, haz bolas y ponlas en una bandeja o en las copas. Prepara 2 para cada postre. Mételas al congelador para que estén bien congeladas.Un rato antes de preparar la receta, mete también los vasos o copas donde vayas a preparar el affogato al congelador para que estén bien fríos.', '2\nPrepara el café expreso, puedes usar de otro tipo, pero que sea fuerte. Haz tantos cafés como postres vayas a preparar. En nuestro caso hemos hecho 4 cafés.Si tienes máquina de hacer expreso, vendrá bien porque así ya saldrá la cantidad de café que necesitas (unos 50 ml). También se puede hacer un café largo, ya queda al gusto.', '3\nSaca los 4 vasos o copas donde vayas a poner el postre. Coloca en el fondo una o dos bolas de helados. Pica los frutos secos, nosotros pusimos nueces.', '4\nUna vez están las bolas en cada vaso o copa, echa el café espresso encima del helado.', '5\nAñade los frutos secos que te gusten y agrega un chorrito de licor si te gusta. ¡Listo para tomar!']",Valoración: 5 (1 voto),https://www.recetasgratis.net/receta-de-cafe-affogato-74521.html,4 comensales,15m,,Dificultad muy baja,,[],"['4 tazas de café espresso', '1 tarro de helado de vainilla o nata', '1 copa de licor', '1 puñado de nueces, galletas o cacao']"
Agua de horchata con avena,"Aunque la horchata es originaria de España, concretamente de Valencia, en países como México se preparan ricas variantes de la receta original. Como no se encuentra su ingrediente principal, la chufa, se usan otros ingredientes para que el sabor se asemeje al de la horchata tradicional. Por eso, podemos encontrar esta receta de agua de horchata con avena, así como otras como el agua de horchata de arroz o la horchata de almendras. En esta ocasión, en RecetasGratis te contaremos cómo hacer agua de horchata con avena, una de las versiones más extendidas de esta bebida mexicana. Es fácil de preparar y tiene un sabor delicioso, ideal para disfrutar bien fría durante los meses de más calor. ¡Vamos con la receta!","['1\nPara comenzar con el agua de horchata de avena, calienta medio litro de agua y pon en remojo la avena, preferiblemente de un día para otro o al menos cuatro horas. Pon la avena remojada junto con el agua de remojo en el vaso de la batidora. Añade también la leche condensada, la leche evaporada, el extracto de vainilla casero, la canela y medio litro de agua más. Mezcla todo bien con la batidora o licuadora.', '2\nCuela el agua de horchata de avena con un colador de malla fina para retirar los restos de avena que no han sido triturados.\nTruco: No tires los restos de avena, úsalos para acompañar un yogur o como ingrediente de un bizcocho.', '3\nUna vez colada, añade el litro de agua restante, remueve y prueba de sabor. Ahora es el momento de añadirle más canela o más agua si lo encuentras muy dulce, aunque podrás evaluar mejor si hay que añadir o no más agua cuando esté fría.', '4\nUna vez preparada tu agua de horchata con avena casera, es hora de envasarla. Con ayuda de un embudo, mete el agua en botellas de cristal y guarda en la nevera hasta que enfríe bien y puedas disfrutarla.', '5\nPuedes servir el agua de horchata de avena con hielos, con un poco de canela por encima o tal cual está. Al llevar leche evaporada, podrá conservarse no más de 4 días y siempre deberás tenerla guardada en la nevera. Espero que te haya gustado y te invito a que visites mi blog Cakes para ti.']",Valoración: 5 (1 voto),https://www.recetasgratis.net/receta-de-agua-de-horchata-con-avena-74466.html,8 comensales,30m,Acompañamiento,Dificultad baja,,"['Recomendada para vegetarianos', 'Receta sin gluten', 'Recetas mexicanas']","['100 gramos de copos de avena (1 taza)', '2 litros de agua', '200 mililitros de leche condensada', '200 mililitros de leche evaporada', '1 cucharada sopera de extracto de vainilla', '1 cucharada postre de canela molida']"
Horchata de almendras casera,"¡Vamos a preparar una horchata de almendras casera! Con la llegada del calor solo apetecen bebidas fresquitas y la horchata es una de las más demandadas. Esta bebida siempre es bien recibida y, aunque la más popular es la horchata de chufa, en esta ocasión vamos a aprender a hacerla de almendras, sana, deliciosa e ideal para todo el mundo. Los frutos secos son muy buenos, ya que son alimentos muy energéticos que contienen muchas propiedades. Las almendras tienen grasas muy saludables y muchos nutrientes, entre los que destacan su aporte de calcio y antioxidantes. Es posible aprovechar todos su nutrientes consumiendo las almendras al natural, pero también incluyéndolas en recetas tanto saladas como dulces. Como hemos indicado, en este caso haremos una deliciosa horchata que nos permitirá refrescarnos a la vez que nos nutrimos.Descubre en RecetasGratis cómo hacer horchata de almendras y disfruta con tu familia de esta increíble bebida casera.","['1\nPara empezar con la receta de horchata de almendras, primero lava las almendras bajo el grifo con agua fría, ponlas en un bol cubiertas de agua y déjalas durante 4 horas en remojo. De esta forma, se ablandarán y podremos aprovechar todo el sabor de la almendra cuando las vayamos a triturar.', '2\nPasado el tiempo de reposo, tira el agua, pon las almendras en un robot, licuadora o batidora, añade los 100 g de azúcar y 500 ml de agua. Tritúralo todo muy bien para obtener tu horchata de almendras.', '3\nSi queda una mezcla muy dura y cuesta triturarla, vierte un poco más de agua.', '4\nEcha toda la mezcla en una jarra amplia y añade una corteza de limón, o más si quieres que se note un poco más el sabor, y una rama de canela. Remueve y deja reposar en la nevera otras 2-4 horas para que la horchata de almendras casera acabe de integrar todos los sabores.', '5\nSaca la horchata de la nevera, retira la canela y la piel de limón. Hecho esto, cuela la bebida usando un colador, un tamiz o una gasa, que deberás colocar sobre un bol. Escurre bien la preparación para sacar todo el jugo posible.', '6\nUna vez que ya has sacado toda la horchata de almendra, pruébala y añade más azúcar si te gusta más dulce.', '7\nReserva la bebida en la nevera hasta la hora de servirla, ya que tiene que estar bien fría. ¡Y lista la receta de horchata de almendras! Puedes servirla con un poco de canela molida por encima. Queda deliciosa y lo mejor de todo es que es totalmente casera, de manera que puedes ajustar las medidas de cada ingrediente a tu gusto.Si quieres más bebidas como esta, no te pierdas estas recetas:Agua de horchataHorchata de arroz']",Valoración: 4 (1 voto),https://www.recetasgratis.net/receta-de-horchata-de-almendras-74404.html,4 comensales,8h,,Dificultad muy baja,,[],"['200 gramos de almendras crudas', '1 litro de agua', '100 gramos de azúcar (½ taza)', '1 rama de canela', '1 trozo de piel de limón', '1 cucharada postre de canela en polvo']"
Agua de sábila,"La sábila o aloe vera es una suculenta de las zonas tropicales, cuyo origen más probable se ubica en la península arábiga. Es muy conocida por sus propiedades medicinales y cosméticas desde hace cientos de años y fue ampliamente utilizada por civilizaciones antiguas. En la actualidad, es muy común encontrarla en los hogares, ya sea en jardines o macetas.Generalmente, el agua de sábila se usa como bebida para aliviar algunas dolencias digestivas o para aprovechar su riqueza nutricional. El problema es que si no se procesa de forma adecuada, la sábila puede ser tóxica. Por esa razón, en RecetasGratis te explicamos el paso a paso para que sepas cómo hacer agua de sábila o aloe vera, así como también te contamos cuáles son sus beneficios.","['1\nCon el fin de comenzar a procesar la hoja de la sábila, lávala muy bien en agua potable. Elimina todas las impurezas y suciedades. Es importante que te asegures de que se trata de la variedad aloe vera, pues algunas variedades de aloe son tóxicas para el consumo humano.', '2\nUna vez que esté limpia, debes eliminar toda la aloína posible de la hoja. La aloína es una sustancia muy tóxica que le da el color amarillento y el olor característico al látex de la sábila. Para esto, corta la parte de abajo, luego la punta y, al final, retira también los laterales con las espinas. Haz todo esto con un cuchillo muy bien afilado.', '3\nIntroduce la hoja en una jarra o envase con agua potable y déjala reposar por 24 horas.', '4\nPasadas las 24 horas, saca la hoja del agua que tendrá un color algo oscuro.', '5\nLávala de nuevo y retira la piel de la hoja por el lado cóncavo o más recto. Cerciórate de retirar muy bien toda la piel, pues podría contener algunos rastros de aloína.', '6\nAhora, con una cuchara o con el mismo cuchillo, extrae con delicadeza el cristal de la sábila. Es preferible que dejes unos milímetros del cristal pegado de la piel, así te aseguras de no dejar rastros de la misma ni de látex.', '7\nLimpia el cristal con agua potable y revisa muy bien que no tenga partículas de piel.', '8\nEs momento de preparar el agua de aloe vera. La proporción aproximada es dos cucharadas de sábila por 250 cc de agua, es decir, un vaso lleno.', '9\nLleva a la licuadora el agua y el cristal. El endulzante y el jugo de limón son opcionales, pero si quieres darle un sabor más agradable, ambos son una excelente opción. En todo caso, es a tu gusto. También puedes probar con otros cítricos como la naranja, la toronja y la mandarina.', '10\n¡Ya puedes disfrutar de todos los beneficios del agua de sábila! Eso sí, te recomendamos preparar solo lo que vas a consumir en el momento. Si pasa tiempo en la nevera es posible que se fermente. El resto del cristal lo puedes guardar en la nevera bien tapado por unos 5 días.']","Valoración: 4,3 (11 votos)",https://www.recetasgratis.net/receta-de-agua-de-sabila-74392.html,1 comensal,15m,,Dificultad media,,[],"['1 hoja de sábila', '1 limón', 'endulzante de tu preferencia', '300 mililitros de agua potable']"
Agua de HORCHATA con arroz,"El agua de horchata es una bebida muy refrescante, ideal para los días cálidos. No debe confundirse con la horchata, una bebida típica española a base de chufas. Esta receta de agua de horchata es, en cambio, una bebida tradicional mexicana y latinoamericana hecha a base de arroz y aromatizada con canela. Preparar esta refrescante bebida natural es muy fácil, además de ser toda una delicia. Cuando la pruebes, seguro que te gustará mucho, sobre todo a los niños. En RecetasGratis te damos todas las claves para que sepas cómo hacer agua de horchata original, fácil y casera.","['1\nPon el arroz en un colador y enjuaga bajo el grifo hasta que el agua no salga blanca y hayamos quitado parte del almidón del arroz.', '2\nHierve 1 litro de agua y remoja en ese agua el arroz. Déjalo reposar por 1 hora.', '3\nHierve también 300 ml de agua y deja en remojo las tres ramitas de canela. Deja infusionar las ramas de canela el mismo tiempo que tengas el arroz en remojo.', '4\nPasado el tiempo de reposo, saca la canela del agua y mézclala con el arroz. Añade 700 ml más de agua (en total son 2 litros) y la leche condensada. Mezcla bien con unas varillas manuales.\nTruco: También podéis añadir una cucharadita de extracto de vainilla.', '5\nCon ayuda de una batidora eléctrica, tritura bien la mezcla, sobre todo, los granos de arroz.', '6\nCuela toda la preparación del agua de horchata natural para retirar los restos de granos de arroz.', '7\nY por último, ya puedes embotellar tu agua de horchata de arroz rápida en una botella con tapa.', '8\nGuarda el agua de horchata en la nevera para que enfríe bien hasta el momento de servir. Puedes tomarla directamente o acompañada de unos hielos.Espero que te haya gustado y te invito a que visites mi blog Cakes para ti.']",,https://www.recetasgratis.net/receta-de-agua-de-horchata-74375.html,6 comensales,1h 30m,Acompañamiento,Dificultad baja,,"['Recomendada para vegetarianos', 'Receta sin gluten']","['250 gramos de arroz', '2 litros de agua', '3 ramas de canela', '400 gramos de leche condensada']"
Agua de alcachofa,"El agua de alcachofas es una bebida que se prepara con el agua resultante de la cocción de las alcachofas. Parte de los nutrientes de los alimentos que preparamos cocidos se quedan en el agua, así que podemos aprovecharla para preparar caldos, salsas o infusiones con excelentes propiedades.En este caso, el agua de alcachofas se ha vuelto popular por sus propiedades diuréticas y depurativas, por lo que se usa para limpiar el organismo y eliminar toxinas. Aunque no tiene un sabor particularmente placentero, puede aderezarse con la ayuda de hierbas y cítricos como el limón, la lima o la naranja. Aprende cómo hacer agua de alcachofas con esta receta fácil y descubre para qué sirve, cómo tomarla y las contraindicaciones que debes tener en cuenta.","['1\nLava muy bien las alcachofas, rebaja el tallo y córtalas por la mitad con mucho cuidado, ya que son un poco duras y difíciles de cortar.', '2\nEn una olla con abundante agua, suficiente para sumergir las alcachofas, hierve el agua hasta que las alcachofas estén blandas en la base de su tallo. Esto tomará de 30 a 45 minutos, depende sobre todo del tamaño de las alcachofas.', '3\nLuego de cocer las alcachofas, retíralas y consúmelas como prefieras, deja el agua en el fuego para agregar unas rodajas de limón y las hojas de menta, cocina tapado a fuego bajo por 20 minutos más.Descubre algunas de nuestras recetas de alcachofas y aprovecha todos los beneficios de esta verdura:Tortilla de alcachofasArroz con alcachofasAlcachofas en salsaEstofado de ternera con alcachofas', '4\nRetira del fuego y separa el agua del limón y la menta. Puedes tomar el té de alcachofas mientras aún está caliente para aprovechar sus propiedades al máximo. Si deseas, puedes endulzarlo y agregar unas gotas extras de limón. También puedes esperar que se enfríe y servirlo con hielo.Puedes conservar el agua de alcachofas refrigerada por hasta una semana.']","Valoración: 4,3 (3 votos)",https://www.recetasgratis.net/receta-de-agua-de-alcachofa-74354.html,2 comensales,45m,,Dificultad baja,,[],"['2 alcachofas', '3 litros de agua', '1 limón', '10 hojas de menta (opcional)']"
¡Recetas de cócteles y tragos fáciles!,"La ginebra es una bebida espirituosa que proviene del enebro. Para los mixólogos este licor es muy apreciado, ya que cambia durante el proceso de destilado artesanal al que se le somete, adquiriendo una forma que le permite fundirse con los aceites esenciales botánicos que se le agregan (se transforma en vapor momentáneamente) para que así al regresar a su forma original (líquida), esos aceites formen parte del licor y le proporcionen muchas de sus características organolépticas (olor y sabor). Así, dependiendo de los aceites que se le agreguen, cada ginebra tendrá su propia personalidad. Por esto y por muchas otras cualidades (incluso medicinales), este licor es muy versátil e ideal para cualquier evento: como acompañante de platos fuertes, como aperitivo o digestivo (antes o después de las comidas), entre muchos otros.Sabiendo todo esto, en RecetaGratis no podíamos pasar por alto preparar un top de las mejores recetas de bebidas con ginebra fáciles para que las prepares en casa cuando quieras, y quién sabe, ¡a lo mejor creas tu propio cóctel! Eso sí, resaltamos que la cantidad de ginebra se puede ajustar a los gustos personales de cada uno. Sigue leyendo y disfruta desde los tragos con ginebra más icónicos hasta los cócteles más novedosos y originales.",[],"Valoración: 4,7 (3 votos)",https://www.recetasgratis.net/articulo-20-bebidas-con-ginebra-faciles-74346.html,,,,,,,
Agua de cebada,"La cebada es un cereal conocido por su composición rica en nutrientes como el magnesio, el manganeso, el selenio y vitaminas del grupo B, además se le considera un superalimento. Con este cereal puede prepararse la famosa agua de cebada que, además de tener beneficios para nuestra salud nutricional, es capaz de combatir enfermedades respiratorias, pues ayuda a reducir la inflamación en las membranas de los bronquios.Esta receta de agua de cebada que te traemos en RecetasGratis puede prepararse fácilmente con granos de cebada. Además, puedes añadir leche evaporada o leche condensada para endulzarla. Queda muy rica y es perfecta para usarla en preparaciones veganas o como una deliciosa cena casera. Sigue leyendo y descubre cómo hacer agua de cebada para las tardes calurosas mientras te contamos todos los beneficios y propiedades del agua de cebada.","['1\nLo primero para preparar esta refrescante agua de cebada es lavar los granos. Remoja en un cuenco la cebada con agua y revuelve los granos para limpiarlos bien.', '2\nCuela el agua sucia y repite este proceso las veces que necesites hasta que el agua salga limpia cuando cueles los granos.', '3\nEn una olla con 2 litros de agua y la ramita de canela cocina la cebada hasta que esté tierna. Déjala unos 30 a 40 minutos a fuego medio-bajo para que no se evapore por completo.', '4\nUna vez apagada, deja enfriar el agua de cebada y cuélala. Ponle el azúcar o endulzante de tu preferencia y agrega el jugo de limón. Sirve con bastante hielo y ¡disfruta de esta deliciosa y refrescante bebida! Si no puedes consumir azúcar, entra a nuestro artículo Sustitutos del azúcar saludables para ver otras opciones de endulzantes.\nTruco: Te aconsejamos no tomar más de 3 tazas de agua de cebada al día, pues puede irritar el estómago.']",,https://www.recetasgratis.net/receta-de-agua-de-cebada-74353.html,2 comensales,45m,,Dificultad muy baja,,[],"['200 gramos de cebada tostada', '2 litros de agua', '1 rama de canela', '1 limón (opcional)', '4 cucharadas soperas de azúcar (edulcorante, sucralosa o panela)']"
10 Recetas de BEBIDAS con MEZCAL fáciles,"¿Quién no ha escuchado del famoso gusanito de maguey en el fondo de la botella de mezcal? El mezcal es una bebida espirituosa de tradición ancestral mexicana. Tiene especial importancia en los estados de Oxaca y Tamapulla, aunque ya se le considera un licor universal, gracias a su calidad que lo sitúa entre los mejores licores del mundo.Aunque los puristas del mezcal consideran que esta bebida se debe beber sola, muchos mixólogos argumentan que funciona mejor acompañada, ya que dependiendo del tipo de mezcal, ciertos ingredientes equilibran su sabor y mejoran también su aroma. Por eso, productos como las frutas, la sal de gusano y las especias sirven para crear increíbles cócteles con mezcal.Por ello, en RecetaGratis queremos brindar contigo con los cócteles más emblemáticos y originales. Descubre las mejores recetas de bebidas con mezcal fáciles y pruébalas en cualquier ocasión.",[],,https://www.recetasgratis.net/articulo-recetas-de-bebidas-con-mezcal-faciles-74303.html,,,,,,,
¡Con solo 3 ingredientes! (VÍDEO),"Puede que lo hayas visto en redes sociales como Instagram, YouTube o Tiktok, pues este café de origen coreano ha atraído las miradas de muchos usuarios por su espumosa y provocativa crema. El café dalgona queda muy bien en las fotos para redes sociales, pero también es un refrescante café frío que recuerda al delicioso sabor del capuchino cuando lo preparamos bien. Esta vez, en RecetasGratis, te contamos cómo hacer café dalgona. Es más fácil de preparar de lo que parece y solo necesita 3 ingredientes para darle ese aspecto esponjoso parecido al de la crema batida. Así que si estás de humor para probar cosas nuevas, te aseguramos que este nuevo experimento no te tomará más de 20 minutos. ¡Vamos!","['1\nEcha en un bol el café, el azúcar y el agua muy caliente.', '2\nBate los ingredientes hasta que la mezcla tome una textura parecida a la de la crema o nata montada. Te sugerimos utilizar batidora eléctrica, pues tomará varios minutos hasta que la mezcla tome forma, pero no te rindas. Aunque tarde más, también puedes batir a mano, pero no uses licuadora porque no funcionará.\nTruco: El tiempo de batido es alrededor de 5 minutos, dependiendo de la fuerza de tu batidora.', '3\nSirve los hielos y la leche en un vaso. Con una cuchara normal o de helado, ve añadiendo la crema del café dalgona. Te recomendamos mezclar la crema con la leche antes de disfrutarlo, en especial si no te gusta el sabor amargo del café.', '4\nSi quieres ver el vídeo para preparar este café paso a paso, te invitamos a visitar nuestro canal de YouTube y descubrir esta y todas las recetas que tenemos para ti.']","Valoración: 4,5 (2 votos)",https://www.recetasgratis.net/receta-de-cafe-dalgona-74263.html,1 comensal,15m,,Dificultad muy baja,,[],"['2 cucharadas soperas de café instantáneo', '2 cucharadas soperas de azúcar', '2 cucharadas soperas de agua caliente', '1 vaso de leche de cualquier tipo', 'Hielo']"
