title,intro,order,votes,ingredientes,url,comensales,duración,para,dificultad,coste,types
Arroz con manzana,,"['1\nEn un caldero u olla caliente el aceite de oliva y sofría la cebolla con el ajo hasta dorado.', '2\nAgregue el arroz y las nueces y cocine unos minutos.', '3\nAgregue el agua y cocine hasta que seque.', '4\nTape y reduzca el fuego y cocine por 15 minutos.', '5\nDestape y añada la manzana y cilantrillo, mezcle bien.', '6\nTape y cocine 5 minutos.', '7\nSirva seguida con lo que usted guste.']","Valoración: 4,1 (20 votos)","['2 cdtas de aceite de oliva', '1 cebolla pequeñita picadita', '3 dientes de ajo machacados', '2 tazas de arroz grano largo', '1/2 taza de de nueces picada', '2 1/2 taza de agua', '1 1/2 taza de manzanas verdes sin pelar, picaditas', 'sal', 'pimienta', '3 cdas de cilantrillo']",https://www.recetasgratis.net/receta-de-arroz-con-manzana-11008.html,,,,,,
Arroz mamposteao con platanos verde,,"['1\nEn un sartén caliente y sofría el ajo, el arroz, y las habichuelas, moviendo todo el tiempo.', '2\nAgregue el plátano con el agua, mezcle bien y tape reduciendo el fuego.', '3\nCocine 5 minutos o hasta que el plátano esté cocido.', '4\nDestape y mezcle con la cuchara, pruebe y ajuste la sazón con sal y pimiena.', '5\nSirva con el cilantrillo picadito.', '6\nEste arroz puede servirse sobre hojas de plátano.']","Valoración: 3,3 (18 votos)","['2 cdas. de aceite de oliva', '2 dientes de ajo machacado', '1 taza de arroz cocido', '1 1/2 taza de habichuelas guisadas', '1 plátano verde rallado', '1/2 taza de agua', 'Sal', 'Pimienta a gusto', 'Cilantrillo picadito']",https://www.recetasgratis.net/receta-de-arroz-mamposteao-con-platanos-verde-10948.html,,,,,,
Paella canaria de calamares,,"['1\nEn una cazuela,a ser posible una olla rápida,se colocan todos los ingredientes y se cocinan durante 15 minutos en olla rápida,en la convencional hasta que estén tiernos.', '2\nLos calamares se habrá cortados en aros de 1´5 cmts.de grosor,previa su limpieza:tambien se pueden comprar ya preparados (congelados).', '3\nUna vez fríos y con la ayuda de un tenedor se sacan los calamares y se pasan a un plato.', '4\nCon la batidora turmix se licua el caldo,retirando antes el tomillo y laurel.', '5\nEn la misma olla ,puesta de nuevo al fuego en cuanto hierva la salsa que ha quedado y añadiendo agua y sal si fuese necesario.', '6\nColocamos el arroz y dejamos que absorba el líquido (vigilad mucho el agua para ir añadiendo si lo necesita y sal).', '7\nRemovemos con frecuencia para evitar que se agarre al fondo cuando lo tengamos a punto colocamos los calamares. Removemos bien y tapamos.', '8\nPoniendo debajo de la tapa un papel absorbente o un paño de algodón,dejamos reposar pos 5 minutos.', '9\nServimos con rajitas de limón y perejil muy picadito.']","Valoración: 3,5 (20 votos)","['1/2 Kgs.de calamares', '250 gms.de arroz bomba', 'una cebolla(100 gms.)', 'un tomate ,sin piel ni semillas', 'un pimiento rojo mediano', '3 dientes de ajos', 'media cucharilla de pimentón dulce', 'una ramita de perejil', 'una ramita de tomillo', 'una hojita de laurel', 'media pastilla de caldo de pescado', 'un grano de pimienta negra', 'un poquito de colorante alimentario', 'medio vaso de vino blanco', 'agua', 'sal']",https://www.recetasgratis.net/receta-de-paella-canaria-de-calamares-10920.html,,,,,,
Arroz con cebolla,,"['1\n1.En un caldero,poner a sofreir el bacon (tocineta)en trozitos.', '2\n2.Verter el exceso de grasa.(IMPORTANTE).', '3\n3.Añadir las dos cebollas en trozitos, para que ablanden.', '4\n4.Añadir el arroz, y mezclar todo.', '5\n5.Incluir las sopas de cebolla, junto con el caldo de res.(no se usará agua).', '6\n6.Tapar y cocinar a fuego medio bajo.', '7\n7.cuando esté listo el arroz, polvorear con queso parmesano rallado.(prometo que les fascinará).']","Valoración: 4,3 (46 votos)","['½ paquete de Arroz de grano largo', '2 unidades de Cebollas grandes cortadas en trozitos', '3 tarros de Sopa de cebolla (french onions Campbell)', '1 tarro de Consome de carne', '½ paquete de Bacon (tocineta)', '1 paquete de Queso parmesano rallado', '1 unidad de Cebolla']",https://www.recetasgratis.net/receta-de-arroz-con-cebolla-10868.html,,,,,,
Arroz tres delicias con gambas,,"['1\nCocer el arroz de forma tradicional. Luego pasar por agua fría, escurrir y reservar. Recuerda para hacer una taza de arroz blanco se necesitan dos tazas de agua.', '2\nMientras tanto, picar todos los ingredientes. Empieza con los los ajos muy finos, las cebollas y las cebollitas tiernas. También cortar el jamón y el bacon a tacos menudos. Reservar.', '3\nCon los huevos preparamos una tortilla francesa, cortamos a tacos y reservamos.', '4\nPonemos a calentar aceite para sofreír las verduras en este orden: las cebollas, las cebollitas tiernas, los ajos, el bacon, el jamón y por último añade las gambitas. Las gambas pueden ser congeladas.', '5\nDejamos que poche todo bien, salpimentamos y añadimos la salsa de soja al gusto. Remueve todo bien para que los ingredientes absorban la salsa.', '6\nFinalmente añade el arroz a la preparación junto con la tortilla a tacos, el perejil picado y la mantequilla. Lo mezclamos todo bien y deja al fuego un par de minutos.', '7\nSirve el arroz tres delicias con gambas recién hecho y disfruta de esta delicia con toques asiáticos para cenar o como acompañante de cualquier otro plato. Y si te gusta la combinación puedes probar también el wok de fideos con ternera y gambas.']","Valoración: 4,1 (9 votos)","['1 taza de Arroz', '100 gramos de Bacon', '200 gramos de Jamón York', '200 gramos de Gambitas peladas', '3 unidades de Huevo', '1 unidad de Cebolla', '3 unidades de Cebolleta tierna', '2 dientes de Ajo', '2 cucharadas soperas de Mantequilla', '1 chorro de Aceite', '1 pizca de Sal y Pimienta', '1 chorro de Salsa soja', '1 cucharada sopera de Perejil fresco']",https://www.recetasgratis.net/receta-de-arroz-tres-delicias-con-gambas-10733.html,2 comensales,30m,Plato principal,Dificultad baja,,[]
Risotto con chorizos,,"['1\nCaliente la mantequilla en un caldero y agregue el chorizo para sofreirlo, hasta que comience a tomar color.', '2\nAñada un poco de vino, las zanahorias y la cebolla y dèjelas marchitar; agregue los tomates licuados y luego el arroz.', '3\nMezcle y vaya agregando caldo, sazone.', '4\nRecuerde que el rissotto debe revolverse regularmente para que el arroz suelte parte de su almidòn.', '5\nCuando estè casi listo se le añade el vino restante.', '6\nSe sirve espolvoreado con el queso parmesano.']","Valoración: 3,5 (22 votos)","['500 grs arroz', '400grs de chorizos frescos cortados en ruedas', '100 grs de zanahorias cortadas en cuadritos', '100 grs de cebolla picada', '50 grs de mantequilla', '4 tomates pelados y licuados', '1/2 vaso de vino blanco', '1 1/2 lt de caldo de res', 'sal', 'pimienta', 'queso parmesano rallado']",https://www.recetasgratis.net/receta-de-risotto-con-chorizos-10731.html,,,,,,
Arroz a la milanesa con jamón,"El arroz a la milanesa es un plato muy completo que se hace con un sofrito de verduras y jamón y se sirve con un poco de queso al final, lo que le da un toque único y que a todos les gusta. Este arroz suelto, se puede preparar para servir de guarnición o para comer en la cena como plato principal. Anímate y disfruta del delicioso arroz a la milanesa con jamón que te ofrece RecetasGratis.","['1\nLo primero que tienes que hacer para preparar este arroz a la milanesa con jamón es conseguir una paellera o una olla amplia para hacer el arroz. Entonces, calienta un poco de aceite y haz un sofrito de cebolla y ajo, todo cortado finamente.', '2\nCuando empiece a ponerse transparente la cebolla, incorpora al sofrito el jamón y revuelve todo junto para que suelte el sabor.', '3\nA continuación, añade al sofrito el pimiento cortado en cuadritos y vuelve a remover todo el conjunto. Para terminar con el sofrito base del arroz a la milanesa, incorpora el tomate y los guisantes.', '4\nContinua con la cocción unos minutos más hasta que toda la verdura del arroz a la milanesa con jamón esté hecha. Cuando veas que todo está tierno, añade a la olla el vino, revuelve y entonces incorpora el arroz. Remueve un poco para que repartan todos los ingredientes de forma uniforme.', '5\nVierte el agua hirviendo en la paellera y corrige la sazón con algo de sal y el caldo concentrado en polvo. Cocina el arroz a fuego medio hasta que se consuma todo el líquido, ya que el arroz milanesa con jamón debe quedar más seco que caldoso.', '6\nSirve el arroz a la milanesa con jamón bien caliente y espolvorea el queso por encima para que se derrita. A los niños les encantará. ¡Qué aproveche!']","Valoración: 3,5 (23 votos)","['1 taza de Arroz', '½ unidad de Cebolla', '2 dientes de Ajo', '¼ unidad de Pimiento verde', '¼ unidad de Pimiento rojo', '1 unidad de Tomate maduro', '50 gramos de Guisantes', '50 gramos de Jamón serrano en tiritas', '½ vaso pequeño de Vino de Jerez', '1 puñado de Queso emmental rallado', '1 chorro de Aceite', '1 pizca de Sal', '1 pizca de Caldo concentrado en polvo', '2 tazas de Agua hirviendo']",https://www.recetasgratis.net/receta-de-arroz-a-la-milanesa-con-jamon-10732.html,2 comensales,30m,Plato principal,Dificultad baja,,['Recetas italianas']
Arroz con nueces,"El arroz con nueces es ideal para servir a modo de acompañamiento o guarnición de cualquier plato. Incluso podemos emplearlo como relleno de otras elaboraciones y preparar platos exquisitos. Sigue leyendo y descubre de la mano de RecetasGratis cómo hacer arroz con nueces, ¡te encantará!","['1\nCuece el arroz de forma tradicional con agua y una pizca de sal. Si tienes dudas, puedes seguir la receta fácil de arroz blanco.', '2\nAparte, calienta una sartén con la mantequilla y dora las nueces junto con los los fideos. Luego mezcla con el arroz y reparte todo de forma uniforme.\nTruco: Puedes añadir especias como cúrcuma o curry durante la cocción, los sabores combinan perfectamente', '3\nCalienta el arroz a baño de María con fuego alto durante 30 minutos.', '4\nDisfruta de este deliciosos arroz con nueces y sírvelo como guarnición de cualquier plato y si prefieres, puedes cambiar los frutos secos y hacer un arroz con almendras o anacardos con el mismo procedimiento.']","Valoración: 3,6 (21 votos)","['4 tazas de Arroz cocido con sal', '1 taza de Nueces picadas', '2 tazas de Fideos delgados cortos ( 2cm.)', '6 cucharadas soperas de Mantequilla']",https://www.recetasgratis.net/receta-de-arroz-con-nueces-10695.html,5 comensales,30m,Entrante,Dificultad baja,,"['Recomendada para vegetarianos', 'Receta sin azúcar']"
"Arroz con vino,almendras y pasas",,"['1\n1.- Se dejan las pasas en remojo con el vino, con cuatro horas de anticipación.-', '2\nAsimismo se hace el arroz precocido, solo con sal al gusto.', '3\n2- Estando listo lo anterior se pone a derretir una barra de margarina en una freidera grande y se le agrega para sofreir, toda la cebolla rallada, a fuego lentísimo por media hora.', '4\n3.-Al estar sofrita la cebolla en la margarina, se le agregan las almendras en rodajas y se continúa sofriendo a fuego lento por otros veinte minutos a manera de que se tuesten un poco las rodajas de almendras.', '5\n4.- Después se le agrega al sofrito, la otra barra de margarina y las pasas sin el vino, para que se sofrían por otros 10 minutos.', '6\n5.- El final se revuelve el arroz ya cocinado, con el sofrito y el vino y se pone al horno a temperatura mínima hasta el momento de servirlo.']",Valoración: 4 (5 votos),"['4 5 tazas de arroz precocido', '1/2 libra de pasas pequeñas', '1/2 botella de vino tinto', '1/2 libra de almendras en rodajas', '2 barras de margarina', '1 cebolla grande rallada']",https://www.recetasgratis.net/receta-de-arroz-con-vino-almendras-y-pasas-10608.html,,,,,,
Arroz con gandules puertorriqueño,"El gandul es un grano conocido como frijol de plato o quinchoncho muy popular en Puerto Rico, donde se prepara con arroz y carne para hacer un plato fabuloso con mucha tradición. El arroz con gandules puertorriqueño es un arroz seco con carne y granos que tiene un sabor y textura espectacular, se sirve como plato principal o como acompañante de carnes como por ejemplo unas costillas al horno.","['1\nAntes de empezar a cocinar nuestro arroz con gandules, ten en cuenta que si no tienes aceite de achiote puedes usar aceite de oliva, lo mismo con el cilantro que puedes sustituirlo por 4 hojas de recado.Para alistar los ingredientes, pica toda la verdura finamente.', '2\nEntonces, empieza por calentar el aceite a fuego medio junto con el pimentón en polvo. Cuando esté caliente haz un sofrito de cebolla con pimiento verde, ajo y el tocino.Fríe el conjunto durante 4 minutos hasta que los vegetales estén suaves pero sin llegar a dorarse.', '3\nA continuación, agregue el recao y el tomate. Continua con la cocción durante 2 minutos más o hasta que el jugo del tomate se haya evaporado. Entonces, añade la carne de cerdo junto con el arroz y remueve todo durante 1 minuto. La idea es conseguir que el arroz quede brillante.', '4\nAhora le toca el turno a los granos, así que agrega los gandules junto con el agua. Sazona con sal y pimienta al gusto y deja que rompa a hervir a fuego alto. Cuando veas que la preparación ya hierve, baja la llama al mínimo y tapa la olla. Deja que el arroz con gandules se cocine por unos 20 minutos o hasta que se consuma todo el agua.', '5\nJusto antes de servir, revuelva el arroz con gandules con un tenedor para que quede desgranado. Para que el arroz quede suelto, cuando todos los ingredientes estén hirviendo coloca una cuchara de madera en el medio de la olla, si esta se mueve o se tambalea quiere decir que tiene demasiado liquido, así que aprovecha y quita el sobrante.', '6\nDisfruta del arroz con gandules como plato principal. Este arroz es parecido al plato mexicano de frijol con puerco, aunque si prefieres quedarte con más recetas puertorriqueñas te invitamos a revisar la receta de cielito lindo, un aperitivo que te sorprenderá.']","Valoración: 4,3 (46 votos)","['1 cucharada sopera de Aceite de achiote', '1 cucharadita de Pimentón dulce', '1 Cebolla', '½ Pimiento verde', '2 dientes de Ajo', '57 gramos de Tocino o Jamón', '2 cucharadas soperas de Cilantro', '1 Tomate', '2 tazas de Arroz blanco', '1 taza de Gandules cocidos', '3½ tazas de Agua (840 mililitros)', '1 pizca de Sal y Pimienta negra', '2 tazas de Carne de cerdo picada (cocida)']",https://www.recetasgratis.net/receta-de-arroz-con-gandules-puertorriqueno-10408.html,4 comensales,30m,Entrante,Dificultad media,,[]
Atole de avena con fresas,"El atole es una bebida típica de varias regiones de América Latina, como México. Acostumbra a tomarse durante el desayuno, puesto que es muy fácil y rápido de preparar. En esta ocasión te vamos a enseñar a preparar atole de avena con fresas, una opción saludable a la vez que nutritiva y deliciosa. Quédate en RecetasGratis.net y sigue el paso a paso.","['1\nPara preparar el atole de avena lo primero que debes hacer es mezclar la leche condensada con la leche entera. Luego, vierte la mezcla en una olla o cazo y ponla a calentar a fuego medio.', '2\nCuando la mezcla de leches empiece a hervir, agrega la avena, la esencia de almendras y las fresas. Puedes utilizar avena instantánea o copos de avena. En caso de usar copos de avena, recuerda que debes hidratarlos previamente en agua.', '3\nDeja que la preparación se cocine durante 10 minutos sin dejar de mover para evitar que se queme. Cuando esté, sirve el atole de avena y fresas caliente. Si quieres conocer otras opciones, no te pierdas las siguientes recetas:Atole de guayabaAtole de amarantoAtole de arroz\nTruco: Si quieres que el atole quede más líquido, cuela la mezcla.']","Valoración: 3,6 (19 votos)","['1 litro de Leche entera', '200 mililitros de Leche condensada', '50 gramos de Avena', '1 chorro de Esencia de almendras', '100 gramos de Fresas en trozos pequeños']",https://www.recetasgratis.net/receta-de-atole-de-avena-con-fresas-10130.html,5 comensales,15m,,Dificultad baja,,[]
