title,intro,order,votes,comensales,duración,para,dificultad,ingredientes,url,coste,types
tallarines con salsa de choritos,,"['1\nPrimero cocemos los tallarines cuando esten listos sacarle el agua mojarlos con agua fria estilandolos en el colador, luego vertirlo en la olla y agregarle aceite de oliva revuelva o cualquiera.', '2\nLuego tome los choritos lavelos muy bien saquele todo el pelo para que no le pase ningun grano de arena.', '3\nAgregelos en un sarten con dos cucharadas de acite, salteelo y deje que salga jugo del chorito.', '4\nCuando los choritos esten abiertos y medios cocidos le agregara medio vaso de vino.', '5\nLos tomates se pelan y se cortan en cuadritos, tienen que ser tomates maduros unos cuatros, luego los agrega al sarten con los choritos.', '6\nCuando el tomate este dando su jugo agregar silantro bien picado y dos diendes de ajo tanbiem picados .', '7\nCuando este a punto de terminarse de cocer, agrege sal a gusto con un poco de vino dejar unos tres minutos y listo a comer con tallarines.']","Valoración: 3,4 (26 votos)",,,,Dificultad baja,"['Un paquete de tallarines lucheti', 'Tomates', 'Medio de choritos con conchas', 'Ajos', 'Vino blanco', 'Silantro', 'Sal', 'Aceite']",https://www.recetasgratis.net/receta-de-tallarines-con-salsa-de-choritos-35342.html,,
ESPAGETI A LA MORRIS,,['1\nSE PONE A COCER EL ESPAGETI. DESPUES KE ESTE BIEN COCIDO SE PONE LA MANTEKILLA A DERRETIR EN UNA CASUELA. SE PONEN LOS PEDAZOS DE PECHUGA DE POLLO A COCER CON LA MANTEKILLA. DESPUES KE ESTE BIEN COCIDO EL POLLO SE LE PONE EL ESPAGETI DESPUES SE LE PONEN LOS PEDAZOS DE CHILES Y POR ULTIMO LAS SALCHICHAS.'],Valoración: 4 (3 votos),,,,Dificultad alta,"['PECHUGA DE POLLO', 'DOS PAKE TES DE ESPAGETI', '1-4 DE CREMA', '20 SALCHICHAS', 'DOS CHILES POBLANOS', 'CHILES JALAPAÑOS', 'UNA MANTEKILLA.']",https://www.recetasgratis.net/receta-de-espageti-a-la-morris-35316.html,,
fideos tricilor,,"['1\nHervimos una pechuga de pollo.una vez cocida , la picamos chiquitita.', '2\n100 de jamon y 100 de queso.lo hacemos tubitos y los cortamos chiquitos.', '3\nHevimos los fideos y colamos.le agregamos los huevos. y de coramos con circulos de queso,circulos de jamon.', '4\nEl pollo en el medio.riquisimo']","Valoración: 3,3 (17 votos)",,,,Dificultad baja,"['2 huvos batidos', 'pimienta', 'queso rallado']",https://www.recetasgratis.net/receta-de-fideos-tricilor-35149.html,,
pasta con malta,,"['1\nSe pican todos los ingrendientes en cuadros pequeños y se sofrien en aceite al gusto.', '2\nLuego de que esten ya listo se le coloca las maltas y se cocina por espacio de 5 minutos, para evitar que se evapore la malta.']","Valoración: 3,5 (26 votos)",,,,Dificultad media,"['Medio kilo de tomates maduros', 'Una cebolla grande', 'Un ramito de cebollin o (nabo chino)', '2 dientes de ajo', 'Un pimenton pequeño', '2 maltas', 'Sal al gusto', 'Pimienta al gusto', 'Pasta larga o de su gusto']",https://www.recetasgratis.net/receta-de-pasta-con-malta-35131.html,,
Pizza de Pescado,,"['1\nFreir los pescados , previamente apanados, de preferencia pescado blanco, colocar en una fuente uniformemente, luego cubrir con salsa tomate , queso dambo, jamon, tiras de pimeinto, oregano aceituna , y todo lo que se pueda fantasear. Llevar al horno por algunos minutos, o en su caso al microhondas y listo.']","Valoración: 3,7 (23 votos)",,,,Dificultad media,"['Pescado', 'salsa tomate', 'queso dambo', 'jamon', 'tiras de pimeinto', 'oregano', 'aceituna']",https://www.recetasgratis.net/receta-de-pizza-de-pescado-35127.html,,
Pasta marinera,,"['1\nEn una sarten poner a cristalizar la cebolla en dos cucharadas de aceite de oliva.', '2\nAñadir el ajo hasta que comience a saltar.', '3\nAgregar pimiento verde y rojo, los camarones, calamares, el pulpo y el pescado previamente pasado por la plancha y cortado en cuadros pequeños, ajustar la sal y la pimienta.', '4\nIr añadiendo poco a poco el vinagre y el jugo del limon.', '5\nMientras tanto, en una olla con suficiente agua y un poco de sal, poner a ablandar la pasta.', '6\nUna vez lista, mezclar con la mariscada (ya lista y bajada del fuego) y añadir un poco de aceite de oliva antes de servir.', '7\nEs sumamente facil de preparar y, lo mejor, esta lista en poquisimo tiempo.', '8\nRecomiendo hacer esta receta con tagliategli o pasta larga.', '9\nBuen apetito.']","Valoración: 3,8 (6 votos)",6 comensales,1h 30m,Plato principal,Dificultad media,"['1/2 libra camarones pelados', '1/2 libra pescado blanco (preferiblemente baza)', 'Pulpo al gusto', 'Anillos de calamares al gusto', 'Pimiento verde', 'Pimiento rojo', 'Cebolla', 'Ajo', 'Sal', 'Pimienta al gusto', 'Aceite de oliva', '1/2 taza vinagre blanco', 'El jugo de un limon', '1 paquete de pasta']",https://www.recetasgratis.net/receta-de-pasta-marinera-35067.html,,[]
pizzetas de mozzalera,,"['1\nSe pone la loncha de mozzarela encima de el pan de molde y se introduce en el horno a temperatura baja 5min.', '2\nFacil, barato,rapido ,y.....', '3\nDELICIOSO']",Valoración: 4 (10 votos),,,,Dificultad baja,"['pan de molde', 'lonchas de mozzarela u otro queso']",https://www.recetasgratis.net/receta-de-pizzetas-de-mozzalera-35028.html,,
Pizza casera con masa fina,"A todo el mundo le gusta una buena pizza casera, pero esas ricas pizzas caseras pueden tener muchas variedades. Igual que en cualquier pizzería famosa, si te animas a preparar la masa paso a paso, puedes hacer pizzas más gorditas con la famosa masa pan o por el contrario, conseguir una pizza crujiente con una masa mucha más fina.En este caso nos vamos por lo fino y te enseñamos a preparar una pizza casera con masa fina, una deliciosa masa de pizza que podrás completar a tu gusto, haciendo una pizza del sabor que más te guste pero con una masa crujiente e irresistible.","['1\nTamiza los dos tipos de harina con la sal en bol lo suficientemente amplio. Cuando tengas los secos bien mezclados, forma un volcán con un agujero en el centro.', '2\nAparte, mezclamos la levadura con el agua templada. Cuando la levadura se disuelva, añadimos el aceite, el azúcar y removemos todo bien. Añade esta mezcla sobre el volcán de harina, en el agujero.\nTruco: Es muy importante que el agua esté templada pero no hirviendo o muy caliente.', '3\nVamos amasando con las manos hasta integrar todo y formar una bola. Entonces, espolvorea una superficie plana con un poco de harina y empieza a trabajar la masa de pizza allí.La idea es amasar todo lo que sea necesario hasta conseguir una masa elástica, si vez que sigue estando muy pegajosa puedes añadir un poco más de harina, pero con cuidado de no pasarte.', '4\nColoca la bola de masa de nuevo en el bol y cubre éste con un trapo de cocina. Deja entonces que repose durante unos 90 minutos hasta que la masa duplique su tamaño. Puedes dejarla dentro del horno apagado o el microondas, en todo caso debe ser un lugar fresco libre de corrientes de aire.', '5\nPasado este primero tiempo de reposo, volvemos a colocar nuestra masa para pizza en el mesón de trabajo y trabajamos para sacar el aire sobrante. Para hacer esto, aplasta la bola con tus nudillos.Luego de realizar este proceso, volvemos a meterla en bol, a taparla y a dejarla en reposo durante otros 15 minutos.', '6\nYa para terminar solo te quede estirar la masa de pizza casera muy fina y colocar sobre una bandeja forrada con papel encerado. Recuerda pinchar la superficie de la masa con un tenedor para evitar que suba mucho durante la cocción. Con esta masa podrás hacer cualquier tipo de pizza casera con masa fina. Si no te decides, aquí tienes varias recetas para saques deliciosas ideas:Pizza con queso de cabra y baconPizza carbonaraPizza boloñesaPizza con champiñones y bacon']","Valoración: 3,1 (147 votos)",8 comensales,30m,Cena,Dificultad baja,"['200 gramos de Harina de fuerza', '33 gramos de Harina de maíz', '3½ gramos de Levadura fresca', '166 mililitros de Agua fría', '½ cucharada sopera de Aceite de oliva', '1 pizca de Sal', '1 cucharadita de Azúcar', 'Extras al gusto']",https://www.recetasgratis.net/receta-de-pizza-casera-con-masa-fina-35020.html,,['Recetas al horno']
Espaguetis con gambas y espinacas,,"['1\nCuece los espaguetis en agua, sal y aceite.', '2\nEn otro caldero, las espinacas con agua y sal durante 8 minutos.', '3\nEn un sartén con aceite, saltea los ajos, la guindilla y las gambas.', '4\nAñade la espinacas picadas.', '5\nSaltéalas bien y añade los espaguetis.', '6\nDales varias vueltas y sirve.']","Valoración: 3,5 (27 votos)",3 comensales,15m,Plato principal,Dificultad baja,"['300 gramos de Espaguetis', '400 gramos de Espinacas', '1 unidad de Guindilla', '1 chorro de Aceite', '200 gramos de Gambas', '2 unidades de Ajo', '1 pizca de Sal', '1 chorro de Agua']",https://www.recetasgratis.net/receta-de-espaguetis-con-gambas-y-espinacas-34909.html,,[]
espaguetti poblano,,"['1\ncocer el espaguetti en agua hirviendo por 8 minutos, escurrirla y reservar. licuar todos los demas ingredientes con un poco de agua, solo un chorrito, y ponerla en una cacerola a hervir para que espese un poco.', '2\nagregarle el espaguetti y revolver hasta que quede todo integrado, tapar la cacerola por unos 2 minutos, apagar y servir calientita, decorar con unas tiritas de poblano y acompañada con el guisado de tu preferencia, o bien puedes servirla con tostaditas. veras que esta riquisima. buen provecho.']","Valoración: 3,9 (9 votos)",,,,Dificultad baja,"['1 paquete y medio de espaguetti no 7', '5 chiles poblanos asados, pelados y desvenados', '1 lata y media de media crema', 'sal', 'pimeinta']",https://www.recetasgratis.net/receta-de-espaguetti-poblano-34865.html,,
ñoquis de queso,,"['1\nPonga al fuego, en olla o cacerola. 1 taza de leche y 1 taza de agua con 1 cucharada de aceite, cuando rompe el hervor le agrego 2 tazas de harina y 1 taza de queso rallado.', '2\nRevuelvo hasta que se separa del recipiento (demora unos pocos segundos o minutos). Ahí retírelo del fuego y ""ESPERE"" un ratito que se le vaya el calor fuerte. Le incorporo a esa masa 1 huvo. Cuando está bien incorporado.', '3\nVuelco la masa en el mármol o mesada o mesa de trabajo de cocina, PREVIAMENTE ENHARINADA y formo los choricitos, o cilindritos, o viboritas, para formar los ñoquis. Cuando tengo los choricitos formados, los corto en trocitos y paso por tenedor para darle la forma tradicional de los ñoquis o sea la forma de un caracolito.', '4\nPongo en bandejas o asaderas o chapas enharinadas mientras espero para ponerlos a hervir.']","Valoración: 3,5 (34 votos)",,,,Dificultad baja,"['1 taza de leche', '1 taza de agua', '1 cucharada de aceite', '2 tazas de harina', '1 taza de queso rallado']",https://www.recetasgratis.net/receta-de-noquis-de-queso-34635.html,,
Espagueti a la Boliviana,,"['1\nPaso 1.- ponga la olla a ervir a fuego lento , cuando este caliente no irviendo , introdusca el tallarin o espagueti dento la olla y exparsalo por el alrrededor sin quebrarlos.', '2\nDejelos remojanodo estos por si solos se profundizará dento la olla , puede agrgarle una cucharada de aceite y sal al gusto para que no se pegue y se forme una masa.', '3\nPaso2.- fria la carne molida y desagalo de forma que este granulada, agregue sal al gusto y pimienta no es necesario que este completamente frita mejor si es termino medio, prepare en una sarten no muy plana que puedamantener sierta cantidad de liquido sin echarce es decir que sea de altura media.', '4\npaso 3.- Pique la sebolla al gusto y la zanaoria de igual manera, frialas en el mismo sarten de la carne pero sin mesclar los, agrgue agua a la mitad del sarten y juntamente la salsa de tomate ( consejo:debe provarce todo lo preparado para que enverdad los ingredientes esten al gusto.)', '5\nDisuelva la salsa de tomate y mescle con la carne molida y la zanaori con sebolla deje que se forme un ""tuco"" es decir que el agua con los condimentos deben tener unsabor a carne sal pimienta sebolla y zanaoria; es cuando debe aderir la oja de laurel y el champiñon al gusto( consejo.', '6\nEl gua debe estar hervida pero tivia) deje que hierva a fuego lento removiendo todo sin dejar que se pegue al sarten, cuando este comenzando a espesar no deje secarlo.', '7\npaso 4.- cuando el tallarin dentro la olla este comestible apague el fuego y con la espumadera escurra el agua dejando el fideo seco y caliente.', '8\nSERVIR: en un plato primero el tallarin con una altura 2 dedos termonando en una montañita, luego 2 cucharas y medio de tuco com carne y sus aderesos sin olvidar el champiñon y el laurel.', '9\npara chuparte los dedos, puedes acompañarlo con una copa de vino tinto y un buen abano cubano............']",Valoración: 4 (28 votos),,,,Dificultad media,"['Un paquete de espagueti plano de la marca que decee', 'salsa de tomate elatada o no', 'champiñones', 'laurel', 'zanaoria', 'cebolla', 'carne molida de primera calidad', 'sal', 'pimienta', 'aceite', 'una sarten', 'una olla', 'una espumadera', 'paleta de madera, etc.']",https://www.recetasgratis.net/receta-de-espagueti-a-la-boliviana-34570.html,,
fricase de fideos,,"['1\nlos fideos se preparan normalmente (hervidos en agua), aparte se frien las papas en cubitos (deben nadar en el aceite). aparte se sofrien la carne con el ajo picadito, aparte la cebolla con el cilnatro y aparte las salchichas.', '2\ncuando los fideos estan listos, colados, de mesclan todos los ingredientes en un bol y se dejan reposar 5 minutos tapados idealmente con papel aluminio para q se mesclen bien los sabores.']","Valoración: 3,5 (26 votos)",,,,Dificultad media,"['1 paquete de fideos (corbatas , espirales, codos, etc...)', '1/2 kilo de papas cortadas en cubitos', '1/4 de carne molida o picada', '1 cebolla', '2 dientes de ajo', 'cilantro', '6 salchichas', '1 litro de aceite para freir']",https://www.recetasgratis.net/receta-de-fricase-de-fideos-34571.html,,
"espaguetis con maiz,atun y olivas",,"['1\nPonemos unos pocos espaguetis a cocer y mientras se hacen preparamos un plato con olivas rellenas de anchoa.', '2\nUn poco de maiz dulce y atun en aceite vegetal.Cuando se hagan lo espaguetis mezclar con el atun,el maiz y las olivas.']","Valoración: 3,8 (34 votos)",,,,Dificultad baja,"['Espaguetis', 'Olivas rellenas de anchoa', 'Maíz dulce', 'Atún']",https://www.recetasgratis.net/receta-de-espaguetis-con-maiz-atun-y-olivas-34564.html,,
Espaguetiis a la Boloñesa,,"['1\nPonemos a calentar agua en una cacerola.', '2\nCuando empieze a herbir el agua echamos los espaguetiis,luego los echamos en un colador quitandoles el agua y echandoles agua del grifo fria.', '3\nDespues cogemos carne picada,la echamos en una sarten con tomate y lo freimos a continuacion le echamos un chorro de aceite a los espaguetiis para que no se queden secos.', '4\n(si se van a guardar para otro dia es aconsejable que se guarden por separado dela carne picada).']","Valoración: 3,4 (25 votos)",,,,Dificultad baja,"['Espaguetiis', 'Carne picada 200 g para 4 personas', 'Tomate frito o natural.']",https://www.recetasgratis.net/receta-de-espaguetiis-a-la-bolonesa-34543.html,,
