title,intro,order,votes,comensales,duración,para,dificultad,ingredientes,url,coste,types
Sangría con licor,,"['1\nPoner el vino en el recipiente. Exprimir uno de los limones y mezclarlo con el vino. Añadirle la naranja y 1 limón en finos gajos, con su piel incluida.', '2\nToda la fruta picarla en daditos y añadirlos al brebaje. Disolver el azúcar en un poco de agua caliente, ya que si la añadís directamente al vino, no sé derretirá completamente.', '3\nAñadir el licor y la nuez moscada. Dejar reposar por lo menos 4/6 horas, para que las frutas trasmitan sus aromas en un lugar bien frío.', '4\nA la hora de empezar a degustar la sangría le añadís unos cubitos de hielo y la gaseosa o soda, revolver y servir con cazo.']","Valoración: 3,4 (34 votos)",4 comensales,15m,,Dificultad baja,"['2 unidades de Melocotón', '1 unidad de Manzana', '1 unidad de Pera', '1 unidad de Naranja', '½ unidad de Piña', '2 unidades de Limón', '1 copa de Licor de fruta', '4 cucharadas soperas de Azúcar', '1 pizca de Nuez moscada', '500 mililitros de Gaseosa o soda', '1 botella de Vino']",https://www.recetasgratis.net/receta-de-sangria-con-licor-41390.html,,[]
Ponche de uvas con sidra,,"['1\nCaliente el jugo de manzana con la canela y clavos hasta que suelte el hervor.', '2\nParta las uvas a la mitad y deseche las semillas.', '3\nRetire el jugo del fuego, agregue las uvas y deje que entibie. Vierta el vino, tape y deje reposar 5 minutos.', '4\nAl momento de servir añada la sidra y mezcle. Para 4-6 porciones.']","Valoración: 3,3 (33 votos)",,,,,"['15 uvas verdes', '15 uvas rojas', '1 litro de jugo de manzana comercial', '1 taza de vino blanco', '1 botella de sidra', '1 ramita de canela', '2 clavos de olor']",https://www.recetasgratis.net/receta-de-ponche-de-uvas-con-sidra-41383.html,,
Daiquiry coctel,,"['1\nColoque todos los ingredientes en la licuadora y lícuelos.', '2\nSírvalo en vasos de champaña.']","Valoración: 2,5 (80 votos)",,,,,"['1 cch. jugo de limón', '1/2 cchta. azúcar', '1 1/2 cchta. ron', '6 unids. cubito de hielo']",https://www.recetasgratis.net/receta-de-daiquiry-coctel-41381.html,,
Piña colada y crema de coco,,"['1\nEn un recipiente grande, vierta el contenido de la lata de crema de coco.', '2\nAñada 30 onzas de ron blanco, Añada 45 onzas de jugo de piña.', '3\nMézclelo todo.', '4\nConserver en la nevera.', '5\nAl momento de servir, agite bien el envase y sirva la bebida.', '6\nProporción de la Piña Colada: 1 parte de crema de coco, 2 partes de ron blanco y 3 partes de jugo de piña.']","Valoración: 4,4 (9 votos)",,,,,"['15 oz. crema de coco', '1/2 vaso(s) Ron blanco', '1 vaso(s) Jugo de piña']",https://www.recetasgratis.net/receta-de-pina-colada-y-crema-de-coco-41382.html,,
Daiquiri Criollo con ron blanco,,"['1\nVierta los ingredientes en la coctelera con hielo.', '2\nAgite bien y cuele sobre un vaso alto con hielo.', '3\nDecore con cerezas.']","Valoración: 4,1 (10 votos)",,,,,"['1 1/2 Medidas de Ron Blanco', '1 Medida de Jugo de Limón', '1/2 Medida de Azúcar', '1/2 Medida de Granadina.']",https://www.recetasgratis.net/receta-de-daiquiri-criollo-con-ron-blanco-41361.html,,
Cocktail de Bacardi especial,,"['1\nDe Juan Valera Troya (Sitges).', '2\nBatir en coctelera y servir en copa de cóctel.']","Valoración: 4,1 (11 votos)",,,,,"['3/4 de ron Bacardí', '1/4 de zumo de limón', 'gotas de Curaçao', 'grosella', 'azúcar.']",https://www.recetasgratis.net/receta-de-cocktail-de-bacardi-especial-41350.html,,
Cubalibre de ron Venezolano frio,,"['1\nEchar los hielos en el vaso, el cacique y el refresco, por este orden.', '2\nCon una rodajita de limón, le da el toque que le falta. También se le puede echar un poquito de Pulco(jugo de limón).']",,,,,,"['Vaso de tubo', '3 piedras de hielo', 'Un poquito de ron CACIQUE', 'Trina de manzana ó kas de naranja para mezclar.']",https://www.recetasgratis.net/receta-de-cubalibre-de-ron-venezolano-frio-41342.html,,
¡Listo en 5 minutos!,Aprende a hacer ponche colombiano con este receta súper fácil y rápida que ponemos a tu disposición en RecetasGratis con unos pasos muy sencillo y escuetos. Este ponche de huevo colombiano casero está delicioso y podrás prepararlo tanto en Navidad como para celebrar otras fiestas o fechas señaladas en las que tengas que servir una refrescante y rica bebida con alcohol.,"['1\nSe separan la yema de la clara y se bate la clara hasta su punto de nieve.', '2\nLuego se le agrega la yema, el azúcar y el ron y se revuelve.', '3\nServimos el ponche de huevo con cubitos de hielo en el vaso o copa deseada si lo vas a tomar en el momento, si no guarda el ponche colombiano en la nevera hasta el momento en que lo vayas a servir.']",Valoración: 4 (1 voto),1 comensal,10m,,Dificultad baja,"['1 huevo', '1 copa de ron', '1 cucharada de azúcar']",https://www.recetasgratis.net/receta-de-ponche-colombiano-41344.html,,['Recetas colombianas']
Caipirinha con ron,"La caipirinha o caipiriña es un cóctel brasilero perfecto para los días de verano. Anuque este cóctel se hace también con lima y azúcar, a diferencia del mojito, la caipirinha se prepara con azúcar blanco y en vez de ron clásico se preparar con ron brasilero o cachaça.La chachaça es una bebida de alcohol destilado que se obtiene de la caña de azúcar, pero como no siempre es fácil de encontrar, en RecetasGratis te enseñamos a preparar una versión de la caipirinha pero con ron blanco. Sigue leyendo entonces y sorprende a tus amigos con estas caipirinha con ron.","['1\nLo primero que debemos hacer para elaborar la caipirinha es cortar las limas en cuartos, este es el corte tradicional pero si prefieres puedes dejarlas en rodajas.', '2\nColoca las limas en el fondo de un vaso de boca ancha y maceralas junto con el azúcar. Esto quiere decir que las machaques, puede ser con un mortero, hasta extraer todo el jugo y hacer que se mezcle con el azúcar. Si tienes tiempo, puedes dejar en reposo unos minutos para que las limas suelten todo su sabor.', '3\nA continuación, llena el vaso con el hielo picado e inmediatamente después, añade el ron. Agita con un mezclador, removiendo de arriba hacia abajo para que el ron llegue al fondo del vaso y la mezcla de lima y azúcar suba.', '4\nDecora los vasos del cóctel de caipirinha con ron con unas rodajas de lima y a disfrutar. Y si te gustan los cócteles con ron también puedes probar el famoso mojito cubano o probar la caipirinha original con cachaça.']","Valoración: 4,2 (11 votos)",1 comensal,15m,,Dificultad baja,"['2 cucharadas soperas de Azúcar', '2 unidades de Limas frescas', '1 taza de Ron blanco', '1 taza de Hielo picado']",https://www.recetasgratis.net/receta-de-caipirinha-con-ron-41340.html,,[]
Bolivar cocktail,,"['1\nMezclar todos los ingredientes en el vaso mezclador con hielo.', '2\nColar y servir en una copa de coctél.']",Valoración: 4 (4 votos),,,,,"['1 medida de ron añejo', '1 medida de brandy', '1/2 medida de jugo de limón', '1 cucharadita de azúcar']",https://www.recetasgratis.net/receta-de-bolivar-cocktail-41336.html,,
Piña colada riquisima facil,,"['1\nMezclar todo y guardar en un envase de vidrio preferiblemente.', '2\nServir:Tome un vaso y lleno a 3/4 de hielo casimente lleno y llenelo hasta arriba de la mezcla y ponga en la licuadora.', '3\nAñada de 3 a 5 cucharada de ron de coco o blanco a cada vaso si no la prefiere virgen.']","Valoración: 3,2 (18 votos)",,,,,"['64 oz de jugo de piña', '1 lata de leche condensada 14 oz', '12 a 16oz de leche de coco', '1 cucharada de extracto de vainilla']",https://www.recetasgratis.net/receta-de-pina-colada-riquisima-facil-41334.html,,
Cóctel destornillador,"El destornillador es una bebida preparada a base de vodka, o ron blanco, y zumo de naranja. En esta receta de RecetasGratis.net aprenderás a prepararlo de forma fácil, sigue leyendo y elabora este cóctel tan popular.","['1\nPon el ron y el jugo de naranja en una jarra y méclalo vigorosamente. Recuerda que puedes usar vodka en lugar de ron.', '2\nSirve el cóctel en vasos altos muy fríos. Para conseguir que estén fríos puedes introducirlos en el congelador, siempre vigilando para no dejarlos demasiado rato.', '3\nAgrega unos cubitos de hielos y adorna el destornillador casero con rodajas de limón o naranja.']",Valoración: 1 (1 voto),4 comensales,30m,,Dificultad baja,"['½ botella de Ron blanco o vodka', '1 litro de Jugo de naranja', '1 paquete de Cubos de hielo']",https://www.recetasgratis.net/receta-de-coctel-destornillador-41335.html,,[]
Preparacion piña colada,,"['1\nPrepare la mezcla de piña colada, en una licuadora añada 1/2 taza de mezcla de piña colada.', '2\nAñada guineo y jugo de piña, procese hasta quedar suave.', '3\nCon la licuadora encendida añada hielo, varios a la vez, añada el ron si toma alcohol es opcional.', '4\nProcese hasta hasta llegar a una consistencia espesa,si desea añada frutas (fresas o cherries).', '5\nCombine todos los ingredientes, procese hasta que quede suave.', '6\nPuede tapar y guardar en la nevera por una semana.', '7\nSirva bien bien fría en copa alta, puede decorar con cherries por encima.']",,,,,,"['1/2 taza de mezcla de piña colada', '1 guineo (banao) maduro pequeño', '1 taza de jugo de piña', '4 tazas de hielo', 'Frutas frescas', 'Ron blanco (pocional)', 'MEZCLA DE PIÑA COLADA', '1 taza de sirop de maiz blanco', '1 lata de 8 onzas de piña triturada en jugo no endulzado', '1 lata de 15 onzas de crema de coco']",https://www.recetasgratis.net/receta-de-preparacion-pina-colada-41324.html,,
Daiquiri puertoriqueño,,"['1\nEn una coctelera, mezcle el ron, el jugo de limon y el azucar con hielo.', '2\nCuele y sirva en copa para coctel,fria.']","Valoración: 3,3 (11 votos)",1 comensal,15m,,Dificultad baja,"['2 onzas de Ron blanco', '1½ cucharadas soperas de Jugo de limón', '1 cucharadita de Azúcar', '1 vaso de Hielo picado']",https://www.recetasgratis.net/receta-de-daiquiri-puertoriqueno-41317.html,,[]
Coctel de café casero,,"['1\nSe mescla todo muy bien puede ser en la licuadora o en una vasija con una cuchara de palo y se sirve bien frio.', '2\nSi desea le ponen hielo. Disfrutenlo es riquisimo.']","Valoración: 3,2 (5 votos)",,,,,"['1 tarro de leche condensada', '1 taza de cafe bien cargado', '1 taza de ron o brandy', '1 copa de ginebra']",https://www.recetasgratis.net/receta-de-coctel-de-cafe-casero-41321.html,,
Bebida coquito de Navidad casero,"El coquito es una bebida tradicional de Puerto Rico, aunque actualmente se elabora en muchas regiones de mundo. Es costumbre prepararla para festejar la Navidad y tomarla durante los entremeses o después del postre. Quédate en RecetasGratis.net y aprende d forma fácil a preparar este delicioso coquito navideño.","['1\nPara empezar a preparar el coquito de Navidad lo primero que debes hacer es batir las yemas de huevo. Las claras puedes reservarlas para otra receta o elaborar un merengue con ellas.', '2\nLuego, introduce en la licuadora las yemas batidas, la leche condensada, la leche evaporada, la leche de coco, el ron, la canela en polvo y la esencia de vainilla al gusto. Licua bien estos ingredientes y procura que no queden grumos.', '3\nPasa el coquito por un colador y vierte la bebida en una botella de cristal grande, ciérrala y resérvala en el frigorífico durante una semana para que los aromas se integren.', '4\nEl coquito de Navidad también puede tomarse al momento bien frío, pero ten en cuenta que después de unos días esta bebida sabe mucho mejor. Cuando la sirvas, espolvorea un poco de canela en polvo sobre cada vaso y coloca ramas de canela para decorar.']","Valoración: 4,4 (19 votos)",6 comensales,30m,,Dificultad baja,"['1 lata de Leche condensada', '1 lata de Leche evaporada', '1 lata de Leche de coco', '6 unidades de Yemas de huevo', '1 pizca de Esencia de vainilla', '1 pizca de Canela en polvo', '1 taza de Ron blanco']",https://www.recetasgratis.net/receta-de-bebida-coquito-de-navidad-casero-41314.html,,['Recetas para Navidad']
Coquito achocolatado,,"['1\nBatir todo los ingredientes en la licuadora. Refrigerar en envase de cristal.', '2\nServir en copas pequeñas bien frio.']","Valoración: 4,8 (4 votos)",6 comensales,15m,,Dificultad baja,"['1 lata de Leche evaporada', '1 lata de Leche de coco', '1 lata de Leche condensada', '2 cucharaditas de Canela en polvo', '4 unidades de Yema de huevo', '½ taza de Chcolate en polvo', '1 chorro de Ron blanco al gusto']",https://www.recetasgratis.net/receta-de-coquito-achocolatado-41316.html,,[]
Bebida Acapulco Gold colada,,"['1\n1.-Poner en la licuadora todos los ingredientes y mezclar a velocidad maxima durante 10 segundos y servie en vasos highball previamente enfriados.', '2\n2.-Adorne con una rodaja de toronja un popote y una cereza.']",Valoración: 4 (9 votos),,,,,"['1/2 caballito (1/2onza) de tequila añejo', '1/2 caballito de ron añejo', '1/2 caballito de crema de coco', '2 caballitos de jugo de toronja', '2 caballitos de jugo de piña', '1/2 taza de hielo picado']",https://www.recetasgratis.net/receta-de-bebida-acapulco-gold-colada-41311.html,,
Daiquiri con ron y limon,,"['1\nEn la licuadora con hielo picado vertir todos los ingredientes.', '2\n1.-Batir a velocidad maxima durante unos 10 segundos y servir en copa fria.', '3\n2.-Servir con chocolare amargo y vainilla.']",Valoración: 4 (9 votos),,,,,"['1/4 caballito (1/4onza) de jugo de limon', '1/2 caballito de licor de cacao', '1 1/2 caballito de ron añejo', '1 cucharadita de azucar']",https://www.recetasgratis.net/receta-de-daiquiri-con-ron-y-limon-41312.html,,
Café bombón,"Un delicioso café con leche condensada, ideal para la sobremesa y para tomar acompañado de unas pastas en una tarde fría.","['1\nLas tazas de café espresso puedes hacerlas con café instantáneo o si tienes una cafetera, también puedes prepararlo de forma tradicional.', '2\nAparte, coloca las tazas donde vas a servir tu café bombón y añade una porción de leche condensada en cada una de ellas.', '3\nA continuación sirve el café lentamente sobre las tazas con el fondo de leche condensada. Verás que no se mezcla y que se diferencian perfectamente los dos colores.', '4\nPor último decora el café bombón de leche condensada con nata montada y un poco de cacao o canela en polvo.']","Valoración: 4,3 (6 votos)",2 comensales,15m,,Dificultad baja,"['2 cucharadas soperas de Leche condensada', '2 tazas de Café espresso', '1 vaso de Nata montada', '1 pizca de Cacao en polvo']",https://www.recetasgratis.net/receta-de-cafe-bombon-41301.html,,[]
Bul de frutas,,"['1\nMezclar todo junto con el hielo para servir muy frio.', '2\nAsí de fácil y rico es hacer un Bul de frutas. Puedes substituir el ron por otra bebida parecida.']","Valoración: 4,5 (2 votos)",4 comensales,15m,,Dificultad baja,"['1 lata de Hawaiian Punch', '1 lata de Jugo china concentrado', '¾ litro de Ron', '1 lata de Jugo de limón', '10 unidades de Fresas congeladas', '1 unidad de 7up grande', '3 unidades de Ruedas de limón', '1 puñado de Hielo']",https://www.recetasgratis.net/receta-de-bul-de-frutas-41291.html,,[]
Coctel Acapulco,,"['1\nEn una coctelera con hielo mezcle todos los ingredientes.', '2\nCuele, sirvalo en una copa de cóctel previamente enfriada.', '3\nAdórnela con la ramita de hierbabuena.']",Valoración: 4 (50 votos),,,,,"['1 1/2 onza de ron blanco.', '1/2 onza de jugo de limón.', '1/4 onzas de Triplec Sec.', '1/2 clara de huevo batida.', '1/2 cdta. de azúcar blanca.', '1 ramita de hierbabuena.']",https://www.recetasgratis.net/receta-de-coctel-acapulco-41294.html,,
Trago Aruba,,"['1\nPrepararemos este cóctel de sobremesa directamente en un vaso bajo con dos hielos.', '2\nPondremos primeramente los licores, y terminaremos rebajando la mezcla y suavizandola con la crema de leche.', '3\nRemoveremos el contenido de la copa para uniformar la crema de leche con el resto de ingredientes.', '4\nSi preferimos obtener un cóctel más seco y fuerte, podemos añadir un golpe de zumo de limón.', '5\nEl resultado de la unión de estos sabores nos lleva a una mezcla dulce y gustosa, sobretodo dulce, incluso puede parecernos demasiado dulzona, pero el efecto refrescante del hielo la hace muy fácil de beber y sobretodo muy fresco.']","Valoración: 3,7 (3 votos)",,,,,"['8 cl. de ron añejo 7 años', '8 cl. de licor de café', '2 golpes de crema de leche']",https://www.recetasgratis.net/receta-de-trago-aruba-41287.html,,
Sangría con ginebra,,"['1\nCubitos de hielo Añadir la fanta al vino, y los chorros mencionados (no mucha cantidad).', '2\nEl azucar y remover bien, luego la canela, melocoton y el limon, remover un poco mas y el hielo.', '3\nSi se deja reposar unos 30 min. mejor para que macere la fruta.']","Valoración: 3,5 (36 votos)",,,,,"['1 litro de vino tinto (no hace falta que sea del bueno)', '1 lata de fanta limón', '1 chorro de ginebra', '1 chorro de cointreau (licor de naranja)', '1 chorrito de coñac (o martini rojo)', '1 ramita de canela', '1 melocoton troceado', 'Azucar al gusto', 'Rodajas de limon', 'Cubitos de hielo']",https://www.recetasgratis.net/receta-de-sangria-con-ginebra-41284.html,,
Licor de Majuelo casero,,"['1\nEn una cacerola de porcelana o de esmalte se ponen los majuelos, limpios y secos, junto con el aguardiente y el toronjil. Se deja el recipiente en un lugar, protegido y a temperatura constante, durante 8 días.', '2\nPasado este tiempo, se filtra el contenido a través de un paño de lino. Para exprimir al máximo el líquido, debe retuércese bien el paño. Al jugo obtenido se le añade el azúcar, removiendo hasta que se disuelva totalmente. Luego se deja reposar y, con mucho cuidado para que no se enturbie con los posos, se pasa a una botella quedando listo el licor para el momento de usarlo.']",Valoración: 1 (10 votos),,,,,"['300 gramos de majuelos maduros', '1 litro de aguardiente, coñac o ginebra', '2 ramitas de toronjil', '250 gramos de azúcar']",https://www.recetasgratis.net/receta-de-licor-de-majuelo-casero-41281.html,,
