title,intro,order,votes,comensales,duración,para,dificultad,ingredientes,url,coste,types
Falafel,,"['1\nEl falafel es cada vez más popular entre los españoles debido, sobre todo, a la proliferación de tiendas y restaurantes especializados en cocina medio-oriental.', '2\nEstas exquisitas albóndigas o croquetas de legumbres se consumen en todo el área del cercano y medio Oriente, así como también en Turquía, país de frontera entre el Asia Menor y Europa.', '3\nLa receta que se indica a continuación es del falafel o Taamia, versión egipcia de este plato, que se prepara con habas secas.', '4\nSe pelan las habas desechando la capa gruesa que las protege y se dejan en remojo con agua durante unas seis horas.', '5\nLuego se escurren bien.', '6\nSe ponen en una batidora y se les añade la cebolla previamente pelada y troceada, un manojo de perejil, el diente de ajo sin piel, una cucharadita de comino en polvo, sal a gusto y una pizca de polvo para hornear.', '7\nUna vez que la mezcla tenga consistencia de puré se vierte en un bol y se deja durante un rato en un lugar cálido para que aumente.', '8\nCuando esto ocurra, se le añade un par de cucharadas de harina que se mezclan bien con la pasta de habas y se van formando pequeñas bolitas (no mayores que el tamaño de una nuez grande cada una), y se vuelve a dejar que repose la preparación durante unos veinte minutos; luego las bolitas se pasan por harina.', '9\nFreír y a la mesa.', '10\nEn una sartén honda se pone a calentar aceite de oliva que debe alcanzar la temperatura exacta en que cuando echemos una miga de pan en el mismo comiencen a formarse en torno a ella unas burbujitas que indican que está a punto.', '11\nEste grado de calor del aceite debe comprobarse siempre que se vaya a freír, ya que es aquel que cocina los alimentos de modo que queden tiernos por dentro a la vez que se forma una capa crujiente por fuera, sin que la grasa penetre en su interior.']",Valoración: 4 (4 votos),,,,Dificultad media,"['(4 porciones)', '250 gr. de habas secas.', '1 cebolla.', '1 diente de ajo.', 'Perejil.', 'Harina.', 'Polvo para hornear.', 'Comino.', 'Sal (preferentemente marina).', 'Aceite de oliva.']",https://www.recetasgratis.net/receta-de-falafel-35936.html,,
Preparacion gachasmigas yeclanas,,"['1\nLe pongo nivel alto porque no es tarea facil de hacer bien unas gachasmigas.', '2\nSe pone a calentar en fuego de lumbre, la sarten con aceite, a continuacion se hecha un puñado de sal, se le dan unas vueltas y se hechan los ajos porque la sal evita que salten, cuando estan sofritos se le añade harina hasta que se ha envebido todo el aceite, que quede mas bien resecos de harina que aceitosa.', '3\nA continuacion se le hecha agua, poco a poco porque es de lo unico que siempre se le puede añadir, y se le dan vueltas con la fridera en sentido a las agujas del reloj, de vez en cuando medias volteretas, cuando ya no se peguen y hallan soltado un poco de aceite nos disponemos a dorarlas, dandole la voltereta entera y a servir.']","Valoración: 3,7 (45 votos)",,,,Dificultad alta,"['harina', 'aceite', 'sal', 'agua', 'ajos']",https://www.recetasgratis.net/receta-de-preparacion-gachasmigas-yeclanas-35816.html,,
enchiladas americanas,,"['1\nEn un resipiente se pone a hervir el agua con la carne molida, sal, pimienta, ajo, comino.', '2\nCuando este hirviendo se le agrega el chile en polvo y parpika,', '3\nDespues de 5 minutos hirviendo se le agrega la harina diluida en un vaso de agua despues de hervir se apaga y se ponen a freir las tortillas en un poco de aceite se les va egregando queso.', '4\nEn medio se enrrollan se van acomodando en un refractario ya que ente lleno, se le pone el greivi de carne, el queso arriva y la cebolla se maten al horno por 15 mts y listo se acompana con arroz y frijoles.']","Valoración: 3,8 (32 votos)",,,,Dificultad baja,"['2 lbs de carne molida', '5 lbs de queso amarillo', '1 cebolla finamente picada', '2 cds gds de parpika', '1 cd de chile en polvo', '2 galones de agua modo de preparacion el queso de raspa']",https://www.recetasgratis.net/receta-de-enchiladas-americanas-35760.html,,
Chicharron de Calamares y crema tartara,,"['1\nPara que los calamares queden más suaves, pasarlos por agua hirviendo.', '2\nLuego córtalos en forma de anillos, luego pásalos por el huevo batido y después por la harina previamente aderezada con sal y pimienta.', '3\nAhora freírlos en abundante aceite caliente hasta que se doren, y luego los escurres.', '4\nEn el almuerzo quedarán muy bien si los acompañas de una cremita Tartara.', '5\nPicas ek huevo en cuadraditos peueños, o si puedes desmenuzarlo mejor.', '6\nPicar la cebollita china, mexzclar el huevo, la mayonesa la cebola y salpimentar, y listo.']","Valoración: 3,5 (33 votos)",,,,Dificultad baja,"['Para 4 personas', 'Medio kilo de Calamares medianos', 'Media taza de Harina', 'Dos Huevos', 'Sal', 'Pimienta', 'Aceite', 'Para la crema Tartara', 'Cebolla china', 'Mayonesa', 'Huevo sancochado', 'Sal', 'Pimienta', 'Sazonador']",https://www.recetasgratis.net/receta-de-chicharron-de-calamares-y-crema-tartara-35737.html,,
CEVICHE COLIMA,,"['1\nEn un tazón amplio para marinar se pone la carne de pescado y se le agrega la sal se mezcla de preferencia con las manos bien limpias.', '2\nUna vez que esté bien mezclada la sal se deja reposa de 3 a 5 min.', '3\nDe ahí se agrega el limón poco a poco de forma que cada vez que se le agregue un poco de limón se revuelva bien la carne y no se hagan grumos, en caso de que se hagan grumos deshágalos con las yemas de los dedos, así sucesivamente hasta que toda la carne quede bien cubierta con el jugo de limón, y se deja reposar de 15 a 20 minutos', '4\nSe pela la zanahoria y se pasa por un rallador fino, se pica la cebolla, el cilantro el jitomate finamente (termino para salsa mexicana.) y se licuan los chiles.', '5\nSe exprime bien la carne del pescado y se pone en otro recipiente amplio (de manera que todos los ingredientes se puedan revolver con la carne del pescado), y se le agregan los demás ingredientes, se sirve en un copita coctelera y se adorna con un abanico de aguacate, acompañado de galletas de soda o tostadas.', '6\nTips adicionales:Si no te gusta la carne solo cocida con limón puedes hervir agua y en cuanto hierva la retiras del fuego y agregas la carne del pescado con sal previamente y la dejas 1 minuto, y después la retiras y la pasas al recipiente con el limón como la anterior.']","Valoración: 3,7 (35 votos)",,,,Dificultad media,"['Ingredientes para 4 - 6 personas', '1/2 kilo de carne molida de pescado ( chile, courvina, pez vela, cocinero o dorado)', '500 ml de jugo de limón', '4 zanahorias grandes', '2 cebollas grandes bca. o morada', '2 chiles jalapeño verde (no en lata frescos)', 'Cilantro al gusto', '1/2 kilo de jitomate', '1 aguate', 'Sal']",https://www.recetasgratis.net/receta-de-ceviche-colima-35713.html,,
Champiñones al ajillo con Thermomix,"Los champiñones al ajillo son una de las tapas más clásicas de la cocina española, así que si te gusta la gastronomía de este país y tienes una Thermomix en casa, debes guardar en tus favoritos esta receta para prepararla siempre que puedas.Sin duda unos champiñones salteados en una sartén están muy buenos, pero con usando tu robot de cocina no solo ensuciarás menos sino que ahorrarás tiempo mientras disfrutas de una plato estupendo y delicioso. Los champiñones al ajillo con Thermomix no tienen nada que envidiarle a los hechos de forma tradicional, así que apunta los ingredientes y sigue bien la programación para que tu máquina te haga saborear una delicia de receta al ajillo con champiñones.","['1\nPara hacer nuestros champiñones al ajillo debes lavar muy bien los champiñones y dejar escurrir. En caso de que los hayas comprados enteros, después de lavarlos, córtalos en láminas.', '2\nColoca la cebolla troceado y los ajos en el vaso de la Thermomix y pica finamente durante 2 minutos a velocidad 5. Retira y reserva. Si prefieres, puedes picar esto a mano y saltarte este paso para ir directamente al siguiente.', '3\nCalienta el aceite colocándolo en el vaso y programando 5 minutos en modo Varoma a velocidad 1. Luego, agrega la cebolla y el ajo y sofríe durante 8 minutos. Mantén el modo Varoma y la velocidad en 1. Cuando la máquina termine, tritura todo durante 3 segundos en velocidad progresiva 5-9. Esto lo hacemos para que no se noten los trozos en el plato de champiñones al ajillo, pero si no te importa, puedes dejarlos sin triturar.', '4\nA continuación, coloca la mariposa en las cuchillas de la Thermomix y agrega los champiñones laminados junto con una pizca de sal y rehoga todo junto por 12 minutos en modo Varoma con giro a la izquierda y a velocidad cuchara.', '5\nPara terminar con nuestra receta con Thermomix, utiliza elbocal para añadir las especias y un poquito de vino blanco. Programa entonces por 3 minutos más en Varoma con giro a la izquierda y velocidad de cuchara. El vino no es un ingrediente indispensable en esta receta de chamìñones al ajillo, así que no si no tienes no pasa nada, pero sin duda le dará un sabor genial al plato.', '6\nSirve y disfruta de estos ricos champiñones al ajillo con Thermomix, los puedes presentar como una tapa para picar con amigos o también te puedes servir como un rico acompañante para un plato de pasta sencillo o unos huevos revueltos en el desayuno.']","Valoración: 3,3 (29 votos)",4 comensales,30m,Entrante,Dificultad baja,"['40 mililitros de Aceite de oliva', '500 gramos de Champiñones fileteados', '½ Cebolla', '4 dientes de Ajo', '1 pizca de Sal', '1 cucharadita de Pimentón dulce', '½ cucharadita de Pimentón picante', '1 chorro de Vino blanco']",https://www.recetasgratis.net/receta-de-champinones-al-ajillo-con-thermomix-35498.html,,[]
Taquitos de Calamar,,"['1\nSe limpia bien el calamar(se le quita la piel); sepone a coser en un recipiente con suficiente agua por 60 minutos.', '2\nAl termino del cocimiento se enjuaga y se exprime; se desmenuza.', '3\nSe pica el ajito,cebolla y el chile serrano.', '4\nEn un cazerola se pone a calenter el aceite y se frie el ajo, se le agrega el calamar desmenuzado;al minuto de freirce se le retira el ajo y sele agrega la cebolla y el chile. Despues de 1 minuto se le agrega el pure y la pimienta molida.', '5\nDespues de preparar el el calamar se lalienta las tortillas de maiz y se procede a formar los tacos(rellena).']","Valoración: 3,5 (29 votos)",,,,Dificultad media,"['1kg de Calamar', 'Una Cebolla Blanca', 'Un Diente de Ajo', 'Chile Serrano(algusto)', 'Pimienta Molida', 'Pure de Tomate(1/2 Taza)', 'Sal (algusto)', 'Tortillas de Maiz', 'Aceite(comestible)']",https://www.recetasgratis.net/receta-de-taquitos-de-calamar-35494.html,,
Empanadas de cerveza al horno,,"['1\nHola les comparto una receta facil,rica,sobre todo para xv años,bodas,bautizos,etc o simplemente como un antojo.', '2\nSe bate la manteca con la mantequilla hasta acremar, se le agrega el azucar poco a poco (cernida) se sigue batiendo hasta desmoronar un poco los grumos del azucar,se le ponen los huevos, la harina y el royal (cernidos),se agrega la cerveza en chorritos hasta que quede muy bien amasada, que no quede pegajosa, se cortan circulos del tamaño que desees,se le pone mermelada en medio (un poquito nada mas porque se te pueden abrir al momento de cocerlas) se doblan y se pinchan con un tenedor en medio.', '3\nSe hornean a 240° hasta que doren un poco, sacalas y asi calientes revuelcalas en el azucar glass o azucar con canela.', '4\nEspero las disfruten son riquisimas.']","Valoración: 3,5 (27 votos)",,,,Dificultad baja,"['250 gr manteca vegetal', '150 gr mantequilla sin sal', '250 gr azucar', '2 pzas huevo', '1 kg harina de todo uso', '4 cdas royal', '1 lata cerveza (de preferrencia obscura)', 'mermelada', 'azucar glass o azucar normal con canela']",https://www.recetasgratis.net/receta-de-empanadas-de-cerveza-al-horno-35403.html,,
amor escondido,,"['1\nSe mezcla el bocadillo con el quesito y se desmenuza hasta que quede como una masa, se parte la galleta de sal y se le hecha de la masa que ya se preparo formando un sanduche, luego se envuelve con la clara de huevo batida con un poco de harina y se pone a freir en aceite caliente.', '2\nEsta receta es rica para acompañar el seco.']","Valoración: 3,5 (27 votos)",,,,Dificultad baja,"['Galletas de sal', 'bocadillo', 'quesito', 'clara de huevo', 'harina de trigo', 'aceite']",https://www.recetasgratis.net/receta-de-amor-escondido-35384.html,,
Pan con pollo y salsa,,"['1\nEl pollo se limpia, y se corta.', '2\nEn una cacerola se agrega aceite, luego se dora un poquito el pollo con sazonador y sal al gusto.', '3\nSe hace la salsa, se pone el la licuadora tomate, cebolla, ajo, chile, hoja de laurel, se le agrega un cubito de pollo.', '4\nUna vez que la salsa esté lisata, se le agrega al pollo, y se cocina 30 minutos, o hasta que el pollo este listo.', '5\nPor otra parte ya se tiene listo las legumbres bien lavadas, el repollo se corta en rebanaditas, y para que les queda bien, lo pasan sofiendo en un poquito de margarina.', '6\nCuando ya este listo todo se abre un pan francés, si gustan lo tuetan un poquito, se le agrega mayonesa, se tomate, rabano, lechuga, un pedazo de pollo, y por último el repollo picadito.', '7\nSe pueden servir con salsa donde se cocinó el pollo.']",Valoración: 3 (2 votos),,,,Dificultad baja,"['Pan francés', 'Pollo', '6 tomates', '1 cebolla', '1 diente de ajo', '1 chile verde', 'Hoja de laurel', 'Pepino', 'Tomate', 'Rabano', 'Lechuga', 'Repollo', 'Mayonesa']",https://www.recetasgratis.net/receta-de-pan-con-pollo-y-salsa-35315.html,,
