title,intro,order,votes,ingredientes,url,comensales,duración,para,dificultad,coste,types
Redondo de Ternera Asado con Verduras,,"['1\nAtar unas lonchas finas de beicon alrededor del redondo salpimentado. Pelar las verduras. Cortar las patatas y las zanahorias en dados, los calabacines en tiras de unos 6 cm. Poner las patatas y zanahorias alrededor del redondo con aceite de oliva y un poco del caldo en el horno a 200 ºC 30 mn. Con el caldo restante regar de vez en cuando la carne. Añadir el calabacin y hornear otros 5 minutos. Para la salsa: Derretir la mantequilla y saltear los champiñones durante unos 10 minutos, añadir la nata y el caldo de la cocción del asado, dejar cocer 5 minutos sin dejar de mover. Al final añadir el zumo de medio limón.', '2\nPresentaciónColocar el redondo cortado en filetes de 1 cm en medio de una fuente, en escalera. Poner las tiras del beicon por encima. A un lado colocar las verduras separando los cabacines en una esquina haciendo abanico. Servir la salsa aparte y poner en un lado del plato de cada comensal.']","Valoración: 3,3 (36 votos)","['1 redondo de ternera de unos 600 gamos', 'unas tiras de beicon', '4 zanahorias', '4 patatas medianas', '2 calabacines pequeños aceite de oliva', '1 taza de caldo', '250 gramos de champiñones en laminas', '1 cucharada de mantequilla', '200ml de nata liquida', 'Resto del caldo del asado', 'el zumo de medio limón']",https://www.recetasgratis.net/receta-de-redondo-de-ternera-asado-con-verduras-17356.html,,,,,,
Pierna de cerdo al horno con naranja agria,"Si no sabes cómo se hace una pierna a la naranja porque nunca antes lo has probado ¡no te preocupes! Porque con esta receta fácil que te mostramos a continuación en RecetasGratis conseguirás elaborar una pierna de cerdo al horno con naranja agria digna de las mejores fiestas y eventos gastronómicos. El toque cítrico de la fruta le otorga una sabor inigualable, así que anímate porque solo necesitas muy pocos ingredientes.","['1\nPrimeramente, lave la pierna de puerco muy bien y séquela con papel toalla. Si hay algunos pelos es preferible que los queme con un soplete.', '2\nA continuación, pínchela bien profundo con un cuchillo por distintas partes y agréguele la sal al gusto.', '3\nDespués en un mortero, machaque bien los ajos, el orégano y la pimienta negra, y con este adobo frote bien la pierna de cerdo.', '4\nRocíe la pierna de cerdo adobada con el jugo de las naranjas agrias y permita que permanezca en este adobo por lo menos 4 horas en el refrigerador.\nTruco: Mucho mejor si se deja la noche de antes de la preparación.', '5\nPasado ese tiempo, coloque en un recipiente, fuente o bandeja la pierna de cerdo a la naranja con todo el adobo y cúbrala totalmente con papel de aluminio.', '6\nPonga la pierna de chancho al horno a 250 ºF o 120 ºC y hornéela durante 7 horas o hasta que la vea bien cocinada.\nTruco: Puede hacerla también a 330 ºF o 170 ºC durante 2 o 3 horas parar ahorrar tiempo.', '7\nUna hora antes de sacar la pierna a la naranja del horno, quite el papel de aluminio completamente para que la carne se dore. Para evitar que se queme la piel ponga manteca o aceite en el recipiente con algún jugo que le haya sobrado del adobo y vaya glaseando la pierna de cerdo asada de vez en cuando.', '8\nSirva la pierna de cerdo al horno con naranja agria con unas cuantas rodajitas de esta fruta de acompañamiento y un poco de jugo. ¡Exquisita!']","Valoración: 3,6 (43 votos)","['1 Pierna de cerdo', '12 dientes de Ajo', '3 cucharaditas de Orégano', 'Jugo de naranja agria al gusto', '1 pizca de Sal', '1 pizca de Pimienta negra en grano o molida', '2 Naranjas agrias para decorar (opcional)', '1 trozo de Manteca o mantequilla (o un chorro de aceite)']",https://www.recetasgratis.net/receta-de-pierna-de-cerdo-al-horno-con-naranja-agria-17124.html,4 comensales,24h,Plato principal,Dificultad baja,,"['Recetas para Navidad', 'Recetas al horno']"
¡Ideal para compartir!,"Si quieres celebrar una fiesta importante como la Navidad o el Año Nuevo al más puro estilo de Panamá, no te pierdas esta receta de pernil a lo panameño para probar esta deliciosa pierna de cerdo adobada y hecha al horno tan jugosa y sabrosa que podrás disfrutar en familia o con los invitados que tengas en la mesa de tu casa. ¡Un triunfo asegurado!","['1\nHierva la pierna de cerdo con sal durante media hora. Luego deje refrescar.', '2\nMezcle todo el resto de ingredientes y úntelos en la pierna de cerdo hervida.', '3\nHágale perforaciones al pernil para que penetre bien toda la mezcla y deje marinar toda la noche a ser posible, o como mínimo 3 horas.', '4\nHornee el pernil a lo panameño envuelto en una bandeja de horno a 200 ºC aproximadamente. A mitad de la cocción, darle media vuelta para que se haga por el otro lado. Cuando falte una media hora, sacar el papel de aluminio para que se dore bien por arriba.\nTruco: El tiempo de cocción del pernil de cerdo dependerá de la cantidad de carne que haya y de tu horno pero aproximadamente se tarda unas 4 horas, así que tendrás que vigilarlo a menudo.']","Valoración: 3,4 (39 votos)","['1 pierna o pernil de cerdo', '1 taza de jugo de naranja agria', '3 hojas de cilantro picado', '1 cabeza de ajos machacados', '1/2 taza de jengibre licuado', '3 cucharadas soperas de sal']",https://www.recetasgratis.net/receta-de-pernil-a-lo-panameno-17095.html,8 comensales,24h,Plato principal,Dificultad media,,['Recetas para Navidad']
Pata de Cerdo al Horno,,"['1\nSE LIMPIA EL JAMÓN DE TODA GRASA Y PIEL EXTERIOR, SE ADOBA CON SAL Y PIMIENTA.', '2\nSE MACHACA EN EL MORTERO LOS AJOS, EL ÓREGANO, EL PIMENTÓN, LA PIMIENTA Y EL ACEITE.', '3\nSE CUBRE CON ADOBO TODA LA PIERNA Y SE METE EN EL FRIGORÍFICO AL MENOS 24 H.Y SE METE AL HORNO A 220ºDURANTE 20´Y SE LE DA LA VUELTA Y OTROS 20´sE BAJA EL HORNO A 180º Y SE DEJA DURANTE 20´POR CADA KG DE PESO.', '4\nSE SABE QUE ESTÁ HECHO CUANDO SE LE CLAVA UN PINCHO Y ESTÁ HECHO CUANDO NO SALE LÍQUIDO.', '5\n2 Presentación: SE SACA DEL HORNO, SE PONE EN UNA FUENTE DE SERVIR Y APARTE A LA SALSA DE LA BANDEJA DEL HORNO SE LE AÑADE UN POCO DE VINO BLANCO Y UN POCO DE AGUA.', '6\nSE PONE EN UNA SALSERA Y A LA MESA.', '7\nY SE SIRVE ACOMPAÑADO DE PURÉ DE PATATA, PURÉ DE MANZANA Y LOMBARDA COCIDA Y REHOGADA.']","Valoración: 3,6 (46 votos)","['1 JAMÓN DE CERDO CRUDO AL ESTILO ""MAMI""', 'PIMIENTA EN GRANO', 'ORÉGANO', 'SAL', 'ACEITE DE OLIVA', 'PIMENTÓN', '2 CABEZAS DE AJOS']",https://www.recetasgratis.net/receta-de-pata-de-cerdo-al-horno-17022.html,,,,,,
Paletilla de Cordero Rellena,,"['1\nAbrir la paletilla, rellenarla y bridarla.', '2\nColocar la paletilla en una fuente de horno.', '3\nRepartir alrededor las verduras de la salsa, el laurel y parte del vino blanco. Hornear a fuego medio durante unos 30- 40 minutos.', '4\nPara el relleno.Rehogar la cebolla, los champiñones y la berenjena con el tomillo y salpimentar.', '5\nPara la salsa.Sacar la fuente del horno y reservar la paletilla.', '6\nPoner al fuego la fuente de horno, añadir el brandy y flambear un momento.', '7\nAñadir el vino blanco restante y el caldo.', '8\nDejar reducir un poco y salpimentar.']","Valoración: 3,4 (37 votos)","['1 paletilla cordero deshuesada', '1 ud cebolla picada', '100 gr champiñón', '1 ud berenjena', 'Tomillo', 'Sal', 'Pimienta', 'PARA LA SALSA', 'Ajo', 'Cebolla', 'Zanahoria', 'Vino blanco', 'Puerro', 'Laurel', 'Brandy', 'Sal', 'Pimienta', 'Caldo de carne']",https://www.recetasgratis.net/receta-de-paletilla-de-cordero-rellena-16875.html,,,,,,
Paletilla de Cordero al Horno,,"['1\nColocar una bandeja de horno encima del fuego con un poco de aceite y dorar las paletillas previamente salpimentadas.', '2\nAñadir las verduras y las hierbas aromáticas.', '3\nLlevarlo a horno fuerte y, si fuera necesario, regarlo con un poco de agua.', '4\nCalcular una media hora por cada kilo de acrne.', '5\nCuando la paletilla esté hecha, retirar del fuego y desglasar la fuente de horno con el brandy y un poco de vino.', '6\nDejar reducir el caldo y pasarlo todo por un colador y, si fuese necesario, espesar la salsa con un poco de maizena.', '7\nServir la paletilla con unas patatas asadas con tomillo y un poco de ensalada.']","Valoración: 3,3 (37 votos)","['2 paletilla cordero lechal', '2 ud cebolla', '1 ud zanahoria', '1 rama apio', 'Tomillo', 'Romero', '4 diente ajo', '3 dl vino blanco', 'Brandy', 'Aceite de oliva', 'Sal', 'Pimienta']",https://www.recetasgratis.net/receta-de-paletilla-de-cordero-al-horno-16874.html,,,,,,
Asado de Mercedes,,"['1\nEn una fuente especial para microondas poner el redondo sin atar con sal, la cebolla, el tomate troceado, el romero, tomillo, clavos, laurel, canela, aceite y brandy.', '2\nConectar la sonda térmica, procurando pincharla en el núcleo de la carne y programar el microondas a 70º - 780W.', '3\nCuando se alcance esa temperatura, retirar la carne, tapar y reservar.', '4\nPasar el jugo de la carne por el pasapuré.', '5\nEn un mortero majar los piñones, almendras, galletas y perejil, echar la picada y el caldo en la salsa.', '6\nDejar hervir para que reduzca.', '7\nMientras tanto cortar los champiñones en láminas, salar y freír hasta que se evapore todo el líquido que sueltan.', '8\nEchar los champiñones en la salsa.', '9\nCortar la carne en frío y servir con la salsa bien caliente por encima.']","Valoración: 3,3 (36 votos)","['1 ud redondo de ternera de unos 1500 grs', '1 ud cebolla', '1 ud tomate', 'Tomillo', 'Romero', '1 ud laurel', '2 ud clavo', '1 pizca canela en polvo', '6 cuchara sopera aceite de oliva', '2 cuchara sopera brandy', 'PARA LA SALSA', '1 cuchara sopera piñón', '1 cuchara sopera almendra', '2 ud galleta maría', 'Perejil', '250 ml caldo de carne o de verdura', 'Champiñón', 'Sal']",https://www.recetasgratis.net/receta-de-asado-de-mercedes-16872.html,,,,,,
Ossobuco en Salsa,,"['1\nPicar la cebolla, las zanahorias y los dientes de ajo, poner a pochar a fuego lento con un poco de sal; mientras tanto salpimentar la carne por los dos lados, en una sartén no con demasiado aceite, se dan un par de vueltas a la carne, que no esté muy hecha, y se reserva en una fuente con el caldo que vaya sacando la misma.', '2\nCuando esté pochada la verdura, se añade el tomate y se rehoga un poco, se pasa la salsa por la batidora y se pone la carne en la salsa que ha salido y con lo que ha soltado la carne.', '3\nSe incorpora el vino y se da una vuelta con cuidado de no romper la carne, se cubre de agua aproximadamente un dedo más por encima de la carne, se tapa y se deja cocer a fuengo muy lento durante 3 horas.', '4\nSe va incorporando agua sin que sobre según se vaya quedando sin ella, debe de quedar una salsa espesa pero sin ser demasiado, media hora antes de teminar la cocción, se rectifica de sal.', '5\nEste plato si se hace de un día para otro, está más bueno, ya que coge todos los sabores de los ingredientes.', '6\nSe sirve muy caliente.']","Valoración: 3,4 (39 votos)","['2 kg. ossobuco', '3 ud. zanahoria', '3 ud. cebolla mediana', '4 diente ajo', '1 vaso vino tinto (de buena calidad)', '3 cuchara sopera salsa de tomate', 'pimienta negra recién molida', 'sal', 'aceite de oliva']",https://www.recetasgratis.net/receta-de-ossobuco-en-salsa-16858.html,,,,,,
Molde de Jamon,,"['1\n1 preparaciónMezclar la mantequilla con el azucar; poner en molde hasta que quede cubierto.', '2\nPoner encima las rodajas de piña.', '3\nMezclar las carnes molidas con el pimiento verde, cebolla, pan, condimentos, huevos, polvo de hornear y leche.', '4\nVaciar esta preparacion sobre la piña y llevar al horno de 375´F por 1 hora y 20 minutos 2 presentaciónUna vez volteado el molde queda decorado con las piñas encima.', '5\nSe le puede agregar mas frutas alrededor y marrasquinos encima.']","Valoración: 4,2 (5 votos)","['3 cdas mantequilla', '1/2 tz azucar rubia', '4-6 rodajas de piña', '3/4 kilo jamon molido', '1/4 kilo chancho magro molido', '1/3 tz pimiento verde picado', '3 cdas cebolla picada', '1 tz miga de pan seco', '1/4 cdta de sal', '1/4 cdta de pimienta', '2 huevos batidos', '2 cdtas polvo de hornear', '1 tz leche']",https://www.recetasgratis.net/receta-de-molde-de-jamon-16771.html,,,,,,
Matambre Alta Cocina,,"['1\nLimpiar bien el matambre, condimentar con sal, pimienta, tomillo, y el perejil bien picadito; dejar reposar 30 minutos.', '2\nPicar la cebollas junto con el ajo y dorar en la mantequilla. Condimentar con sal y retirar del fuego.', '3\nMezclar la panceta con el queso y agregar a la mezcla de la cebolla.', '4\nExtender el matambre, colocar el relleno y por último el huevo rallado.', '5\nAtar y envolver en papel aluminio, colocarlo en una cacerola con agua o caldo.', '6\nCocinar 50 minutos, que siempre se mantenga con agua la cacerola.', '7\nSi se desea se le puede dar un golpe de horno para dorarlo. Buen provecho.']",Valoración: 1 (1 voto),"['Para 4 personas', '1 matambre de 2 kl.', '200 gr. panceta ahumada picada', '200 gr. queso gruyere rallado grueso', '2 diente ajo', 'Sal', 'Pimienta', '2 cebollas', '2 cebolletas', '2 huevos cocido rallado', '100 gr. manteca o margarina']",https://www.recetasgratis.net/receta-de-matambre-alta-cocina-16689.html,,,,,,
Matahambre,,"['1\nAdobar la carne con aceite, ajo, tomillo, romero y orégano unas 12 horas antes de utilizarla.', '2\nTranscurrido ese tiempo, extender la carne y salpimentar.', '3\nColocar sobre ella la verdura y los huevos cocidos. Hacer un rollo con la carne y bridarla.', '4\nPara el relleno: Saltear en el aceite caliente el ajo picado con la cebolla, añadir las espinacas cocidas y sal.', '5\nFuera del fuego añadir al relleno 2 huevos crudos.', '6\nCocción: Cocer con las zanahorias, la ramita de apio, la cebolla y el diente de ajo durante 2 horas.', '7\nUna vez que la carne esté cocida, sacarla del caldo y colocarle un peso encima para que guarde buena forma.']","Valoración: 3,6 (43 votos)","['1 ud. matahambre de 1.5 o 2 kgs.', '1/4 taza aceite de oliva', '2 ud. zanahoria', 'apio', 'cebolla', '2 diente ajo', 'PARA EL RELLENO', '1 diente ajo', '1 ud. cebolla pequeña picada', '6 manojo espinaca', '2 ud. huevo', '3 ud. huevo cocido']",https://www.recetasgratis.net/receta-de-matahambre-16688.html,,,,,,
Mandanga o guiso de Morcilla Lustre,,"['1\nSe reoga la cebolla y la cabeza de ajo en un chorrito de aceite, luego se pasa por la turmix y se reserva .', '2\nEn la misma olla espres donde se areogado la cebolla y el ajo es echan los reboltillos las patas y los callos callos con todas las especias se le agrega el vino blanco ata cubrir los ingredientes.', '3\nSe le agrega lo anterior mente pasado y se pone a cocer durante30minutos aproximadamente,cuando se aya cocido se le agrega la morcilla se deja cocer durante 15 minutos mas asta que este blanda.']","Valoración: 3,3 (36 votos)","['1kg de guiso del guiso kallos', 'reboltillos patas,y', 'avecrem', 'morcilla lustre,', '1hoja de laurel', 'sal', 'vino blanco', 'cebolla 1', '1 cabeza de ajos,', 'pimieta negra', 'nuez moscada', 'clavo pastilla']",https://www.recetasgratis.net/receta-de-mandanga-o-guiso-de-morcilla-lustre-16660.html,4 comensales,45m,,Dificultad media,,[]
Lomo Relleno en Salsa de Almendras,,"['1\nCon un cuchillo, a huecar la cinta de Lomo,y rellenarla con el Beicon, y salpimentarla. En una Sartén Dorar la Carne y luego ponerla en una Olla.', '2\nAcontinuación, echar el vino blanco, el laurél, 2 clavos, 100 grs Almendras molidas ,una Zanahoria a rodajas, y 2 pastillas de caldo.', '3\nEn la misma sartén , reogar las cebollas picadas,el ajo, el tomate,y una Zanahoria.', '4\nCuando todo este tierno, pasarlo por el pasa puré, y hecharlo a la carne,y cubrir con agua,y cocer durante una hora,pinchar la carne con una aguja de de hacer puntos de vez en cuando.', '5\nDejar enfriar y cortar a Rodajas. Acompañar con judias verdes y champiñón salteados.']","Valoración: 3,4 (36 votos)","['1 kg. lomo de cerdo', '100 gr. almendra', '150 gr. bacon', '3 ud. zanahoria', '2 ud. cebolla', '3 diente ajo', '1 vaina tomate', '1 hoja laurel', '2 ud. clavo', 'Pimienta negra', '2 pastilla caldo', '1/2 l. vino blanco', '150 gr. aceite', 'Sal']",https://www.recetasgratis.net/receta-de-lomo-relleno-en-salsa-de-almendras-16620.html,,,,,,
Sin vino tinto y sin horno,"Para hacer el lomo negro vamos a utilizar salsa inglesa, azúcar, cebolla, pimiento y un aderezo a base de ajo, orégano y especias para la carne. La receta es muy sencilla y nos permite tener un plato de carne jugosa y tierna en menos de 30 minutos. Anímate y descubre en RecetasGratis cómo hacer lomo negro sencillo, sin vino tinto y sin horno.","['1\nPela los ajos y machácalos con el orégano, las semillas de malagueta y los clavos de olor.', '2\nUnta la carne con la mezcla anterior para que absorba los sabores y quede bien adobada. Puedes utilizar la pieza entera o cortarla (a tiras o cubos). Luego, añade sal al gusto.', '3\nPon aceite a calentar en una olla, añade el azúcar y deja que se dore ligeramente. Cuando esté caliente, sofríe la cebolla y el pimiento picados finamente.', '4\nLuego, sofríe la carne, dándole vueltas para que se haga perfectamente por todos lados. Si prefieres que el lomo negro quede crujiente por fuera y jugoso por dentro, emplea la pieza entera, mientras que para hacerlo también por dentro corta la carne.', '5\nAñade la salsa inglesa para dar sabor y color al lomo negro sencillo, tapa la olla y deja cocinar a fuego lento hasta que la carne esté tierna.', '6\nSirve la receta de lomo negro sencillo sin vino tinto y sin horno de inmediato, con una ensalada verde, patatas asadas, arroz blanco, o lo que más te guste.']","Valoración: 4,3 (98 votos)","['1 kilogramo de lomo de res', '1 cebolla redonda mediana', '1 pimiento', '2 dientes de ajo', '1 pizca de orégano', '3 semillas de malagueta (guayabita del Perú)', '1 chorro de salsa inglesa', '4 clavo de olor', '1 chorro de aceite para sofreír', '1 pizca de azúcar', '1 pizca de sal']",https://www.recetasgratis.net/receta-de-lomo-negro-sencillo-16619.html,4 comensales,30m,Plato principal,Dificultad baja,,['Recetas peruanas']
Lomo Envuelto en Masa Philo .,,"['1\nCortar el lomo en medallones, sellarlos.Realizar una mostaza de hierbas , picando estas y unir con la mostaza,untar los lomos con la preparacion, envolver con la masa phila.', '2\nHornear unos minutos hasta que la masa este crocante.', '3\nPara la GuarnicionCocer las remolachas en el horno , pelar ,cortar en bastonesy realizar una vinagreta clasica con el vinagre de frambuesa. Las papas cortarlas en rebanadas finas ,disponer en un circulo con crema y queso parmesano ,condimentarlas,hornearlas.', '4\nPara los chips de puerro cortar el blanco en juliana y freirlos. Para la salsa use la vinagrata. Disponer en la base del plato las papas, sobre esta el medallon de lomo, poner a los costados unos bastones de remolacha.Y arriba del lomo para decorar los chip de puerro.']","Valoración: 3,8 (8 votos)","['1 lomo', 'masa philo', 'mostaza de dijon', 'hierbas varias', 'PARA LA GUARNICION', 'Papas', 'chip de puerro', 'remolachas en bastones', 'vinagreta', 'frambuesas']",https://www.recetasgratis.net/receta-de-lomo-envuelto-en-masa-philo-16618.html,,,,,,
