url,title,ingredients,steps
https://www.recetasnestle.com.co/recetas/batido-de-lulo-leche-condensada-klim,Batido de Lulo con Leche Condensada y Leche KLIM®,   1 lulo maduro con piel (120 g)      6 cucharadas de Leche en polvo KLIM® Clásica o la Deslactosada y semidescremada (48 g)      1/2 vaso de hielo      1/2  vaso de agua (120 ml)      1 cucharada de LECHE CONDENSADA LA LECHERA®  Light (20 g)  ,"    1.  Licúa el lulo,  el hielo, al agua, la Leche en polvo KLIM® Clásica o la  Deslactosada semidescremada y  la leche condensada LA LECHERA® hasta integrar bien, pasa la mezcla por un colador para retirar las semillas del lulo.                  2.  Sirve dos vasos pequeños de 120 ml cada uno.             "
https://www.recetasnestle.com.co/recetas/brocoli-con-huevo,Brócoli con huevo,"   1 cucharada de aceite (14 ml)      1/2  libra de brócoli, cortado en arbolitos pequeños (250 g)      3 huevos ( 150 g)      2 cucharadas de CREMA DE LECHE NESTLÉ® (30 g)      1/2 cucharadita de SAZONADOR NATURISIMO MAGGI® (3 g)  ","    1.  Calienta el aceite en una sartén preferiblemente antiadherente por 30 segundos, agrega el brócoli y sofríe por 1 minuto.                  2.  En un tazón bate los huevos con la CREMA DE LECHE NESTLÉ® y el SAZONADOR NATURISIMO MAGGI®, hasta integrar bien.                  3.  Agrega la mezcla de huevo encima del brócoli y cocina por 3 minutos o hasta que el huevo este bien cocido.                  4.  Sirve en porciones iguales y disfruta.             "
https://www.recetasnestle.com.co/recetas/bowl-de-avena,Bowl de avena,"   2 tazas de avena en hojuelas (188 g)      2 tazas de agua caliente (500 ml)      1/2 cucharadita de canela en polvo (3 g)      2 tazas de yogurt tipo griego (490 g)      4 cucharadas de linaza NATURE´S HEART® (20 g)      2 bananos, pelados y cortados en rodajas (400 g)      2 tazas de fresas, cortadas en rodajas delgadas (300 g)      2 cucharadas de LECHE CONDENSADA LA LECHERA® (40 g)  ","    1.  En un tazón añade la avena, el agua caliente y la canela, revuelve para integrar bien y deja reposar por 15 minutos.                  2.  En cada bowl, agrega 1/2 taza de yogurt griego, encima agrega la avena hidratada dividida en partes iguales y 1 cucharada de linaza por bowl.                  3.  Sirve en cada bowl rodajas de banano, las laminas de fresas y por ultimo baña con media cucharada de LECHE CONDENSADA LA LECHERA® por plato.             "
https://www.recetasnestle.com.co/recetas/ensalada-tropical,Receta de Ensalada tropical,"   2 tazas de melón, cortado en cubos pequeños (320 g)      1 taza de fresas, cortada en láminas (152 g)      2 duraznos, cortados en cubos pequeños (160 g)      1/2  taza de arándanos frescos (80 g)      2 cucharadas de LECHE CONDENSADA LA LECHERA® (40 g)      2 cucharadas de CREMA DE LECHE NESTLÉ® (30 g)      1/4 de libra de queso campesino rallado (125 g)      4 hojas de menta fresca, para decorar  ","    1.  En una ensaladera mezcla hasta integrar el melón, las fresas, los duraznos y los arándanos. Reserva.                  2.  Agrega la LA LECHE CONDENSADA LA LECHERA® y la CREMA DE LECHE NESTLÉ®, mezcla hasta integrar.                  3.  Vierte en copas, agrega el campesino rallado encima y decora con las hojas de menta.             "
https://www.recetasnestle.com.co/recetas/pancakes-de-avena,Pancakes de avena,   2 huevos (100 g)      1 cucharadita de polvo para hornear (4 g)      1 cucharadita de esencia de vainilla (4 g)      3/4  de taza de avena molida (70 g)      1/4 de taza de leche líquida (50 ml)      3 cucharadas de LECHE CONDENSADA LA LECHERA® Light (60 g)      1 cucharada de mantequilla sin sal (14 g)      8 fresas medianas cortadas a la mitad (96 g)  ,"    1.  Añade al vaso de la licuadora los huevos, el polvo de hornear, la esencia de vainilla, la avena, la leche y la LECHE CONDENSADA LA LECHERA®, licúa por 20 segundos o hasta integrar bien.                  2.  Calienta una sartén, adiciona un poco de mantequilla y vierte un poco de la mezcla anterior; cocina por ambos lados hasta que los pancakes estén bien cocinados y dorados, repite el proceso con el resto de la preparación, hasta terminar toda la mezcla.                  3.  Sirve los pancakes con un poco de miel y decora con fresas.             "
https://www.recetasnestle.com.co/recetas/desayuno-ingles,"Desayuno inglés con tostadas, tocineta y más",   1/2 libra de fríjol blanco (250 g)      1 diente de ajo finamente picado (3 g)      1/2 cebolla cabezona finamente picada (50 g)      1/4 de cucharadita de nuez moscada (1 g)      1/2 pimentón rojo finamente picado (60 g)      1/2 de taza de salsa BBQ (115 g)      3 tajadas de tocineta dorada (84 g)      5 huevos (250 g)      1 tomate grande maduro cortado en 5 rodajas (123 g)      1/4 de libra de champiñon shitake (125 g)      5 salchichas blancas pequeñas (150 g)      5 tajadas de pan tostado (100 g)    tostado  ,"    1.  Prepara los fríjoles llevándolos a hervir a fuego medio, aparte, prepara un sofrito con el ajo, la cebolla, el pimentón y la nuez moscada, cuando los fríjoles estén blanditos agrega el sofrito, la salsa b.b.q , mezcla bien y reserva.                  2.  Aparte en una sartén dora la tocineta, saltea los champiñones, dora las salchichas,  fríe los huevos y tuesta el pan.                  3.  Dora por ambos lados las rodajas de tomate en una sartén a fuego alto para que no suelte demasiados jugos, coloca en un plato junto  con  un huevo frito, una salchicha blanca, 1 tira de tocineta dorada,  acompaña con los fríjoles y una tostada de pan.             "
https://www.recetasnestle.com.co/recetas/batido-de-avena-mango-y-canela,Batido de mango y avena,   ½ mango cortado en cubos grandes (50 g)      1 cucharada de avena molida (7 g)      3 cucharadas de alimento lácteo KLIM® FORTICRECE® (26 g)      1 vaso de agua      1 cucharada de LECHE CONDENSADA LA LECHERA® Light (20 g)  ,    1.  Licúa todos los ingredientes hasta integrar bien y sirve.             
https://www.recetasnestle.com.co/recetas/smoothie-chocolate-leche-bicolor,Smoothie bicolor de leche KLIM® y MILO®,   2 cucharadas de MILO® (25 g)      1 taza de hielo      3 cucharadas de Leche en polvo KLIM® Clásica (24 g)  ,"    1.  Licúa las cucharadas de MILO® con media taza de hielo hasta que lo veas frapeado y pon la mezcla en un vaso, lleva al congelador mientras preparas la leche.                  2.  Aparte, en el mismo vaso de la licuadora añade la media taza de hielo restante y las cucharadas de leche en polvo KLIM® Clásica, licúa por 5 segundos hasta que lo veas frapeado.                  3.  Retira el vaso del congelador y sirve encima el licuado de la leche, así tendrás los dos colores, decora con fruta de tu preferencia.             "
https://www.recetasnestle.com.co/recetas/paletas-de-maracuya-cremosas,Paletas de maracuyá cremosas,   1 taza de pulpa de maracuyá sin azúcar y sin semillas (250 g)      12 cucharadas de alimento lácteo KLIM® FORTICRECE® (104 g)      4 cucharadas de CREMA DE LECHE NESTLÉ® (60 g)      2 cucharadas de LECHE CONDENSADA LA LECHERA® Light (40 g)      2 vasos de agua (200 ml)  ,"    1.  Licúa todos los ingredientes hasta integrar bien.                  2.  Distribuye la mezcla en los moldes de paletas, hasta terminar                  3.  Lleva los moldes al congelador por 6 horas aproximadamente o preferiblemente de un día para otro.             "
https://www.recetasnestle.com.co/recetas/batido-mango-fresa,Batido de mango y fresa,   ½ mango sin piel cortado en cubos pequeños (80 g)      2 fresas (20 g)      3 cucharadas de alimento lácteo KLIM® FORTICRECE® (26 g)      ½ vaso de agua      3 cubos de hielo      1/2 cucharada de LECHE CONDENSADA LA LECHERA® Light (10 g)  ,"    1.  En el vaso de la licuadora añade los trozos de mango, reservando 2 cucharadas que te sirven para decorar,  el hielo, las fresas, el alimento lácteo KLIM® FORTICRECE® y el agua, licúa hasta integrar bien.                  2.  Sirve: en el fondo del vaso pon los trozos de mango que reservaste y encima el batido.                  3.  Disfruta enseguida.             "
https://www.recetasnestle.com.co/recetas/malteada-de-frutos-rojos,Batido de frutos rojos,   ¼ de taza de moras frescas (36 g)      2 fresas frescas (14 g)      2 cucharadas de arándanos frescos (30 g)      3 cucharadas de Leche en polvo KLIM® Clásica (24 g)      ½ vaso de hielo      1 cucharada de Leche Condensada LA LECHERA LIGHT (20 g)  ,    1.  Licúa todos los ingredientes hasta integrar bien y sirve.             
https://www.recetasnestle.com.co/recetas/cubos-de-hielo-de-frutas-en-cocoa,Frappe de cocoa y cubos de hielo,   1 fresa cortada en cubos pequeños (7g)      1 cucharada de kiwi cortado en cubos pequeños (10 g)      1 cucharada de mango o durazno cortado en cubos pequeños (20 g)      3 cucharadas de Leche en polvo KLIM® Clásica (24 g)      1 cucharada de LECHE CONDENSADA LA LECHERA® Light (20 g)      1 cucharada de cocoa sin azúcar (5 g)      ½ vaso de agua (100 mL)  ,"    1.  En un molde para hielo, distribuye las frutas, llena cada espacio del molde con agua y lleva al congelador por 3 horas o preferiblemente de un día para otro.                  2.  Cuando ya tengas listos tus cubos de hielo con las frutas, licúa la leche en polvo KLIM® Clásica, la leche Condensada LA LECHERA Light®, la cocoa y el agua hasta integrar bien.                  3.  Retira los cubos de hielo del congelador y ponlos en un vaso y encima llena con la bebida de cocoa.                  4.  Sirve y disfruta             "
https://www.recetasnestle.com.co/recetas/batido-sensacional-de-naranja-zanahoria,Batido sensacional de naranja y zanahoria,   1/2 zanahoria pelada y rallada (50 g)      1 vaso pequeño de jugo de naranja bien frío (120 ml)      3 cucharadas de Leche en polvo  KLIM® Clásica (24 g)      1/2 taza de hielo (4 cubos)      1 cucharadita de LECHE CONDENSADA LA LECHERA® Light (5 g)  ,"    1.  Licúa todos los ingredientes, hasta integrar bien.                  2.  Sirve, decora con los cascos de naranja y disfruta.             "
https://www.recetasnestle.com.co/recetas/ensalada-de-frutas-fitness,Ensalada de frutas Fitness®,"   1/2 manzana mediana cortada en cubitos (150 g)      1 kiwi mediano cortado en cubitos (69 g)      3 unidades de  uvas, rojas o verdes sin semillas 12 g)      Jugo de medio limón (24 ml)      1 cucharadita de ralladura de limón (2 g)      4 cucharadas de CREMA DE LECHE NESTLÉ® (60 g)      2 cucharadas de LECHE CONDENSADA LA LECHERA® (30 g)      1 taza de cereal para el desayuno FITNESS® MIEL & ALMENDRAS (30 g)  ","    1.  En un recipiente coloca las frutas.                  2.  Agrega el jugo, la ralladura de limón y mezcla, adiciona la CREMA DE LECHE NESTLÉ®, la LECHE CONDENSADA LA LECHERA® e integra todo.                  3.  Cubre con Cereal Fitness®  Miel y Almendras y sirve a continuación.             "
https://www.recetasnestle.com.co/recetas/helado-de-arandanos-cremosos,Paletas de arándanos cremosas,   1 taza de arándanos frescos (120 g)      6 cucharadas de alimento lácteo KLIM® FORTICRECE® (52 g) preparado en 1 taza de agua      1/2 taza de yogurt griego sin azúcar® (120 g)      2 cucharadas de Leche Condesada LA LECHERA LIGHT (40 g)  ,    1.  Licúa todos los ingredientes por 30 segundos hasta integrar bien.                  2.  Pon la mezcla en los moldes y lleva al congelador por 4 horas o preferiblemente de un día para otro.             
https://www.recetasnestle.com.co/recetas/arepa-boyacense,Receta de Arepa boyacense,   1 taza de harina de maíz amarillo (114 g)      3 cucharadas de harina de trigo (40 g)      ½ taza de agua (125 g)      ¼ de taza de leche (63 ml)      1 cucharada de azúcar (16 g)      1 cucharadita de SAZONADOR NATURISIMO MAGGI® (6 g)      4 cucharadas de CREMA DE LECHE NESTLÉ® (60 g)      ½ libra de cuajada (250 g)      1 cucharada de aceite (14 g)  ,"    1.  En un tazón coloca la harina de maíz, la harina de trigo, el agua, la leche, el azúcar, el SAZONADOR NATURISIMO MAGGI®, la CREMA DE LECHE NESTLÉ® y amasa hasta que todos los ingredientes queden bien incorporados.                  2.  Separa la masa en 4 porciones, rellena con cuajada, forma 4 bolitas, con las manos aplasta y forma las arepas.                  3.  Lleva a fuego medio una sartén con el aceite y asa las arepas 5 minutos por cada lado o hasta que estén bien doradas.             "
https://www.recetasnestle.com.co/recetas/pandebono,¿Cómo hacer receta de pandebono?,   1 taza de queso costeño (250 g)      ½ taza de almidón  de yuca  (130 g)      4 cucharadas de fécula de maíz (32 g)      1 ½ cucharadas de azúcar (24 g)      ¼ de cucharadita de Polvo para hornear (1 g)      ½ cucharadita de SAZONADOR NATURISIMO MAGGI® (3 g)      1 huevo (50 g)      3 cucharadas de leche líquida (45 ml)  ,"    1.  Precalienta el horno a 180°C 10 minutos antes                  2.  Procesa el queso costeño con ayuda de la licuadora o un procesador para alimentos hasta que quede hecho puré, retira y reserva en un tazón.                  3.  Aparte, en otro tazón coloca el almidón de yuca, la fécula de maíz, el azúcar, el polvo para hornear, la media cucharadita de SAZONADOR NATURISIMO MAGGI® e integra esta mezcla al queso reservado anteriormente, adiciona el huevo y amasa vigorosamente hasta que quede una consistencia suave, adiciona leche si se requiere, esto depende de la humedad del queso.                  4.  La consistencia ideal de esta preparación es como de una plastilina muy suave.                  5.  Separa la masa en 10 porciones y haz bolitas, lleva a una lata para horno y hornea por 20 minutos o hasta que doren.             "
https://www.recetasnestle.com.co/recetas/bollo-limpio,Bollo limpio,   1½ kilos de maíz pilado (1550 g)      1 cucharadita de SAZONADOR NATURISIMO MAGGI® (3 g)      ½ libra de queso costeño o queso campesino rallado (250 g)  ,"    1.  Pon a remojar el maíz desde la víspera y límpialo de impurezas, bota el agua, cocina el maíz en agua fresca durante 30 minutos y deja enfriar.                  2.  Escurre el agua, muele el maíz y amásalo con el SAZONADOR NATURISIMO MAGGI® hasta obtener una pasta suave.                  3.  Lava las hojas de mazorca y pon 3 cucharadas de masa en cada una, cubre con un poco de queso rallado, cubre con otra hoja y envuelve bien, dobla los extremos y amarra.                  4.  Cocina en agua hirviendo durante 30 minutos o hasta que estén bien cocinados.             "
https://www.recetasnestle.com.co/recetas/tamales,Receta para hacer Tamales,"   1 libra de maíz amarillo (500 g)      1 sobre de CALDO DE GALLINA MAGGI® DESMENUZADO (9 g) preparado en 8 tazas de agua caliente.      1 libra de arveja verde precocida (500 g)      2 cucharadas de aceite (28 g)      4 tomates pelados y finamente picados (492 g)      1 sobre de CALDO CON COSTILLA MAGGI® DESMENUZADO (9 g)      4 tallos de cebolla larga incluyendo la parte verde finamente picada 60 g)      1/2  taza de agua (250 ml)      2 cucharada de cilantro finamente picado (20 g)      2 libras de costilla de cerdo, cocinada cortada en 8 trozos  (1000 g)      2 libras de carne de cerdo  cortada en 8 trozos y previamente cocinada  (1000 g)      1 1/2  libras de papa pelada y cortada en rodajas (750 g)      2 zanahorias medianas peladas y cortadas en rodajas (140 g)      4 huevos cocinados duros (200 g)  ","    1.  En un recipiente hondo agrega la harina de maíz, el sobre de CALDO DE GALLINA MAGGI® DESMENUZADO y el agua, mezcla hasta integrar bien y la masa quede sin grumos, adiciona la arveja, revuelve nuevamente, tapa y reserva hasta el momento de usar.                  2.  En una sartén calienta el aceite a fuego medio, agrega la cebolla, el tomate, el sobre de CALDO CON COSTILLA MAGGI® DESMENUZAFDO, el agua, el cilantro y cocina por 5 minutos o hasta que espese un poco el hogao.                  3.  Corta las hojas de plátano en cuadros grandes y pon 2 hojas por tamal, en el centro de la hoja pon un poco de la masa, un poco de hogao, las carnes, una rodaja de papa, una de huevo y una de zanahoria.                  4.  Cierra el tamal con la primera hoja y refuerza con la segunda haciendo forma de atado con un poco de pita y amarra fuertemente, así hasta terminar con toda la masa y todos los ingredientes para los tamales.                  5.  Pon una olla grande a fuego medio, en el fondo coloca  trozos de hojas de plátano restantes, los 3 litros de agua, encima pon los tamales y cocina de 30 a 40 minutos aproximadamente.                  6.  Retira del fuego y sirve caliente.                  7.  Los tamales que te sobren déjalos enfriar muy bien y guárdalos en la nevera para consumir después.             "
https://www.recetasnestle.com.co/recetas/changua-con-almojabana,Changua con almojábana,"   2 tazas de agua (500 ml)      2 tazas de leche (500 ml)      1 sobre de CALDO CON VEGETALES MAGGI® DE LA HUERTA DESMENUZADO (9 g)      1 rama de cilantro (10 g)      1 tallo de cebolla larga incluyendo la parte verde, finamente picada (15 g)      4 huevos (200 g)      2 almojábanas medianas (100 g)  ","    1.  Lleva a fuego medio una olla medina, añade el agua, la leche, el sobre de CALDO CON VEGETALES MAGGI® DE LA HUERTA DESMENUZADO, la rama de cilantro y la cebolla.                  2.  Cocina por 10 minutos y adiciona uno a uno los huevos, cocina por 4 minutos más, y por último, agrega las almojábanas cortadas en trozos pequeños.                  3.  Revuelve, deja un minuto más al fuego, retira y sirve caliente.             "
https://www.recetasnestle.com.co/recetas/croquetas-de-pollo-para-el-desayuno,Croquetas de pollo para el desayuno,   1 pechuga de pollo (453 g)      1 cucharadita de SAZONADOR NATURISIMO MAGGI (3 g)      1 taza de leche en polvo (128 g)      2 huevos batidos (100 g)      2 cucharadas de mostaza (24 g)      1 cucharadita de orégano seco (2 g)      5 cucharadas de harina de trigo (75 g)      1 taza de panko (100 g)  ,"    1.  Calienta el horno a 180°C 10 minutos antes de la preparación.                  2.  En un procesador de alimentos coloca el pollo junto con 1/2 cucharadita de SAZONADOR NATURISIMO MAGGI® y procesa, no demasiado, retira  y adiciona 1/2 taza de leche en polvo, un huevo, la mostaza, el orégano seco  y amasa hasta integrar todo.                  3.  Toma la masa preparada anteriormente, forma esferas alargadas y  lleva al congelador por 20 minutos.                  4.  En tres recipientes distribuye los siguientes ingredientes, primero la harina de trigo junto con la media taza de leche en polvo, en otro recipiente coloca el huevo batido, y en otro el panko con la media cucharadita de SAZONADOR NATURISIMO MAGGI®, pasa cada croqueta por la mezcla de harina, luego por huevo batido y finalmente por panko, completado este proceso lleva de nuevo al congelador por 15 minutos.                  5.  Retira las croquetas del congelador, coloca en una lata y hornea a 180°C por 25 minutos. retira y sirve.             "
https://www.recetasnestle.com.co/recetas/empanadas-margarita,Empanadas Margarita,   2 tomates medianos (246 g)      1 cucharadita de SAZONADOR NATURISIMO MAGGI® (3 g)      2 tazas de albahaca (48 g)      1 taza de queso mozzarella rallado (113 g)      1/2 libra de masa de hojaldre (250 g)      1 huevo batido (50 g)  ,"    1.  Corta los tomates en cubos pequeños y sazona con el SAZONADOR NATURISIMO MAGGI®.                  2.  Mezcla el tomate con la albahaca troceada, el queso mozzarella rallado, luego extiende la masa de hojaldre y corta 8 círculos.                  3.  Coloca relleno en el centro de cada círculo, pinta los bordes con huevo batido, cierra y sella haciendo presión con un tenedor.                  4.  Hornea durante 25 minutos a 160°C.             "
https://www.recetasnestle.com.co/recetas/empanadas-rellenas-de-manzana,Empanadas rellenas de manzana,   3 manzanas verdes  peladas y picadas en cubos pequeños (546 g)      3 cucharadas de CREMA DE LECHE NESTLÉ® (45 g)      4 cucharadas de LECHE CONDENSADA LA LECHERA® (80 g)      1/2 cucharadita de canela en polvo (1 g)      ¼ de taza de nueces picadas (30 g)      6 láminas de masa de hojaldre en forma de círculo (180 g)  ,"    1.  Calienta el horno 160°C 10 minutos antes de hacer la preparación.                  2.  En una sartén, coloca las manzanas y saltea por 2 minutos, adiciona la CREMA DE LECHE NESTLÉ®, las nueces y la canela, deja a fuego bajo por 2 minutos más hasta que las manzanas se cocinen bien, retira y reserva.                  3.  Adiciona la LECHE CONDENSADA LA LECHERA® y mezcla.⠀                  4.  Forma las empanadas separando las láminas de masa,  rellénalas con la preparación anterior y séllalas colocando un poco de agua en el extremo.⠀                  5.  Una vez selladas las empanadas y antes de meterlas al horno,  píntalas con huevo batido y llévalas al horno por 11 minutos a 160°C             "
https://www.recetasnestle.com.co/recetas/wrap-thai-de-lechuga,Wrap Thai de lechuga,   1 pechuga de pollo cortada en cubos pequeños (453 g)      1 cucharadita de SAZONADOR NATURISIMO MAGGI® (3 g)      1 cucharadita de curry en polvo (2 g)      1 cucharadita de pimienta negra (2 g)      1 taza quinoa (170 g)      8 cucharadas de CREMA DE LECHE NESTLÉ® (120 g)      1 cucharadita de jengibre (3 g)      1 cucharadita de perejil finamente picado (10 g)      3 tazas de lechuga crespa (108 g)  ,"    1.  Sazona la pechuga de pollo con el SAZONADOR NATURISIMO MAGGI®, el curry, y la pimienta, luego cocina en la plancha o parrilla hasta que dore.                  2.  Cocina la quinoa y lleva a la nevera para enfriar, una vez que esté fría completamente, añade la pechuga de pollo cortada en cubos pequeños.                  3.  Añade a la mezcla anterior la CREMA DE LECHE NESTLÉ®, el jengibre, el perejil e integra bien.                  4.  Separa con cuidado cada hoja de lechuga, lávala y desinféctala.                  5.  Coloca en el centro de cada hoja relleno, enrolla y sirve.             "
