url,title,ingredients,steps
https://www.recetasnestle.com.co/recetas/pasta-cremosa-pollo-al-ajo-cebolla,Pasta cremosa con pollo al ajo y cebolla,"   1 pechuga de pollo sin piel y cortada en 4 filetes (453 g)      1 sobre de JUGOSO AL SARTÉN MAGGI® Ajo cebolla      1/2 libra de pasta tornillitos previamente cocinada (250 g)      1 taza de tomates cherry, cortados a la mitad (149 g)      1 cucharada de perejil, finamente picado (10 g)      6 cucharadas de CREMA DE LECHE NESTLÉ® (90 g)  ","    1.  Abre el sobre de  JUGOSO AL SARTÉN MAGGI® Ajo cebolla y retira las 4 láminas que vienen dentro.                  2.  Coloca los filetes de pechuga de pollo en cada lamina; cierra y presiona ligeramente para que se impregnen las especias.                  3.  Calienta una sartén a fuego bajo por 1 minuto, coloca las láminas, tapa el sartén y cocina 7 a 8 minutos por cada lado.                  4.  Paso el tiempo retira los filetes y corta en cubos medianos.                  5.  En la misma sartén donde preparaste el pollo, adiciona la pasta cocinada, el perejil, la CREMA DE LECHE NESTLÉ®, los tomates cherrys y los cubos de pollo, mezcla con cuidado.                  6.  Sirve la pasta en 4 platos en porciones iguales, si lo deseas puedes adicionar queso parmesano rallado encima.             "
https://www.recetasnestle.com.co/recetas/pasta-con-trozos-de-huevo-y-vegetales,Pasta con trozos de huevo y vegetales,"   1/2 cucharada de aceite (7 g)      1 pimentón rojo, sin semillas y cortado en cubos pequeños  (116 g)      1/2 taza de arveja fresca, previamente cocinada (72 g)      1 zanahoria mediana, pelada y cortada en cubos pequeños previamente cocinada (70 g)    cocidas y cortadas en cubitos      1/2 libra de pasta tornillitos, previamente cocida (250 g)    corta, tricolor      1 cucharada de perejil fresco, finamente picado (10 g)    desinfectada      4 cucharadas de CREMA DE LECHE NESTLÉ® (60 g)      2 huevos cocidos, pelados y cortados en rodajas (100 g)    cocidos y rebanados  ","    1.  Calienta el aceite en una sartén a fuego medio por 30 segundos.                  2.  Añade el pimentón, la arveja y la zanahoria, sofríe por 1 minutos y retira del fuego.                  3.  En la misma sartén, adiciona la pasta, el perejil y la CREMA DE LECHE NESTLÉ®, con la ayuda de una cuchara revuelve hasta integrar bien.                  4.  Por último, integra los huevos cortados en rodajas, mezcla con cuidado.                  5.  Sirve la pasta en 4 platos en porciones iguales.             "
https://www.recetasnestle.com.co/recetas/pasta-cremosa-con-aceitunas,Pasta cremosa con aceitunas,"   1/2 cucharada de aceite (7 ml)      1 pimentón rojo sin semillas y cortado en cubos pequeños (116 g)      4 cucharadas de aceitunas verdes cortadas en rodajas (80 g)      1/4 de taza de vino blanco (60 ml)      1/2 libra de pasta tornillos, previamente cocinada (250 g)    fusilli, cocida y escurrida      4 cucharadas de CREMA DE LECHE NESTLÉ® (60 g)      1 cucharada de perejil, finamente picado (10 g)  ","    1.  Calienta el aceite en una sartén a fuego medio por 30 segundos.                  2.  Añade las aceitunas y el pimentón, sofríe por 1 minuto. Adiciona el vino blanco y cocina por 30 segundos o hasta que se evapore el alcohol.                  3.  Agrega la pasta previamente cocinada ,  la CREMA DE LECHE NESTLÉ® y el perejil, revuelve para integrar y retira del fuego.                  4.  Sirve la pasta en 4 platos iguales. si lo deseas puedes espolvorear un poco de queso parmesano rallado.             "
https://www.recetasnestle.com.co/recetas/molde-de-pasta-con-tocineta-y-queso,Molde de pasta con tocineta y queso,"   1/2  taza de puré de tomate (120 ml)      4 cucharadas de CREMA DE LECHE NESTLÉ® (60 g)      1/2 libra de pasta tornillos previamente cocinada (250 g)    penne o pluma      2 tajadas de tocineta, cortada en tiras y previamente doradas (56 g)      4 cucharadas de queso parmesano rallado (20 g)  ","    1.  Precalienta el horno a 180°C/360°F. 10 minutos antes de la preparación.                  2.  Añade al vaso de la licuadora el puré de tomate y la CREMA DE LECHE NESTLÉ®, licúa por 10 segundos o hasta integrar bien.                  3.  En el molde refractario añade, la pasta, la tocineta y la salsa que licuaste, revuelve para integrar bien; por último, espolvorea el queso parmesano encima.                  4.  Lleva la refractaria al horno y cocina por 5 minutos o hasta que este gratinado por encima.                  5.  Retira el molde del horno y sirve en 4 porciones iguales.             "
https://www.recetasnestle.com.co/recetas/ensalada-de-pasta-tornillitos-con-pollo,Ensalada de pasta tornillitos con pollo,"   2 cucharadas de queso crema (24 g)      4 cucharadas de CREMA DE LECHE NESTLÉ® (60 g)      1/2 cucharadita de SAZONADOR NATURISIMO MAGGI® (1,5 g)      1 pechuga de pollo sin piel y sin hueso cocinada y desmechada (453 g)      1/2 libra de pasta tornillos cocinada según instrucciones del empaque (250 g)    cocida y escurrida      2 tomates con piel y cortados en cubos pequeños (236 g)      4 hojas de lechuga verde, cortadas en tiras delgadas (28 g)      4 cucharadas de queso parmesano rallado (20 g)  ","    1.  En un tazón mezcla el queso crema con LA CREMA DE LECHE NESTLÉ® y el SAZONADOR NATURISIMO MAGGI® , revuelve hasta integrar bien. Reserva hasta el momento de usar.                  2.  En una ensaladera mezcla el pollo, los tornillos, el tomate y la lechuga; integrar bien.                  3.  Añade a la ensaladera la salsa de queso y crema,  revuelve nuevamente.                  4.  Vierte encima de la pasta, la mezcla de queso crema y crema, revuelve para integrar.                  5.  Sirve en 4 tazas en porciones iguales y espolvorea 1 cucharadas de queso parmesano por porción.             "
https://www.recetasnestle.com.co/recetas/pasta-con-atun-y-verduras,Pasta con Atún y verduras,   2 tallos de apio cortados en rodajas (34 g)      1/2 cebolla cabezona roja desangrada y cortada en medias rodajas (40 g)      2 latas de atún en agua drenado (240 g)      1 cucharada de mayonesa (10 g)      3 cucharadas de CREMA DE LECHE NESTLÉ (45 g)      1/2 libra de pasta tornillitos previamente cocinada (250 g)      1 cucharada de perejil finamente picado (10 g)  ,"    1.  En un tazón mezcla el apio, la cebolla y el atún, con la ayuda de una cuchara mezcla hasta integrar bien.                  2.  Integra la mayonesa y la CREMA DE LECHE NESTLÉ®, mezcla nuevamente para integrar.                  3.  Añade la pasta cocida de poco a poco para integrar. Por último, espolvorea el perejil.             "
https://www.recetasnestle.com.co/recetas/pasta-cremosa-con-pescado,Pasta cremosa con Pescado,"   1 cucharada de aceite (14 ml)      1/2  cebolla cabezona blanca finamente picada (40 g)    Picadita      1/4 de libra de habichuelines previamente hervidos, cortados a la mitad (125 g)      1/2 pimentón rojo, sin semillas y cortados en cubos pequeños (80 g)      1 libra de pescado blanco o al gusto cortado en cubos medianos (500 g)      1/2 cucharadita de SAZONADOR NATURISIMO MAGGI® (1,5 g)      1 cucharada de cilantro finamente picado (10 g)      1/2 libra de pasta tornillitos previamente cocinado (250 g)      4 cucharadas de CREMA DE LECHE NESTLÉ® (60 g)  ","    1.  En el aceite caliente, sofríe por tres minutos la cebolla, los habichuelines y el pimentón.                  2.  Adiciona el pescado, el cilantro y el  Sazonador NATURISIMO MAGGI®, cocina por 3 minutos más.                  3.  Agrega la pasta previamente cocinada y la CREMA DE LECHE NESTLÉ®, revuelve con cuidado para integrar, deja al fuego por 1 minuto más.                  4.  Sirve la pasta en porciones iguales, puedes espolvorear queso parmesano si lo deseas.             "
https://www.recetasnestle.com.co/recetas/calabaza-rellena-macarrones,Calabaza rellena de macarrones terroríficos,   1 calabaza pequeña (500 g)      1 cucharada de aceite de oliva (14 g)      1 vaso de leche líquida (200 ml)      1 taza de CREMA DE LECHE NESTLÉ® (240 g)      4 cucharadas de queso cheddar o queso amarillo rallado (40 g)      2 tazas de macarrones cocinados (250 g)  ,"    1.  Quita la parte superior de la calabaza con cuidado y saca todas las semillas hasta dejarla totalmente limpia, envuelve la calabaza en papel aluminio con el aceite de oliva y lleva a horno por 15 minutos cuidando de no cocinar demasiado, retira del horno y reserva.                  2.  En una olla mediana a fuego bajo, añade la leche, la CREMA DE LECHE NESTLÉ®, el queso y cocina por 10 minutos o hasta que se derrita un poco el queso.                  3.  Retira del fuego y rellena la calabaza con los macarrones cocinados dejando caer algunos por fuera, baña con la salsa y por último, espolvorea el queso parmesano.                  4.  Pon la tapa de la calabaza reservada y lleva al centro de la mesa para compartir.             "
https://www.recetasnestle.com.co/recetas/torta-de-pasta-casera,Torta de pasta casera,   ½ libra de pasta penne (250 g)      8 tazas de agua (2000 ml)      1 sobre de BASE PARA SALSA CARBONARA MAGGI® (50 g)      1 taza de leche (250 ml)      ½ cucharada de aceite (7 g)      1 diente de ajo triturado (3 g)      1/4 de libra de champiñones cortados en láminas (125 g)      1 brócoli pequeño cortado en arbolitos (300 g)      1 pimentón rojo sin semillas finamente picado (116 g)      1 cucharada de perejil finamente picado (10 g)      5 cucharadas de queso mozzarella rallado (50 g)      1 cucharadita de pimienta (2 g)  ,"    1.  Precalienta el horno a 180°C/360°F, 15 minutos antes de la preparación.                  2.  En una olla de fondo alto agrega las 8 tazas de agua, lleva a fuego alto hasta que hierva, agrega la pasta y deja cocinar por 9 minutos; pasado el tiempo de cocción retira del fuego, escurre en un colador y reserva.                  3.  Disuelve el contenido del sobre de BASE PARA SALSA CARBONARA MAGGI® en la leche,  lleva a fuego medio hasta que hierva y espese y reserva hasta el momento de usar.                  4.  Pon una sartén a calentar a fuego medio con el aceite, sofríe el ajo y los champiñones, deja por 3 minutos hasta que los champiñones estén un poco dorados, agrega el brócoli, el pimentón, la crema carbonara preparada, la pasta y mezcla con cuidado hasta integrar bien.                  5.  En una refractaria pon la pasta preparada, encima el perejil y el queso, luego lleva a horno por 15 minutos o hasta que gratine.             "
https://www.recetasnestle.com.co/recetas/pechuga-al-ajo-cebolla-con-pasta,Pechuga al ajo cebolla con pasta,   1 sobre de JUGOSO AL SARTÉN MAGGI® FINAS HIERBAS (23 g)      1 pechuga de pollo deshuesada y sin piel cortada en 4 filetes (453 g)      2 cucharadas de aceite (28 g)      ½ zucchini verde cortado en julianas (110 g)      ½ zucchini amarillo cortado en julianas (110 g)      1 taza de champiñones cortados en 4 (70 g)      ½ pimentón rojo cortado en julianas (58 g)      ½ pimentón verde cortado en julianas (58 g)      1/2  cucharadita de SAZONADOR NATURISIMO MAGGI® (3 g)      2 litros de agua (2000 ml)      ½ libra de pasta corta (250 g)  ,"    1.  Saca las 4 láminas que vienen dentro del sobre de JUGOSO Al SARTÉN MAGGI® FINAS HIERBAS, pon en cada lámina un filete de pechuga, lleva a fuego medio en una sartén 8 minutos por cada lado, pasado el tiempo retira las láminas de papel y reserva la pechuga.                  2.  En una sartén muy caliente adiciona el aceite, sofríe los vegetales empezando por los zucchinis, seguido del champiñón y por último los pimentones, agrega el NATURÍSIMO MAGGI® y saltea por 2 minutos más.                  3.  Coloca una olla a fuego alto con el agua, deja hasta que hierba y agrega la pasta corta, cocina po 10 minutos aproximadamente o hasta que la pasta esté al dente y escurre el agua.                  4.  Agrega la pasta a los vegetales y mezcla bien.                  5.  Sirve una porción de la pasta con los vegetales y un filete de pechuga a las finas hierbas.             "
https://www.recetasnestle.com.co/recetas/pasta-con-carne-desmechada,Pasta con carne desmechada,   ½ libra de espagueti (250 g)      4 1/4  litros de agua (4250 ml)      1 libra de carne para desmechar (500 g)      1 sobre de BASE PARA CARNE DESMECHADA MAGGI® (50 g)  ,"    1.  En una olla de fondo alto agrega 2 litros de agua y lleva a fuego alto hasta que el agua hierva, agrega la pasta y deja cocinar por 9 minutos, pasado el tiempo de cocción retira del fuego, escurre el agua en un colador y reserva.                  2.  En una olla de presión pon la carne en litro y medio de agua, lleva a fuego medio y deja por 40 minutos aproximadamente o hasta que la carne esté blanda. Pasado el tiempo de cocción retira la carne, deja enfriar y desmecha.                  3.  En la misma olla donde preparaste la pasta disuelve la BASE PARA CARNE DESMECHADA MAGGI® en 750 ml de agua, mezcla hasta integrar bien, agrega la carne desmechada y deja por 7 minutos hasta que la carne se integre bien.                  4.  Sirve una porción de pasta y encima la carne desmechada.             "
https://www.recetasnestle.com.co/recetas/pasta-cremosa-con-chorizo-y-vegetales,Pasta cremosa con chorizo y pimentón,   11 tazas de agua (2750 ml)      ½ libra de macarrones (250 g)      1/2  cucharada de aceite (7 g)      1 chorizo  mediano (60 g)      1 diente de ajo triturado (3 g)      ½ cebolla cabezona finamente picada (70 g)      1 pimentón rojo mediano cortado en tiras delgadas (116 g)      1 sobre de BASE DE POLLO CON CHAMPIÑONES MAGGI® (50 g)      1 taza de leche (250 ml)      1 cucharada de perejil finamente picado (10 g)  ,"    1.  En una olla de fondo alto lleva a fuego 8 tazas de agua de agua hasta que hierva, agrega los macarrones y cocina por 9 minutos, escurre el agua y reserva.                  2.  Pon una sartén a fuego medio con  ½ cucharada de aceite, agrega el chorizo cortado en cubos pequeños y deja hasta que estén bien dorados, agrega el ajo, la cebolla, el pimentón y deja cocinar por 2 minutos.                  3.  Disuelve el sobre de BASE DE POLLO CON CHAMPIÑONES MAGGI® en las 3 tazas de agua restantes y la taza de leche, agrega esta mezcla a la sartén del chorizo con los vegetales y deja cocinar hasta que hierva y espese.                  4.  Por último, agrega los macarrones ya cocinados e integra, sirve y espolvorea con el perejil.             "
https://www.recetasnestle.com.co/recetas/pasta-a-la-carbonara,Pasta a la carbonara,"   2 tajadas de tocineta, cortada en trozos pequeños (56 g)      1 sobre de BASE SALSA CARBONARA MAGGI® (50 g)      2 tazas de leche (500 ml)      5 tazas de agua (1250 ml)      ½ libra de pasta espagueti (250 g)      4 cucharadas de queso parmesano (20 g)  ","    1.  En una olla a fuego medio sofríe la tocineta hasta que esté bien crocante, aparte disuelve la BASE SALSA CARBONARA MAGGI® en la leche,  agrega a la olla y cocina sin dejar de revolver hasta que hierva y espese, luego apaga el fuego.                  2.  Mientas tanto, en una olla añade las tazas de agua, lleva a fuego alto hasta que hierva, adiciona la pasta y cocina de 8 a 10 minutos, después retira del fuego.                  3.  Agrega la pasta cocinada a la SALSA CARBONARA MAGGI® preparada anteriormente,  revuelve con cuidado para integrar bien, sirve y espolvorea el queso parmesano encima.             "
https://www.recetasnestle.com.co/recetas/canelones-rellenos-en-salsa-bolognesa,Canelones rellenos en salsa boloñesa,"   1 cucharada de aceite (14 g)      1 diente de ajo pelado y finamente picado (3 g)      1 cebolla cabezona pequeña pelada y finamente picada (80 g)      1 pimentón rojo sin semillas, finamente picado (119 g)      1  libra de carne molida magra (500 g)      1 tallo de apio,  finamente picado (4 g)      2  tazas de espinacas lavadas y cortadas en tiras delgadas (60 g)      2 tazas de champiñones, cortados en láminas  (140 g)      1 cucharada de perejil finamente picado  (10 g)      1 sobre de BASE PARA SALSA BOLOGNESA MAGGI®  (10 g)      1  1/2 taza de agua (375 ml)      1/2 caja de canelones (200 g)      4  cucharadas de CREMA DE LECHE NESTLÉ® Light (60 g)      4 cucharadas de queso parmesano rallado (20 g)  ","    1.  Precalienta el horno a 180°C/360°F,  30 minutos antes de la preparación.                  2.  En una sartén a fuego medio calienta el aceite por 3 minutos, añade el ajo, la cebolla, el pimentón y sofríe por 1 minuto, adiciona la carne molida y cocina por 3 minutos sin dejar de revolver; luego, agrega el apio, la espinaca, los champiñones, el perejil y sofríe por 2 minutos revolviendo constantemente, por último, añade la BASE PARA SALSA BOLOGNESA  MAGGI® y el agua, mezcla hasta integrar bien, cocina por 4 minutos o hasta que la carne esté bien cocinada y la salsa espese.                  3.  Pasa los canelones por agua tibia durante 3 minutos, rellénalos con parte de la carne y báñalos con la carne sobrante encima, en un tazón mezcla la CREMA DE LECHE NESTLÉ®, el queso parmesano y esparce encima de los canelones.                  4.  Llévalos a una refractaria previamente engrasada y hornea por 10 a 15 minutos aproximadamente o hasta que estén gratinados, retira del horno y sirve.             "
https://www.recetasnestle.com.co/recetas/lasagna-de-pollo,Lasaña de pollo,"   1 pechuga de pollo sin piel y sin hueso (600 g)      4 tazas  de agua (1000 ml)      1  sobre de CALDO DE GALLINA MAGGI® DESMENUZADO (9 g)      1 sobre de BASE DE POLLO CON CHAMPIÑONES MAGGI® (50 g)      2 tazas de leche (500 ml)      4  cucharadas de CREMA DE LECHE NESTLÉ® (60 g)      1/2 caja de pasta para lasaña precocida (250 g)      1 cucharada de aceite (14 g)      2 tazas de champiñones, cortados en láminas  (140 g)      8  cucharadas de queso mozzarella rallado (80 g)      4 cucharadas de queso parmesano (20 g)  ","    1.  Precalienta el horno a 180°C/360°F, 30 minutos antes de la preparación.                  2.  En una olla de fondo alto a fuego medio, agrega la pechuga de pollo, el agua y el sobre de CALDO DE GALLINA MAGGI® DESMENUZADO, cocina por 15 a 20  minutos, retira la pechuga de la olla a un tazón para dejar enfriar, luego desmecha y reserva 1 taza del liquido de cocción de la pechuga.                  3.  En la olla donde cocinamos el pollo disuelve el contenido del sobre de BASE DE POLLO CON CHAMPIÑONES MAGGI® en la taza de líquido reservado y las dos tazas de leche, mezcla hasta disolver bien, lleva a fuego medio hasta que hierva y espese sin dejar de revolver, retira del fuego, adiciona la CREMA DE LECHE NESTLÉ® Light y el pollo desmechado.                  4.  En una sartén calienta el aceite a fuego alto por 3 minutos, añade los champiñones y sofríe por 2 minutos, agrega los champiñones a la salsa y mezcla para integrar.                  5.  En el fondo de un molde refractario pon una capa de pasta, encima una capa de la salsa con el pollo seguido de queso rallado, nuevamente una capa de pollo así hasta terminar con todos los ingredientes hasta formar tres capas, por último, espolvorea el queso parmesano, lleva la refractaria al horno y hornea por 10 minutos o hasta gratinar.                  6.  Retira la refractaria del horno, deja enfriar un poco antes de porcionar y sirve.                  7.  También puedes usar en esta receta, CALDO DE GALLINA MAGGI® DESMENUZADO 70% MENOS SODIO.             "
