title,intro,order,votes,comensales,duración,para,dificultad,ingredientes,url,coste,types
Bocaditos de helado,,"['1\nDeja una tarrina de helado a temperatura ambiente,para que se ablande un poco.', '2\nPon una nuez de helado en una galleta y tapala con otra galleta identica.', '3\nRueda el sandwich en un plato que hayas cubierto con fideos de colores para que el helado se cubra con confeti dulce.', '4\nEmvuelvelo en plastico de cocina y metelo en el conjelador hasta el momento de servir.']","Valoración: 3,7 (33 votos)",5 comensales,15m,Postre,Dificultad baja,"['1 bote de Helado', '1 paquete de Galletas', '1 taza de Virutas de colores', '1 taza de Chispas de chocolate']",https://www.recetasgratis.net/receta-de-bocaditos-de-helado-32958.html,,[]
Claras de huevos con leche,,"['1\nSe pone leche a hervir con azucar.', '2\nSe montan las claras a punto de nieve y se van bañando en la leche un par de minutos a fuego lento, las vamos pasando a un colador encima de una galleta al final se añade la leche.']","Valoración: 3,8 (5 votos)",,,,Dificultad baja,"['huevos', 'canela', 'leche', 'azucar', 'galletas']",https://www.recetasgratis.net/receta-de-claras-de-huevos-con-leche-32944.html,,
Pie de limón con merengue y galletas,"Sigue las instrucciones paso a paso que comparte Nadia Sánchez para preparar este exquisito pie de limón con merengue y galletas, un postre estupendo y muy vistoso para toda la familia.Una deliciosa mezcla de limón sobre una base de galletas y terminada con un merengue suave y tostado, la combinación es insuperable. No te pierdas esta receta fácil y disfruta de este rico postre de limón, que seguro te gustará.","['1\nEmpezamos por preparar la base de galletas. Para hacer esta corteza tan clásica de los pie de limón, debemos mezclar la galleta molida con la mantequilla derretida. El resultado debe ser una masa suave y ligeramente compacta.Puedes usar cualquier tipo de galletas dulces, de vainilla, María o tipo Digestive.', '2\nPresionar esta mezcla en el fondo de un molde para pie. Procura cubrir bien toda la base y la mitad de los laterales. Cuando lo tengas, lleva el molde al horno precalentado a 180ºC durante 15 minutos.Retirar del horno y dejar enfriar.', '3\nMientras nos pondremos a hacer el relleno de limón. Para ello, mezcla todos los ingredientes hasta integrar. Puedes hacerlo a mano o batirlo todo con una varillas eléctricas a velocidad media.Vierte esta mezcla en el molde, sobre la base de galletas, y vuelve a meter al horno durante otros 15 minutos.Retirar del horno y dejar enfriar.', '4\nEl último paso será preparar el merengue. Para conseguirlo debemos batir las claras a punto de nieve, vigilando que no quede ningún resto líquido, Agregar gradualmente el azúcar y seguir batiendo hasta que la mezcla tenga una textura firme.En RecetasGratis también tenemos recetas paso a paso para hacer merengue casero.', '5\nDistribuir el merengue encima del pie y hacer picos con ayuda de una manga pastelera o cualquier utensilio de cocina. Regresar al horno y cocinar unos minutos hasta que se dore ligeramente el merengue.', '6\nLleva a la nevera para que el pie de limón con merengue y galletas tome algo de frío y entonces sirve y disfruta de este exquisito postre casero.Y si te gustan los pies, no dejes de probar el banoffee pie, un postre de plátano con dulce de leche que esta irresistible.']",Valoración: 4 (48 votos),6 comensales,45m,Postre,Dificultad baja,"['2 tazas de Galleta molida', '½ taza de Mantequilla sin sal derretida', '400 gramos de Leche condensada', '½ taza de Jugo de limón', '4 Yemas de huevo', '4 Claras de huevo', '1 taza de Azúcar glass (140 gramos)']",https://www.recetasgratis.net/receta-de-pie-de-limon-con-merengue-y-galletas-32946.html,,['Recetas al horno']
Pudding de chocolate,,"['1\n1)Derretir 200g de chocolate y la manteca a baño maria.', '2\n2)Batir los huevos y la yema con el azucar hasta q quede bien cremosa.', '3\n3)Unir las preparaciones e incorporar la harina. Mezclarcon movimientos envolventas.Agregar las nueces.', '4\n4)Enmantecas y enharinar los molde individuales hasta la mitad y dejar en la heladera por unos minutos.', '5\nRellenarlos con un poco de la preparacion,colocar un trcito de chocolate (sin derretir) en el centro y completar lo que falta con la preparacin anterior.', '6\nDejar enfriar 30 minutos en la heladera antes de cosinar.', '7\nCOCCION: 5) Precalentar el horno a 200ºC. Cosinarlos entre 5y7 minutos . Deben quedar dorados por fuera y cremosos por dentro.', '8\nPECENTACION: 6)Pueden decorarse co azucar impalpable,servirlos tibios y,si se desea, pueden acompañarse con helado.', '9\nATENCION: Esta preparecion lleva muy poca harina por lo tanto se cosina muy rapido.', '10\nSi se utiliza mas cantidad resaltaria el sabor a harina cruda.']","Valoración: 3,6 (29 votos)",,,,Dificultad baja,"['250g de chocolate amargo', '2 huevos', '1 yema', '1/2 taza de azucar', '100g de manteca', '2cdas de harina', '50g de nueces.']",https://www.recetasgratis.net/receta-de-pudding-de-chocolate-32905.html,,
Tortitas de platano con chocolate,,"['1\n1 Pelas los platanos y los bates con la batidora.', '2\n2 Los metes en un bol y añades ázucar y 2 huevos batidos,y bates todo.', '3\n3 En otro bol metes en el microondas chocolate (a gusto)y lo calientas durante 2 minutos.', '4\n4 Fríes el batido de platano dandolo la vuelta y por último lo sirvés.']","Valoración: 3,5 (23 votos)",,,,Dificultad baja,"['Platanos', 'Azucar', 'Huevos']",https://www.recetasgratis.net/receta-de-tortitas-de-platano-con-chocolate-32886.html,,
TARTA FRÍA DE LIMON,,"['1\n1. Se rallan las galletas y se mezclan con la mantequilla ,el azúcar y la canela.', '2\n2. Se unta el interior de un molde con la mantequilla, se forra con la masa apretándolo bien y se mete en la nevera.', '3\n3. Se mezcla la leche condensada, el zumo de los dos limones y la ralladura de uno de ellos y se bate con la batidora. Se incorpora la nata poco a poco.', '4\n4. Se rellena el molde con la crema y se mete en la nevera hasta que cuaje unas 2 horas.']","Valoración: 3,7 (28 votos)",,,,Dificultad baja,"['(PARA LA MASA)', '200 GR DE GALLETAS MARIA', '100 GR DE TULIPAN', '2 CUCHARADAS DE AZUCAR', '1 CUCHARADITA DE CANELA', '(PARA LA CREMA)', '1 BOTE PEQ. DE LACHE CONDENSADA', '¼ KG DE NATA MONTADA', '2 LIMONES']",https://www.recetasgratis.net/receta-de-tarta-fria-de-limon-32879.html,,
Dulce de Leche Cortada,"El dulce de leche cortada es un platillo muy sencillo para el que se necesitan pocos ingredientes. Su origen es cubano y nació con la idea de aprovechar la leche cortada del día anterior por falta de refrigeración, en una época donde los electrodomésticos no eran comunes en todos los hogares.Su preparación es muy fácil y el resultado es un dulce rico y suave. Actualmente, se utiliza jugo de limón para cortar la leche de forma más rápida, luego se cocina un largo rato hasta crear un dulce almibarado. Por sus ingredientes fáciles de conseguir y su preparación sencilla, este dulce se prepara hoy en día en muchos países del Caribe como Colombia, Venezuela, República Dominicana y Puerto Rico. Descubre tú también sus sabores y aprende cómo hacer dulce de leche cortada con RecetasGratis.","['1\nColoca los 2 litros de leche en una olla a fuego medio.', '2\nCuando comience a hervir, incorpora el jugo y la cáscara de limón, la canela y los clavos de olor.', '3\nEl limón hará que la leche comience a cortarse, te darás cuenta cuando aparezcan grumos en la leche. En ese momento, añade el azúcar y revuelve despacio para que los grumos no se desarmen.', '4\nCocina a fuego lento sin remover hasta que la leche se reduzca. Este proceso demora aproximadamente 1 hora.', '5\nLa mezcla del dulce de leche cortada comenzará a cambiar su color hasta llegar a un marrón claro y se reducirá en casi su totalidad. Cuando eso pase, retira del fuego y enfría a temperatura ambiente.', '6\nUna vez que se haya enfriado naturalmente, llévalo al refrigerador y luego sírvelo en un lindo recipiente. Este dulce de leche cortada le encantará a todos en casa, especialmente a los más pequeños.']","Valoración: 4,5 (170 votos)",6 comensales,1h 30m,Postre,Dificultad baja,"['2 litros de leche', '1 taza de azúcar (200 gramos)', '1 cáscara de limón', 'Jugo de 2 limones', '2 ramas de canela', '5 clavos de olor']",https://www.recetasgratis.net/receta-de-dulce-de-leche-cortada-32877.html,,[]
huerhueros,,"['1\nEn la mesa de trabajo poner la harina en forma de corona.', '2\nLuego hechar las claras con el pisco.', '3\nAmasar bien hasta formar una masa compacta que no se pegen en las manos.', '4\nDejar reposar 15 minutos.', '5\nLuego estirar la masa hasta que este bien fina.', '6\nCortar rectangulos de 10cm. y formar canutos pegando por los bordes con clara de huevo.', '7\nLuego freirlos en aceite bien caliente teniendo en cuenta que no se doren.', '8\nPonerlos en un papel absorvente, dejarlos enfriar y rellenarlos con manjar.', '9\nLuego bañarlos con azucar en polvo.', '10\nEspero que les guste esta receta.']","Valoración: 3,5 (21 votos)",,,,Dificultad baja,"['6 yemas', '1 taza de harina', '1 copita de pisco', 'RELLENO', 'Manjar blanco(dulce de leche)', 'Para freir un buen aceite vegetal', 'Azuacar en polvo para bañarlos']",https://www.recetasgratis.net/receta-de-huerhueros-32867.html,,
Gelatina de yogurth y durazno,,"['1\nDisolver la grenetina en el agua hasta que quede bien disuelta poner el azucar y llevar a fuego a temperatura baja hasta que hierva retirar del fuego y dejar enfriar a temperatura ambiente.', '2\nUna vez fria agregar el yogurt y vaciar a un molde, meter al frigorifico por 2 horas aproximadamente, desmoldar y servir .', '3\nNota : Esta gelatina se pude hacer del sabor de su eleccion.']","Valoración: 4,3 (101 votos)",4 comensales,15m,Postre,Dificultad baja,"['1 litro de Yogurt de fruta de durazno', '14 gramos de Grenetina en polvo sin sabor', '125 gramos de Azucar', '50 mililitros de Agua']",https://www.recetasgratis.net/receta-de-gelatina-de-yogurth-y-durazno-32855.html,,[]
Postre de gelatina con leche condensada y fruta,"Imagen: ComidaKraft.com


Los postres de gelatina son una delicia para niños y para adultos, la gelatina en si es un dulce que nos puede servir para preparar infinidad de recetas. Nuestras favoritas sin duda son la gelatina de gansito y el pastel de gelatina mosaico, pero si no tienes tanto tiempo o no quieres preparar un plato complicado, aquí tienes una nueva receta para que disfrutes a la hora del postre con algo fácil, delicioso y colorido.Vamos entonces con la preparación del postre de gelatina con leche condensada, una mezcla de cubitos de gelatina con crema, melocotones y nueces... imposible resistirse a tal combinación.","['1\nColoca la gelatina en polvo en tres tazones distintos, entonces añade una taza de agua hirviendo en cada tazón, revolviendo durante unos dos minutos hasta disolver toda la gelatina.', '2\nVierte cada mezcla en moldes cuadrados por separado. Espera que la mezcla tome temperatura ambiente y entonces refrigera durante unos 60 minutos hasta que la gelatina cuaje y endurezca.Los sabores de las gelatinas son al gusto, la idea es que conseguir tres colores distintos para nuestro postre de gelatina con leche condensada.', '3\nMientras, podemos hacer la crema de leche para nuestro postre de gelatina. Para ello, bate la leche evaporada con la leche condensada, los duraznos cortados en cuadritos y la ralladura de limón. Revuelve bien hasta integrar los líquidos y repartir toda la fruta de forma uniforme. Reserva en la nevera.', '4\nCuando la gelatina ya haya cuajado, retira los moldes de la nevera, desmolda y corta la gelatina en cubitos pequeños. Ponlos todos en un tazón y deja que se mezclen los colores.', '5\nYa para terminar nuestro postre de gelatina, añade la mezcla de leche y melocotón al bol con la gelatina, agrega también las nueces picadas y revuelve todo con cuidado para no romper la gelatina.', '6\nSirve el postre de gelatina con leche condensada y fruta bien frío y sorprende a todos con algo diferente y muy original. Este postre de gelatina casero es ideal para un cumpleaños o una fiesta familiar.']","Valoración: 3,7 (232 votos)",5 comensales,1h 30m,Postre,Dificultad baja,"['3 tazas de Agua hirviendo', '1 sobre de Gelatina de naranja (80 gr)', '1 sobre de Gelatina de limón', '1 sobre de Gelatina de fresa', '1 lata de Leche evaporada (150 gr)', '½ taza de Leche condensada (120 gramos)', '1 lata de Melocotón en almíbar (400 gr)', '1 Limón (ralladura)', '½ taza de Nueces picadas']",https://www.recetasgratis.net/receta-de-postre-de-gelatina-con-leche-condensada-y-fruta-32830.html,,[]
Suspiros de merengue horneados,"Los suspiros son una delicia y un vicio para los más golosos. Hechos a base de merengue, estos dulces son típicos en muchos países y más fáciles de hacer de lo que crees. El secreto está en hacer un buen merengue, así que ponte manos a la obra y prepárate a disfrutar de los auténticos suspiros horneados.","['1\nUtiliza una batidora de varillas eléctrica y empieza a batir las claras de huevo hasta que estén a punto de nieve. Para conseguirlo, bate a máxima potencia haciendo movimientos envolventes con la varillas.', '2\nVe añadiendo el azúcar poco a poco, sin dejar de batir de forma suave y envolvente, del centro hacia arriba. Añade también la ralladura de limón y la vainilla. Comprueba que el azúcar se ha integrado por completo. Si tienes dudas puedes echarle un vistazo a las recetas de merengue suizo y merengue italiano.\nTruco: Si quieres hacer suspiros de colores puedes añadir un poco de colorante en este paso.', '3\nPara hacer los suspiros, puedes añadir cucharadas de merengue en una bandeja de horno forrada con papel parafinado o utilizar una manga pastelera para darle su forma característica.', '4\nCocina en el horno precalentado a 100ºC por unos 15-20 minutos. Deja reposar unos minutos y luego podrás disfrutar de los deliciosos suspiros de merengue.']","Valoración: 4,5 (577 votos)",10 comensales,45m,Postre,Dificultad media,"['3 unidades de Claras de huevos', '1½ tazas de Azúcar (300 gramos)', '1 pizca de Ralladura de limon', '1 pizca de Vainilla al gusto']",https://www.recetasgratis.net/receta-de-suspiros-de-merengue-horneados-32777.html,,['Recetas al horno']
Tarta de galletas,"¿Estás buscando recetas de tartas de cumpleaños para hacer en casa? En RecetasGratis.net te proponemos esta tarta para niños sencilla que sabemos, de buena tinta, que siempre les gusta a todos.Esta tarta de galletas se prepara en muy poco tiempo y no requiere cocción alguna. Además, si el cumpleaños de alguno de los más pequeños de casa, la podéis acompañar con un ponche de frutas para niños muy saludable.","['1\nReunimos todos los ingredientes para elaborar la tarta de galletas. Lo bueno de este tipo de postres sin horno es que no necesitas ensuciar muchas cosas en la cocina y que precisamente, no tienes que preocuparte por la cocción porque no necesita.', '2\nEn primer lugar, preparamos un chocolate espeso. Para ello, calentamos 400 mililitros de leche y ponemos unas 6 cucharadas soperas de chocolate soluble. Si vemos que le falta espesor, agregamos un poco más de chocolate. También podemos utilizar chocolate normal y derretirlo en la leche.', '3\nPor otro lado, en un cuenco ponemos medio litro de leche con un chorrito de esencia de vainilla y vamos mojando cada galleta para ablandarlas un poco.\nTruco: ¡Cuidado! Si dejáis las galletas demasiado tiempo en leche se romperán, se trata solo de humedecerlas', '4\nColocamos las galletas en un molde para tartas de forma rectangular formando una primera capa que cubra la base. A partir de aquí iremos agregando capas de natillas, galletas y chocolate de forma sucesiva.', '5\nPonemos una capa de natillas sobre las galletas y extendemos bien por todos lados. Si queréis hacer unas natillas artesanas, seguid el paso a paso de la receta de natillas caseras.', '6\nA continuación, cubrimos con otra capa de galletas que hemos mojado en leche previamente.', '7\nPonemos una capa de chocolate espeso y volvemos a cubrir con galletas. Tened en cuenta que queremos que la tarta acabe con una capa de chocolate. Seguimos cubriendo con capas hasta llegar al borde del molde.', '8\nFinalmente, cubrimos la tarta de galletas con una capa de chocolate y decoramos con virutas de chocolate negro por encima. Metemos en la nevera durante al menos 1 hora y ¡ya podemos servir!Si os gusta esta receta de cumpleaños seguro que también os encanta la tarta de cumpleaños.']",Valoración: 3 (55 votos),6 comensales,45m,Cumpleaños,Dificultad media,"['2 paquetes de Galletas cuadradas', '8 cucharadas soperas de Chocolate soluble', '1 litro de Leche', '½ cucharada postre de Esencia de vainilla', '450 mililitros de Natillas', '1 puñado de Virutas de chocolate']",https://www.recetasgratis.net/receta-de-tarta-de-galletas-32778.html,,[]
Cocadas artesanales,,"['1\nPrimero que nada debes vertir en un bolo las galletas que utilizaras en esta receta.Debes molerlas lo mas que puedas,la idea es que sea muy fina para que se mezcle con el manjar y no cree grumos que estropeen la ""masa"".', '2\nUna vez hecho esto vertiremos el manjar sobre las galletas e iremos mezclando poco a poco para que se vuelva casi una masa,debiese verse ""Seca"" y ""Uniforme"" para que se puedan hacer bolitas con ella.', '3\nLuego de esto tomaremos un plato o alguna superficie plana donde tendremos el coco rallado.', '4\nTomaremos una porcion de nuestra masa (a gusto) y le daremos forma de bola para así rodarla sobre el coco rallado.', '5\nFinalizando esto pondremos en refrigeracion unas horas nuestras cocadas y...', '6\n¡¡¡Listo!!! Tienes tu postre para servir!', '7\nPuedes añadirle diferentes cosas para darle color o sabores distintos! todo queda a tu gusto :)', '8\nUn postre rápido y fácil de hacer.']","Valoración: 3,8 (270 votos)",,,,Dificultad alta,"['Galleta (Sabor a gusto)', 'Manjar/Dulce de Leche (Depende de la cantidad que deseen)', 'Coco rallado o diferentes aditivos como chispas de chocolate']",https://www.recetasgratis.net/receta-de-cocadas-artesanales-32773.html,,
