title,intro,order,votes,comensales,duración,para,dificultad,ingredientes,url,coste,types
Plátanos flambé,,"['1\nSe ponen los plátanos pelados y partidos a lo largo en una fuente.', '2\nSe les añade unos trocitos de mantequilla y azúcar por encima.', '3\nSe dora.', '4\nSe vierte el whisky por encima de los plátanos.', '5\nDeje hervir un cuarto de hora.', '6\nTire por encima el coñac y prenda fuego en el momento de servir.']","Valoración: 4,2 (13 votos)",,,,,"['2 cucharadas de azúcar', '0,5 vasitos de coñac', '50 gramos de mantequilla', '6 plátano', '0,5 vasitos de whisky']",https://www.recetasgratis.net/receta-de-platanos-flambe-38996.html,,
Plátanos con crema de chocolate,,"['1\nSe pelan los plátanos y se les quitan las hebras, se fríen en la mantequilla muy caliente.', '2\nEl chocolate se parte en trozos y se diluye en un cazo con un poco de leche a fuego lento.', '3\nUna vez derretido se echa el resto de la leche y de dejar hervir 5 minutos, si gusta muy dulce se pone un poco de azúcar.', '4\nSe colocan los plátanos en un plato y se vierte la crema o nata montada a punto de nieve por encima.', '5\nLas almendras las rociamos por encima de la crema para adornar.']",Valoración: 4 (5 votos),,,,,"['100 gramos de almendras tostadas', '30 gramos de azúcar', '200 gramos de chocolate con leche en tableta', '250 ccs de leche', '25 gramos de mantequilla', '6 plátanos']",https://www.recetasgratis.net/receta-de-platanos-con-crema-de-chocolate-38994.html,,
Pastel de pasta y carne,,"['1\nEchar el aceite en el cazo y luego la mantequilla.', '2\nAñadir la cebolla y, antes de dorarse, la carne.', '3\nRehogar y añadir el champiñón.', '4\nSe echa la mitad de la bechamel.', '5\nYa preparada con mantequilla , harina y la leche que se añade poco a poco, y de la pasta, ya cocida.', '6\nDarle unas vueltas y echar al molde ya preparado.', '7\nEchamos encima la pasta y la bechamel que quedan y el queso rallado.', '8\nTener 1/4 de hora al horno a 200º.']",Valoración: 2 (50 votos),,,,,"['100 ccs de aceite', '250 gramos de carne picada de vacuno', '100 gramos de cebolla picada', '150 gramos de champiñon fileteado', '150 gramos de harina', '1 hojaldre hoja', '250 ccs de leche', '100 gramos de mantequilla', '300 gramos de pasta italiana', '200 gramos de queso rallado', '1 pizca de sal']",https://www.recetasgratis.net/receta-de-pastel-de-pasta-y-carne-38827.html,,
Pastel de jamon y queso al horno,,"['1\nSe mezcla el harina con la mantequilla hasta obtener grumos y luego se añade el agua hasta obtener una masa homogénea.', '2\nSe extiende sobre una superficie enharinada hasta que quede fina.', '3\nSe rellena con el jamón york picado en trocitos, y luego sobre el jamón se añaden las tiritas de queso blanco.', '4\nSe enrolla, y se doblan las puntas hacia adentro.', '5\nSe pinta con el huevo batido y se hornea a 150º durante 40 minutos o hasta que este dorado.']",,,,,,"['250 gramos de jamón york', '2 cucharadas de agua fria', '250 gramos de harina', '1 huevo batido.', '120 gramos de mantequilla', '100 gramos de queso blanco en tiritas']",https://www.recetasgratis.net/receta-de-pastel-de-jamon-y-queso-al-horno-38819.html,,
Pasta para docaditos,,"['1\nIntroduzca los ingredientes en una licuadora.', '2\nBátalos hasta conseguir una pasta homogénea.', '3\nCocínelo a fuego lento durante tres minutos o hasta obtener las consistencia deseada.']",Valoración: 2 (10 votos),,,,,"['8 ajies rojos, pequeños', '2 cebollas medianas', '2 tacitas de aceite', '1 tacita de vinagre', '1 tacita de tomate, puré', '4 cucharadas de harina de trigo', '1 huevo', '1 cucharadita de sal', '4 cucharaditas de azúcar refino']",https://www.recetasgratis.net/receta-de-pasta-para-docaditos-38793.html,,
Natillas de calabaza,,"['1\nSe cuece la calabaza en media taza de agua y se deja cocer a fuego lento hasta que queden sin líquido, reducida a puré.', '2\nHierva la leche con canela y agregese la maizena disuelta en un poco de agua fría. Se le pone el azúcar y se pone al fuego moviendo continuamente hasta que se vea el fondo de la cacerola.', '3\nSe pone la vainilla y se vierte en una fuente, con un poco de canela por encima.']","Valoración: 3,3 (30 votos)",,,,,"['1 taza de azúcar', '450 gramos de calabaza', '1 canela en rama', '1 litro de leche', '3 cucharadas de maicena', '1 cucharadita de vainilla']",https://www.recetasgratis.net/receta-de-natillas-de-calabaza-38733.html,,
Masa para tartaletas fácil,Haz tartaletas dulces y saladas con tu propia masa brisa de forma fácil y rápida. Sigue el paso a paso de esta receta de masa para tartaletas y sorprende a todos con un plato 100% casero.,"['1\nMezcla el azúcar con la mantequilla hasta formar una crema amarillenta y cremosa. Puedes utilizar unas varillas eléctricas o hacer la masa a mano.', '2\nA continuación añade el huevo a la mezcla y amasa hasta que se incorpore por completo, entonces añade poco la harina y continua mezclando hasta formar una masa homogénea y suave.', '3\nEstira la masa para tartaletas en una superficie plana, previamente enharinada, y forra uno o varios moldes y pincha varias veces con un tenedor toda la superficie. Este paso lo puedes hacer cuando vayas a preparar las tartas dulces o saladas que deses hacer.', '4\nA continuación, coloca una lámina de papel de hornear sobre cada molde con masa para tarlateas y encima de éste algo de peso. Puedes utilizar granos como lentejas o garbanzos, con esto evitamos que la masa suba durante la cocción.', '5\nLleva al horno y cocina durante 25 minutos a 180ºC con el horno precalentado. pasado este tiempo, retira el paso, levantando el papel de hornear y vuelve a cocinar 5 minutos más.', '6\nReserva las tartaletas hasta que desees usarlas con rellenos dulces, como la tartaleta de frutas o salados, como la de puerro, bacon y queso.']","Valoración: 3,7 (48 votos)",1 comensal,15m,,Dificultad baja,"['50 gramos de Azúcar (¼ taza)', '250 gramos de Harina', '1 unidad de Huevo', '100 gramos de Mantequilla']",https://www.recetasgratis.net/receta-de-masa-para-tartaletas-facil-38661.html,,['Recetas al horno']
Masa para planchas,,"['1\nMezclar la harina, el aceite y la sal.', '2\nMezclar muy bien.', '3\nAñadir el vinagre y el agua, poco a poco.', '4\nAmasar bien y dejar reposar durante dos horas.', '5\nSobre la mesa, echando la harina, se estira la masa y se le da forma.']","Valoración: 3,4 (10 votos)",,,,,"['6 cucharadas de aceite', '500 ccs de agua', '300 gramos de harina', '1 pizca de sal', '3 cucharadas de vinagre']",https://www.recetasgratis.net/receta-de-masa-para-planchas-38660.html,,
Manzanas en hojaldre al vino,,"['1\nSe pelan las manzanas y se les quita el corazón con mucho cuidado para no romper la manzana por abajo.', '2\nSe rellenan con azúcar, canela y vino dulce, y se cubre cada una de las manzanas con la pasta de hojaldre de un centímetro de espesor.', '3\nSe ponen en una fuente de horno, engrasada de mantequilla. Se dejan cocer hasta que la pasta esté dorada.']","Valoración: 3,8 (12 votos)",,,,,"['2 tazas de azúcar', '1/2 cucharadita de canela', '8 manzanas', '150 gramos de masa de hojaldre', '1 taza de vino dulce']",https://www.recetasgratis.net/receta-de-manzanas-en-hojaldre-al-vino-38647.html,,
Higos frescos confitados,,"['1\nCocer los higos partidos en dos veinte minutos en el azúcar y la mitad de agua.', '2\nO sea, poner un kilo de azúcar, menos un poco, no completo el kilo, con un vaso de agua, cuando empiece hacerse almíbar, poner las naranjas cortadas en trocitos.', '3\nRetirar del fuego y dejar reposar.', '4\nAl día siguiente seguir la cocción hasta que el azúcar se haga almíbar fuerte.', '5\nEn ese momento, se pone el zumo de un limón.', '6\nSe retiran del fuego y se guarda en frascos de cristal esterilizados.']",Valoración: 4 (9 votos),,,,,"['800 gramos de azúcar', '1 kilo de higos', '1 limón', '2 naranjas']",https://www.recetasgratis.net/receta-de-higos-frescos-confitados-38499.html,,
Helado de limon facil,,"['1\nAntes que nada, los utensilios a utilizar tienen que estar muy limpios, así como las manos.Se vierte la leche condensada en una cacerola, se le añade las yemas de huevo, se baten muy bien hasta que estén ligadas, se le agrega el zumo de limón y se sigue batiendo.La leche evaporada se bate a parte, hasta que esté espesa y se liga con lo demás.Se mete durante 24 horas en la nevera a unos 3 º centígrados para que tome el sabor la mezcla.Se saca y comienza el proceso de mantecarlo, es decir introducir aire en la mezcla.Si no se dispone de una maquina de helado, se emplea la batidora a velocidad baja con las varillas de montar nata o claras, así toma un aspecto cremoso y se evita la creación de hielo.Se introduce en el congelador a -23º centígrados, durante más de media hora.', '2\nSe saca y se vuelve a mantecar, batir, durante dos o tres minutos, hasta que quede cremoso.', '3\nSe introduce de nuevo en el congelador y se repite el proceso al menos 4 o 5 veces.', '4\nUna vez terminado y cuando se vea que el helado esta frío y cremoso, se introduce de nuevo en el congelador poniendo a máxima potencia y cubriendo la crema del helado con una tapa.', '5\nse deja así dos horas y el helado estará hecho y preparado para consumir cuando se quiera.']",Valoración: 3 (9 votos),,,,,"['3 huevos', '125 gramos de leche condensada', '125 gramos de leche evaporada', '30 ccs de zumo de limón']",https://www.recetasgratis.net/receta-de-helado-de-limon-facil-38494.html,,
Helado de plátano con chocolate,,"['1\nAntes que nada, los utensilios a utilizar tienen que estar muy limpios, así como las manos.', '2\nSe bate en la batidora, los plátanos, el azúcar y el zumo de medio limón.', '3\nUna vez batido se le añade la nata y se mete durante 24 horas en la nevera a unos 3 º centígrados para que tome el sabor la mezcla.', '4\nSe saca y comienza el proceso de mantecarlo, es decir introducir aire en la mezcla.', '5\nSi no se dispone de una maquina de helado, se emplea la batidora a velocidad baja con las varillas de montar nata o claras, así toma un aspecto cremoso y se evita la creación de hielo.', '6\nSe introduce en el congelador a -23º centígrados, durante más de media hora.', '7\nSe saca y se vuelve a mantecar, batir, durante dos o tres minutos, hasta que quede cremoso.', '8\nSe introduce de nuevo en el congelador y se repite el proceso al menos 4 o 5 veces.', '9\nUna vez terminado y cuando se vea que el helado esta frío y cremoso, se introduce de nuevo en el congelador poniendo a máxima potencia y cubriendo la crema del helado con una tapa, se deja así dos horas y el helado estará hecho y preparado para consumir cuando se quiera.', '10\nCuando este helado y cremoso se pone en copas con chocolate derretido por encima.', '11\nEl chocolate lo rayamos y lo ponemos al fuego con unas cucharadas de agua para que se deslíe y se hecha en helado de platano y se vuelve a meter en congelador a -10º.']","Valoración: 4,2 (5 votos)",,,,,"['5 cucharadas de azúcar', '200 gramos de chocolate negro', '250 ccs de nata líquida a medio montar', '3 plátanos', '0,5 zumo de medio limón']",https://www.recetasgratis.net/receta-de-helado-de-platano-con-chocolate-38495.html,,
Helado de biscuit glacé almendrado,,"['1\nAntes que nada, los utensilios a utilizar tienen que estar muy limpios, así como las manos.', '2\nPoner la leche, la almendra, 50 gramos de azúcar y el almidón en un cazo.', '3\nCocer a fuego lento, removiendo sin parar hasta formar una crema espesa.', '4\nDejar enfriar.', '5\nEn otro cazo poner el agua a hervir, añadir los 200 gramos restantes de azúcar y formar un almíbar.', '6\nColocarlo en un bol con las yemas y batir hasta que se monten las yemas.', '7\nMontar las claras.', '8\nMezclar las yemas con la crema de almendras y después añadir las claras montadas.', '9\nPoner en un molde.', '10\nSe mete durante 24 horas en la nevera a unos 3 º centígrados para que tome el sabor la mezcla.', '11\nSe saca y comienza el proceso de mantecarlo, es decir introducir aire en la mezcla.', '12\nSi no se dispone de una maquina de helado, se emplea la batidora a velocidad baja con las varillas de montar nata o claras, así toma un aspecto cremoso y se evita la creación de hielo.', '13\nSe introduce en el congelador a -23º centígrados, durante más de media hora.', '14\nSe saca y se vuelve a mantecar, batir, durante dos o tres minutos, hasta que quede cremoso.', '15\nSe introduce de nuevo en el congelador y se repite el proceso al menos 4 o 5 veces.', '16\nUna vez terminado y cuando se vea que el helado esta frío y cremoso, se introduce de nuevo en el congelador poniendo a máxima potencia y cubriendo la crema del helado con una tapa, se deja así dos horas y el helado estará hecho y preparado para consumir cuando se quiera.', '17\nServir desmoldado en una fuente.']","Valoración: 3,4 (9 votos)",,,,,"['25 ccs de agua', '100 gramos de almendra tostada molida', '33 gramos de almidón', '250 gramos de azúcar', '2 huevo las claras', '12 huevo, yemas', '50 ccs de leche']",https://www.recetasgratis.net/receta-de-helado-de-biscuit-glace-almendrado-38491.html,,
Gelatina de naranjas,,"['1\nSe deslíe la gelatina en el agua fría.', '2\nCon el agua caliente, el azúcar y el jugo de las naranjas se hace un almíbar.', '3\nCuando esté hirviendo se le agrega la gelatina.', '4\nTodo bien unido se mezcla con las yemas, las cuales deben estar ligeramente batidas.', '5\nSe vierte en un molde, colocado en la nevera por espacio de tres u cuatro horas, es decir hasta que esté duro.']",Valoración: 5 (1 voto),,,,,"['1 taza de agua', '2 tazas de agua caliente', '2 tazas de azúcar', '6 huevo, yemas', '6 naranjas', '1 paquete gelatina con sabor a naranja']",https://www.recetasgratis.net/receta-de-gelatina-de-naranjas-38466.html,,
Gelatina de fresa Royal,"Si no sabes cómo hacer gelatina royal para elaborar un postre de fresa rico y sencillo, no te pierdas esta receta fácil que te proponemos en RecetasGratis para preparar una gelatina de fresa casera con 2 sobres de gelatina Royal sabor fresa. Aparte de esto, esta receta de gelatina solamente lleva 3 ingredientes más, así que ya no tienes ninguna excusa para prepararla. Coge papel y lápiz, apúntate el paso a paso y prepara una deliciosa gelatina de fresa Royal para toda la familia. ¡A los más pequeños seguro que les encanta!","['1\nLo primero que tenemos que hacer para preparar esta gelatina de fresa Royal es hacer un almíbar con el agua, el azúcar y el almíbar de las fresas en lata, y cuando esté hirviendo se le añade la gelatina de fresa.', '2\nA continuación, se pone la gelatina de fresa en el molde que hayamos elegido y se mete en la nevera media hora para que se enfríe un poco.', '3\nPasado este tiempo se le añaden las fresas en lata bien picaditas y se bate bien.', '4\nSe coloca de nuevo la gelatina de fresa Royal en la nevera por un espacio de 3 horas aproximadamente hasta que se cuaje por completo. ¡Y listo! No olvides echar un vistazo a las muchas recetas de gelatina de fresa que tenemos en RecetasGratis y probar de hacer la que más te guste: Gelatina de fresa y vodkaGelatina de fresa y yogurGelatina de fresa y queso cremaGelatina de fresaGelatina de fresa natural']","Valoración: 4,3 (4 votos)",4 comensales,4h,Postre,Dificultad baja,"['3 tazas de Agua hirviendo', '1 taza de Azúcar (200 gramos)', '1 lata de Fresas', '2 sobres de Gelatina Royal de fresa']",https://www.recetasgratis.net/receta-de-gelatina-de-fresa-royal-38465.html,,[]
Gazpacho de melón frio,,"['1\nSe corta el melón longitudinalmente y se saca la carne limpia de pepitas.', '2\nSe pelan y se cortan todos los demás ingredientes.', '3\nSe pone todo en la batidora y tritura.', '4\nSe termina de aliñarlo con el aceite, el vinagre, sal y pimienta y se vuelve a batir si hiciera falta.', '5\nSe sirve muy frío.']","Valoración: 3,3 (30 votos)",,,,,"['2 vasitos de aceite de oliva', '1 diente de ajo', '1 cebolla pequeña', '1 kilo de melón maduro', '1 pizca de pimienta', '2 cucharadas de pimiento rojo picado', '1 pizca de sal', '1 tomate maduro', '1 vasito de vinagre']",https://www.recetasgratis.net/receta-de-gazpacho-de-melon-frio-38462.html,,
Fruto seco de pino con maíz dulce,,"['1\nCortar la zanahoria y el pepino en pedazos pequeños.', '2\nY si se quiere también se puede sustituirlos por pimientos verdes y rojos.', '3\nFreír el fruto seco de pino y luego sacadlo.', '4\nEcha los pedazos de zanahoria y pepino en el aceite y freír cuando casi está hecho.', '5\nAñadir el maíz dulce y seguir friendo.', '6\nEchar un poco de sal y el azúcar y dos minutos después tienes un plato de varios colores muy bonitos.', '7\nNo hay que olvidar poner los frutos secos fritos encima del plato.']",Valoración: 4 (7 votos),,,,,"['4 cucharadas de fruto seco de pino', '1 vaso de maíz dulce', '0,5 zanahoria', '0,5 pepino', '4 cucharadas de aceite', '1 pizca de sal', '1 cucharadita de azúcar']",https://www.recetasgratis.net/receta-de-fruto-seco-de-pino-con-maiz-dulce-38449.html,,
Fresas al cava,,"['1\nUsar copas de cava en forma de flauta.', '2\nLavar y quitar las hojas verdes de las fresas.', '3\nPartirlas por la mitad si son muy grandes.', '4\nRepartirlas en las copas y llenarlas con el cava, que deberá estar muy frío.', '5\nAñadir una pizca de pimienta molida en cada copa y servirlas al momento.', '6\nEste postre debe tomarse muy frío.']",Valoración: 4 (4 votos),,,,,"['750 ccs de botella de cava', '500 gramos de fresas ó fresones', '1 pizca de pimienta blanca recien molida']",https://www.recetasgratis.net/receta-de-fresas-al-cava-38438.html,,
Flan de piña sin horno,,"['1\nSe tritura la piña y con el jugo de la lata y el azúcar se hace un almíbar de punto grueso, el cual una vez tibio se agrega a las yemas previamente batidas y la piña triturada o molida.', '2\nSe vierte en un molde caramelizado.', '3\nSe pone al baño María hasta que esté a punto.', '4\nSe desmolda cuando esté frío.']","Valoración: 4,3 (12 votos)",,,,,"['1 taza de azúcar', '8 huevo, yemas', '1 lata de piña']",https://www.recetasgratis.net/receta-de-flan-de-pina-sin-horno-38420.html,,
