title,intro,order,votes,ingredientes,url,comensales,duración,para,dificultad,coste,types
Torta de Santiago,,"['1\nPreparar una masa con un huevo, mantequilla, harina y un chorrito de agua.', '2\nAmasarla y forrar con ella un molde de aluminio. La masa debe ser muy fina.', '3\nEn un bol aparte mezclar la almendra molida con el azúcar y la canela.', '4\nAñadir el jerez poco a poco y los seis huevos hasta formar una masa homogénea.', '5\nVerter la masa sobre el molde y hornear a temperatura suave hasta que esté dorada y la base cocida aprox. 1 hora.', '6\nDejar enfriar la desmoldamos y la espolvoreamos con azúcar glass.', '7\nEn Santiago se suele poner un patrón con la Cruz para decorarla.', '8\nReceta facilitada por Blanca Mar.']","Valoración: 3,3 (39 votos)","['1/2 kg almendras molidas', '1/2 kg de azúcar', '7 huevos', '150 grs de mantequilla', '150 grs de harina', '1 cucharada de canela molida', '1 copa de jerez dulce', '50 grs azúcar glass']",https://www.recetasgratis.net/receta-de-torta-de-santiago-17836.html,,,,,,
torta de chocolate peruana,,"['1\nBatir la manteca con el azúcar hasta lograr una crema, agregar los huevos y batir.', '2\nDerretir el chocolate en el horno y agregar mientras la mezcla anterior se va batiendo.', '3\nAgregar luego en forma alternada 1/3 de una mezcla de la harina y el cacao instantáneo, 1/2 de la leche con el café instantáneo, harina y leche hasta terminar.', '4\nColocar en un molde forrado y cocinar por aproximadamente 30 minutos en horno moderado.', '5\nPara 8 personas.']","Valoración: 3,4 (40 votos)","['200 gr manteca', '350 gr azúcar', '4 ud huevos', '1/2 libra chocolate', '360 gr harina leudante', '4 cuchara sopera cacao instantáneo', '1 taza leche', '1 cuchara sopera café instantáneo']",https://www.recetasgratis.net/receta-de-torta-de-chocolate-peruana-17820.html,,,,,,
Torta de Bananas,,"['1\nSe bate la mantequilla y se le agrega poco a poco el azucar. Se añaden los huevos uno a uno, batiendo bien; se agrega la vainilla y la pulpa de las bananas.', '2\nCernir la harina junto con el polvo para hornear, la sal y el bicarbonato; agregar a la preparación anterior alternado con la leche.', '3\nSe une bien y se vierte en un molde alargado previamente engrasado y enharinado; echar azúcar por encima; poner en el horno aproximadamente por 1 hora a 350 °F.']","Valoración: 3,3 (39 votos)","['100 gr. mantequilla', '1 1/2 taza azúcar', '3 ud. huevo', 'Esencia de vainilla', '4 ud. cambures escachados', '2 taza harina', '2 cucharadita levadura en polvo', '1/4 cucharadita bicarbonato', '1/4 cucharadita sal', '3 cuchara sopera leche']",https://www.recetasgratis.net/receta-de-torta-de-bananas-17814.html,,,,,,
Torta de Arena con Nueces,,"['1\nA mantenga se bate hasta que espume, colocando poco a poco el azúcar y los huevos hasta que la masa tenga quedado como una espuma blanca.', '2\nLa harina se pone juntamente con el polvo royal y con la fécula, juntándola con la masa, continuando se coloca en la masa las nueces molidas y las pasas corintos, revolviendo bien.', '3\nSe unta un molde colocando en su interior una hoja de papel y encima la masa que se asa en horno moderado durante unos 90 minutos.', '4\nEl azúcar de lustre colado se mezcla con el polvo de café, esto se disuelven en 3 o 4 cucharas de agua hirviendo.', '5\nUntando con eso la torta, la cual se adorna con nueces de cashew, (anacardo),(Castanha de caju) partidas en dos']","Valoración: 3,3 (39 votos)","['200 g de mantequilla', '250 g de azúcar', '100 g de nueces o mas', '75 g de fécula', '75 g de harina', '50 g de pasas corintos', '175 g de azúcar de lustre', '4 huevos', '½ cucharadita rasa de polvo royal', '1 cucharadita de polvo de café (café molido)', '3 o 4 cucharas de agua hirviendo', 'Algunas nueces de Cashew, (anacardo), (Castanha de caju)']",https://www.recetasgratis.net/receta-de-torta-de-arena-con-nueces-17813.html,,,,,,
Toña de Patatas,,"['1\nReunimos todos los ingredientes en el bol de la amasadora y trabajamos constantemente hasta conseguir una masa fuerte y lisa.', '2\nCortamos las piezas del tamaño deseado, placamos y dejamos reposar tapando con un paño hasta que suba de volumen.', '3\nDe las grandes, a 150º durante 25 minutos. De las pequeñas, a 150º durante 17 minutos.', '4\nSacamos 3 minutos antes del final de cocción y, pintamos con yema de huevo y leche.', '5\nEspolvoreamos con azúcar y volvemos a meter al horno para terminar la cocción.']",Valoración: 2 (4 votos),"['Para 8 personas', '12 huevos enteros', '750 gr. azúcar', ""324 cl. aceite de oliva de 0'4º"", '1 limón rallado', '1 kg. patata hervidas y pasadas por el pasapurés', '250 gr. levadura fresca', '1,750 kg. harina de fuerza', 'Yema de huevo mezclada con leche', 'Azúcar']",https://www.recetasgratis.net/receta-de-tona-de-patatas-17799.html,,,,,,
Terrina de Queso,,"['1\n1 preparaciónPoner en remojo en agua fría las hojas de gelatina, cuando estén blandas escurrir bien con la mano y diluir en la leche caliente.', '2\nMezclar con cuidado el queso y la nata, añadir un poco de sal, la leche con la gelatina, las nueces troceadas y la trufa, si se quiere.', '3\nEngrasar unos moldes individuales con un poco de aceite y rellenarlos con la crema.', '4\nDejar refrigerar al menos 4 horas y desmoldar.', '5\n2 presentaciónServir la terrina espolvoreada de perejil picado y acompañada de una ensalada verde de lechugas variadas aliñada.']",Valoración: 4 (4 votos),"['320 gr. queso de cabra fresco', '1/4 l. nata', '1/4 l. leche', '3 hoja gelatina', 'nuez troceada', '1 pizca trufa picada (optativo)', 'sal', 'perejil picado', 'lechuga variada']",https://www.recetasgratis.net/receta-de-terrina-de-queso-17765.html,,,,,,
Rollo de queso con ají,"El rollo de queso con ají es perfecto para servir durante el aperitivo, para disfrutar como una merienda rápida o, incluso, para el desayuno, puesto que es una delicia y una receta muy práctica. Reúne todos los ingredientes, sigue el paso a paso que mostramos en RecetasGratis y aprende a prepararlo.","['1\nPrimero, se mezcla la harina con la manteca, la cual debe estar a temperatura ambiente. Luego, cogemos dos de los cuatro huevos y separamos las yemas de las claras. Batimos las claras a punto de nieve y reservamos.', '2\nAñadimos a la harina los dos huevos enteros, la yemas, la leche, el polvo de hornear y sal al gusto. Mezclamos bien.', '3\nAmasamos y extendemos la masa obtenida con un rodillo. Si consideramos que falta líquido a la masa, añadimos un poco más de leche.', '4\nAparte, mezclamos las claras batidas con el queso y el ají al gusto para poder continuar con la receta de rollos de queso con ají.\nTruco: Se puede añadir otro tipo de queso si se desea.', '5\nExtendemos sobre la masa la mezcla de queso, claras y ají, y enrollamos con mucho cuidado. Una vez hecho el rollo de queso con ají, lo pintamos con un poco de yema batida.', '6\nHorneamos el rollo de queso a 180 ºC hasta que esté hecho.', '7\nServimos el rollo de queso con ají cortado en rodajas y acompañado de una ensalada verde, una salsa casera o la guarnición que más nos guste.']","Valoración: 3,7 (3 votos)","['2 tazas de harina (280 gramos)', '2 cucharaditas de levadura en polvo', '¼ taza de manteca', '4 huevos', '2 tazas de queso blanco rallado', '1 pizca de sal', 'Ají colorado molido al gusto', '¼ taza de leche (60 mililitros)']",https://www.recetasgratis.net/receta-de-rollo-de-queso-con-aji-17399.html,4 comensales,30m,Entrante,Dificultad baja,,['Recetas al horno']
Mousse de Queso,,"['1\nSe tritura el queso con la leche, se le añade el requesón y se sigue triturando.', '2\nCuando esté hecho una pasta fina, se le echa la nata, sal y pimienta blanca molida.', '3\nLa gelatina se tiene a remojo y se disuelve con una cucharada de leche caliente.', '4\nSe añade a la pasta y se pone en un molde a enfriar.', '5\nCuando esté bien frío y sólido, se desmolda.', '6\nSe adorna con frutas.']","Valoración: 4,3 (3 votos)","['200 gr. queso roquefort', '250 gr. requesón', '200 gr. nata montada o líquida', '20 gr. gelatina en hojas', 'sal', 'pimienta blanca molida', 'jengibre o ralladura de limón', '2 dl. leche']",https://www.recetasgratis.net/receta-de-mousse-de-queso-16821.html,,,,,,
Huevos Pesto,,"['1\nSe calienta aceite en una sarten, se estrellan los huevos al punto de coccion deseado.Los huevos pueden ir pegados o separados.', '2\nPara el Pesto: Picar todos los ingredientes finamente y envolver con el aceite de olivo, por cada 3/4 de pesto 1/4 mas de aceite.', '3\nLas cantidades varian de acuerdo a los comensales, por comensal aprox 20 grs de pesto por huevo', '4\nEn un plato se ponen los huevos estrellados y sobre la yema el pesto, acompañado de pan melba.']",,"['Aceite de olivo', 'Albaca', 'Piñon', 'Nuez de Castilla', 'Queso', 'Parmesano', 'Ajo', 'Sal', 'Pimienta']",https://www.recetasgratis.net/receta-de-huevos-pesto-16498.html,,,,,,
Huevos con Tocino,,"['1\nLos huevos se hierven en agua por un tiempo aproximado de 5 a 7 minutos.', '2\nSe les retira el cascarón y se parten por la mitad, extrayendo la yema dura.', '3\nAparte,el tocino se corta en trocitos pequeños y se fríe.', '4\nSe mezclan las yemas, el tocino y la mayonesa, hasta hacer una pasta suave con la que se rellenan las claras duras.', '5\nSe adornan con hojas de cilantro.']",Valoración: 4 (9 votos),"['4 ud. huevo', 'mahonesa (al gusto)', '100 gr. tocino', 'sal', 'cilantro']",https://www.recetasgratis.net/receta-de-huevos-con-tocino-16496.html,,,,,,
Huevos con Miel,,"['1\nES MUY FACIL, SOLO HAY QUE TOSTAR UNA CUCHARADA DE MIEL POR HUEVO, A FUEGO LENTO, UNA VEZ QUE EMPIEZA A TOSTARSE SE AÑADE EL HUEVO BATIDO Y SE MEZCLA UNA VEZ UNIDO SE RETIRA DEL FUEGO Y SE ADORNA CON UNOS PICATOSTE Y FRUTA VARIADA.', '2\nESTA RIQUISIMO.']",Valoración: 4 (10 votos),"['huevo', 'miel', 'pan']",https://www.recetasgratis.net/receta-de-huevos-con-miel-16494.html,,,,,,
Huevos al Roquefort,,"['1\nSe calienten dos cucharadas pequeñas de mantequilla en una sarten grande y cuando se derrita ponemos los huevos hasta que adquieran la consistencia adecuada, condimentar con sal.', '2\nAl baño maría calentamos una cucharada pequeña de queso Roquefort y lo suavizamos con una cucharada grande de queso Emmental.', '3\nServimos todo junto.']","Valoración: 4,2 (12 votos)","['huevo (varios)', 'queso roquefort', 'queso emmental', 'mantequilla', 'sal']",https://www.recetasgratis.net/receta-de-huevos-al-roquefort-16491.html,,,,,,
Huevo Hilado,,"['1\nCalentar hasta ebullición el azúcar con el agua.', '2\nDejar hervir 10 minutos hasta obtener un almíbar a punto de hebra flojo.', '3\nAñadir dos yemas batidas y dejar que hierva 1 minuto.', '4\nColar el almíbar quedándose las yemas cuajadas en el colador.', '5\nEstas yemas no sirven.', '6\nEs importante hacer esto, pues el almíbar nuevo nunca resulta bien.', '7\nPoner en un bol las 12 yemas, romperlas un poco y pasarlas por el colador, para que no tengan ningún resto de clara.', '8\nPoner el almíbar a fuego suave y cuando rompa el hervor ir echando las yemas por el colador especial de hacer huevo hilado, moviendo en sentido rotativo la mano para que se forme una madeja .', '9\nEs importante que el almíbar esté siempre hirviendo.', '10\nDejar cocer 3 minutos y, cuando tenga consistencia, retirar, pasando esta madeja a un bol con agua fría.', '11\nDejar un momento y colocarlo sobre el tamiz o sobre una bandeja con un paño.', '12\nNOTA: para hacer huevo hilado hace falta un colador especial.']","Valoración: 3,9 (54 votos)","['1 kg. azúcar', '1 l. agua', '14 ud. yema de huevo muy frescas']",https://www.recetasgratis.net/receta-de-huevo-hilado-16483.html,,,,,,
Huevo Escalfado,,"['1\nPoner el agua a hervir con un chorrito de vinagre.', '2\nEchar los huevos y dejar cocer dos minutos.', '3\nSacarlos del agua, escurrirlos sobre papel absorbente y dejarlos enfriar.']",,"['Huevo', 'Vinagre', 'Agua']",https://www.recetasgratis.net/receta-de-huevo-escalfado-16480.html,,,,,,
Como se hace tortilla española para cuatro personas,,"['1\nSe pelan las patatas y se cortan muy finas.', '2\nCortar la cebolla muy fina Se frien las patatas en bastante aceite para que no se peguen , a medio freir las patatas se le añade la cebolla y se termina de freir.', '3\nEn un bol se baten bien los huevos.', '4\nA las patatas una vez fritas se le escurre el aceite y se mezclan con los huevos en el bol.', '5\nEsta mezcla se pone en la sarten previamente escurrida de aceite y se hace por una cara, una vez cuajada, se le da la vuelta con ayuda de un plato y se frie por el otro lado dandoles las vueltas que haga falta hasta que quede doradita`por los dos lados a gusto personal.', '6\nSe pueden comer calientes, frias y en tacos como aperitivo, asi como en bocadillo.']",Valoración: 4 (18 votos),"['4 huevos', '5 patatas medianas', '1 cebolla mediana.', 'aceite de oliva o girasol']",https://www.recetasgratis.net/receta-de-como-se-hace-tortilla-espanola-para-cuatro-personas-16395.html,,,,,,
Tortilla de tomate,,"['1\nDetalles de la receta: Nivel de dificultad : 1 Tiempo de preparación: 5 min Tiempo de cocción : 15 vegetariana', '2\nRehogar la cebolla y el ajo añadir el tomate, la sal, la pimienta, el azucar, la albahaca y el oregano cocer 15 minutos hasta que se evapore el agua cocer la tortilla al plegar poner el tomate triturado.']","Valoración: 4,2 (5 votos)","['1 kilo de tomates triturados', '15 huevos', '2 dientes ajo machacados', 'albahaca', 'pizca azucar', '1 cebolla picada', '50 gramos de mantequilla', 'sal', 'pimienta', 'oregano', '2,5 cl. aceite']",https://www.recetasgratis.net/receta-de-tortilla-de-tomate-16384.html,,,,,,
Tortilla de ESCAROLA Mº Carme Roca,,"['1\nSe lava la escarola , una vez lavada sè pone en la sarten con el aceite hasta que reduzca su volumen.', '2\nSe tiran los ajos i la sal i ya se pueden tirar los huevos para la tortilla , está bueníssima Cuando las hojas sean más verdes mejor.']","Valoración: 3,5 (36 votos)","['6 huevos', 'Las Hojas verdes de 1 ó 2 escarola', 'Sal', '2 Ajos a làminas', 'Aceite de oliva']",https://www.recetasgratis.net/receta-de-tortilla-de-escarola-m-carme-roca-16339.html,,,,,,
Tortilla puertorriqueña,,"['1\nBatir el huevo en un recipiente mediano, añadirle adobo.', '2\nSofreir en mantequilla el jamón, los pimientos y las cebolla.', '3\nCuando los ingredientes antes mencionados esté sofreídos, vertir el huevo en el sartén.', '4\nEsperar de 5 a 8 minutos y virarla con una tapa de cristal o aluminio con mucho cuidado.', '5\nEsperar de 3 a 4 minutos, dividirla en 5 pedazos y poner lazcas de queso para que entones queden derretidas.', '6\nServir en platos y ¡Buen Provecho tengan tod@s! Se puede acompañar con pan tostado y mantequilla y un vaso de jugo preferiblemente de china.']","Valoración: 4,1 (8 votos)","['5 a 6 huevos', 'media cebolla picada en trozos', '3 lascas de jamón picado en trozos pequeños', 'mantequilla', 'pimiento picado en trozos pequeños', 'queso (opcional)', 'adobo con pimienta']",https://www.recetasgratis.net/receta-de-tortilla-puertorriquena-15897.html,,,,,,
Tortilla sacromonte,,"['1\nTras limpiar y escaldar los sesos y las criadillas en una cacerola con agua hirviendo, se cortan en cuadraditos y se saltean los trozos de sesos y criadillas en una sartén.', '2\nA la vez, se cuecen los guisantes y, en abundante aceite, se van friendo las patatas cortadas en lajas pequeñas. La cantidad de patatas puede variar según el tamaño de éstas.', '3\nSe saltean los guisantes con el chorizo, el jamón serrano, los sesos y las criadillas. Después se le añaden las patatas y se sofríe todo junto.', '4\nA continuación, se baten los huevos y se mezclan con un poco de tuétano, pimientos morrones y el conjunto rehogado anteriormente.', '5\nSe cuaja la tortilla a fuego lento, dándole la vuelta con cuidado. Deja reposar unos minutos y ya podrás disfrutar de tortilla sacromonte.']","Valoración: 3,3 (33 votos)","['150 gramos de Sesos de cerdo, ternera o cordero', '150 gramos de Criadillas de ternera, cerdo o cordero', '6 unidades de Huevo', '½ taza de Guisantes', '150 gramos de Jamón curado', '1 unidad de Pimiento morrón', '4 rodajas de Chorizo', '5 unidades de Patata', '1 chorro de Aceite de oliva']",https://www.recetasgratis.net/receta-de-tortilla-sacromonte-15898.html,4 comensales,30m,Entrante,Dificultad baja,,['Recetas españolas']
Tortilla de tomate y cebolla,,"['1\nRehogar la cebolla y el ajo añadir el tomate, la sal, la pimienta, el azucar, la albahaca y el oregano.', '2\nCocer 15 minutos hasta que se evapore el agua cocer la tortilla al plegar poner el tomate triturado.']",Valoración: 4 (1 voto),"['1 kilo de tomates triturados', '15 huevos', '2 dientes ajo machacados', 'Abahaca', 'Pizca azucar', '1 cebolla picada', '50 gramos de mantequilla', 'Sal', 'Pimienta', 'Oregano', '2,5 cl. aceite']",https://www.recetasgratis.net/receta-de-tortilla-de-tomate-y-cebolla-15889.html,,,,,,
tortilla de rescoldo,,"['1\nMezclar el agua con la sal, unirla con la grasa caliente.', '2\nSobre una superficie lisa, o tabla de amasar coloque la harina. haga un hueco al centro.', '3\nVierta la harina y forme la masa mezclando, poco a poco con los dedos.', '4\nNo debe apretar la mezcla.', '5\nCuando esté la harina mezclada con el agua y la grasa, trabaje la masa durante 8 minutos.', '6\nHaga un cilindro y córtelo en 12 trozos iguales.', '7\nForme cada tortilla dándole el tamaño de un pan aplastado.', '8\nNOTA:', '9\nPara cocer tortillas al rescoldo, necesita tener la ceniza caliente, obtenida de un fuego prendido y hecho brazas (por ejemplo en la chimenea, o despues de un asado).', '10\nLas tortillas deben cocerse al rescoldo, es decir entre las cenizas.', '11\nManténgalas cubiertas con las cenizas durante 7 a 8 minutos.', '12\nRetírelas y con un cuchillo quite las partes y orillas mas quemadas y las cenizas.', '13\nSi están muy tostadas encima o abajo, puede utilizar un rallador por la super.']",Valoración: 4 (60 votos),"['1 kilo de harina', '1 taza de grasa empella derretida', '3/4 taza de agua caliente', '1 cucharadita de sal']",https://www.recetasgratis.net/receta-de-tortilla-de-rescoldo-15887.html,,,,,,
