title,intro,order,votes,comensales,duración,para,dificultad,ingredientes,url,coste,types
Revuelto de habas,,"['1\nSe corta las habas a rodajas finas con cascara incluida,sin pelar.', '2\nEn una paella con un poco de aceite se frien bién(10min-15min) se le añade sal y se le añaden uno o dos huevos sin batir.', '3\nse remueve hasta que el huevo esté hecho y el rebuelto ya está listo(al mismo tiempo que las habas se pueden freir con cebolla).']","Valoración: 3,8 (55 votos)",1 comensal,30m,Entrante,Dificultad baja,"['Habas', 'Aceite', 'Sal', '1 o 2 huevos', 'Cebolla']",https://www.recetasgratis.net/receta-de-revuelto-de-habas-34344.html,,[]
tortilla al ajillo,,"['1\nEn un plato ondo empiezas a vatir de 1 a los huevos que quieras ( dependiendo de la gente que valla a comer) a la mezcla le añades un poco de oregano y remueves hasta que tu veas que la mezcla ya esta bien mezclada.', '2\nAparte picas en trozos pequeños un diente de ajo y lo fries en una sarten con un poco de aceite hasta que este doradito.', '3\nAcontinuacion echas la mezcla sobre la sarten y la haces como si fuera una tortilla normal dejando el ajo en el centro.']","Valoración: 3,8 (5 votos)",,,,Dificultad baja,"['2 huevos', 'un poco de oregano', 'aceite', '1 diente de ajo']",https://www.recetasgratis.net/receta-de-tortilla-al-ajillo-34107.html,,
Pancakes,,"['1\nCernir la harina en un recipiente dejando un poco en la bolsa. Luego echa la leche y los huevos. Mezcla todo hasta formar una masa homogénea.', '2\nEn la sartén derretir la mantequilla, dejando que enfríe un poco, luego vaciar en el recipiente junto con la mezcla anterior.', '3\nAgregar a los vasos c/ agua en cada uno de ellos una cucharada de agua, una pizca de sal y luego agregarlo poco a poco en la mezcla dando lo una consistencia suave.', '4\nLa mezcla debe de ser ni tan aguada ni tan espesa y sin grumos.', '5\nPara finalizar poner la sartén en la cual se derritió la mantequilla a fuego medio (ojo que la sartén debe ser gruesa no delgada). Cuando la sartén este caliente agregar un cucharon de la mezcla esperar que hallan reventado los globitos y voltear. No añadir aceite.', '6\nLos pancakes se pueden comer con acompañantes dulces o salados según el gusto de cada bien.']","Valoración: 4,1 (75 votos)",20 comensales,30m,Desayuno,Dificultad baja,"['1K de harina preparada', '4 Huevos', '50 grs. de mantequilla', '1 Tarro de leche', '2 Vasos c/ agua', 'Sal', 'Azucar']",https://www.recetasgratis.net/receta-de-pancakes-33615.html,,[]
Tortilla especial,,"['1\nEsta tortilla fue una ocurrencia que tubo mi padre cuando mi hermano y yo eramos pequeños y le tocaba hacer la cena.', '2\nEs ideal como compensacion para los niños.', '3\nEs una receta muy sentilla, añadimos en un bol los 4 huevos o dos dos huevos con la leche y los batimos.', '4\nA continuación hechamos una cantidad considerable de ketchup en los huevos y los mezclamos.', '5\nCortamos las salchichas en trozitos y las añadimos en la mezcla.', '6\nTrituramos las patatas fritas con las manos, dentro de su bolsa previamente abierta, y las añadimos a los huevos, el ketchup y las salchicas.', '7\nSi prevees que puede quedar un poco seca, añade mas leche.', '8\nVierte el contenido en una sartén caliente con un chorrito de aceite.', '9\nRepite la operación por la otra parte de la tortilla y voilá.', '10\nListo para comer.']","Valoración: 3,6 (30 votos)",,,,Dificultad baja,"['Una bolsa de patatas fritas.', '4 huevos (o 2 huevos y un vaso de leche).', 'Ketchup.', '4 salchichas frankfur.']",https://www.recetasgratis.net/receta-de-tortilla-especial-33595.html,,
cuenco de pan relleno de quesos,,"['1\nSe hechan todos los ingredientes en la batidora y se mezcla.', '2\nSe corta la parte de arriba del pan (como si le quitaramos el sombrero), se le quita la miga y se le hacha la mezcla dentro, se mete al horno a una temperatura de 180º y se vigila hasta que lo veamos dorado, se saca y se aparta en un plato.', '3\nLuego se meten trozos de pan del dia antes y se tuestan hasta que queden tipo biscotes se acompañan con el pan relleno y es con eso con lo que se moja.', '4\nesta delicioso y como vereis es una receta rapida, sencilla y muy original, os recomiendo que la probeis, (tengo fotos pero no se si podre incorporarla), gracias y buen provecho.']","Valoración: 3,4 (22 votos)",,,,Dificultad baja,"['Un pan grande y redondo el cual se pueda vaciar y hacer como una cesta', 'Un sobre de mezcla de 3 quesos rallado', 'Un sobre de queso rallado tipo emental', 'Un bote grande mahonesa, yo prefiero ybarra', 'Un diente de ajo', 'Un poco de pimienta negra molida']",https://www.recetasgratis.net/receta-de-cuenco-de-pan-relleno-de-quesos-33411.html,,
Omelette de mejillones con champiñones,,"['1\nSE LIMPIAN LOS MEJILLONES Y SE PONEN A HERVIR EN UNA CASEROLA A FUEGO MEDIO POR ESPACIO DE 17 MINUTOS SIN AGUA YA QUE DE LAS CONCHAS SUELTAN JUGO,SE SEPARA EL JUGO Y SE GUARDA APARTE PARA DESPUES.', '2\nSIGUIENTE PASO ABRE LAS CONCHAS Y SAQUE LA CARNE DE LOS MEJILLONES LIMPIELOS BIEN DE ARENITA Y DEL CAYITO ESTE ULTIMO LO PUEDE APARTAR PARA OTRA RECETA.', '3\nYA LIMPIOS LOS MEJILLONES SE PONEN EN UN BOL.', '4\nEN UN SARTEN ANTIADHERENTE PONGA LA MARGARINA A DERRETIR A FUEGO MEDIO E INCORPORE LOS MEJILLONES PICADOS EN CUADRITOS JUNTO CON LOS CHAMPIÑONES Y LA CEBOLLA, AGREGUE EL ACEITE DE OLIVA DE PREFERENCIA EXTRAVIRGEN Y SALTEE POR ESPACIO DE 5 MINUTOS LOS INGREDIENTES LUEGO AGREGUE 3 CDAS SOPERAS DEL JUGO DE LOS MEJILLONES CON EL CILANDRO Y REDUZCA POR ULTIMO AGREGUE LA MAIZENA Y DEJE DORAR AGREGANDO SAL Y PIMIENTA AL GUSTO.', '5\nULTIMO PASO BATA 25 SEGUNDOS CON UN TENEDOR LOS DOS HUEVOS EN UN BOL VIGOROSAMENTE, AGREGUE AL SARTEN CON LOS MEJILLONES Y DISTRIBUYA BIEN A MANERA DE QUE SE HAGA LA TORTILLA,YA QUE ESTE CASI SECA LA PARTE DE ARRIBA AÑADA LA REBANADA DE QUESO EN TIRAS Y CIERRE EL OMELETTE.', '6\nLISTO LO PUEDES ACOMPAÑAR CON REBANADAS DE JITOMATE FRESCO, TORTILLA DE MAIZ BLANCAS Y UN BUEN CAFE NEGRO GOURMET.', '7\nEN LO PERSONAL YO LO ACOMPAÑO CON UNA BUENA COPA DE VINO ARTESANAL.']","Valoración: 3,3 (21 votos)",,,,Dificultad alta,"['7 MEJILLONES FRESCOS MEDIANOS CON TODO Y CONCHA', '250 GR. DE HONGOS(CHAMPIÑON BLANCO)', '75 GR. DE CEBOLLA MORADA FINAMENTE PICADA', '3 RAMITAS DE CILANDRO FRESCO APROXIMADAMENTE UNA CUCHARADA SOPERA', '1 CDA. CAFETERA DE MAIZENA O FECULA DE MAIZ', '2 HUEVOS DE PATIO O ROJOS', '2 CDAS. SOPERAS DE ACEITE DE OLIVA', '1 CDA. DE MARGARINA DE SU PREDILECCION (YO PREFIERO LA CHALLENGE)', '1 REBANADA DE QUESO AMARILLO O MANCHEGO']",https://www.recetasgratis.net/receta-de-omelette-de-mejillones-con-champinones-33386.html,,
Revuelto de jamón york,"Si pensamos en huevos revueltos pensamos en un buen desayuno y lo cierto es que lo huevos revueltos se pueden hacer de miles de formas y no solo para el desayuno, sino para cualquier comida del día.En este caso, te enseñamos cómo hacer un revuelto de jamón york, la receta más clásica de todas a la que le añadimos jamón cocido y un toque de mantequilla para mezclar bien todo. El resultado, un revoltillo cremoso al que no podrás resistirte.","['1\nAntes de ponernos a cocinar nuestros huevos revueltos, lo primero que debemos hacer es picar el jamón. Esto podemos hacerlos en tiras, cuadrados pequeños o comprarlo directamente en taquitos. También aprovecha y bate ligeramente los huevos. Reserva.', '2\nAhora encendemos el fuego a medio y ponemos a derretir la mantequilla en una sartén lo suficientemente amplia. Lo mejor es añadir la mantequilla cuando la sartén esté ya bien caliente. Puedes usar mantequilla o margarina.', '3\nCuando la mantequilla esté líquida, agregamos todo el jamón y salteamos hasta que se dore ligeramente.', '4\nEntonces, bajamos el fuego a mínimo y añadimos los huevos batidos. Empieza a revolver lentamente, esperando que se haga una fina capa y removiendo todo para que la parte líquida vuelva al fondo de la sartén.Sazona los huevos revueltos con una pizca de sal al gusto y continua con la cocción hasta que estén hechos a tu gusto.', '5\nEste revuelto de jamón york es ideal para el desayuno y se puede servir con unas tostadas de pan de molde y un batido de frutas naturales. ¡Buen provecho!']","Valoración: 3,2 (23 votos)",3 comensales,10m,Desayuno,Dificultad baja,"['200 gramos de Jamón cocido', '6 Huevos', '1 cucharada sopera de Mantequilla', '1 pizca de Sal']",https://www.recetasgratis.net/receta-de-revuelto-de-jamon-york-33247.html,,[]
huevos rerllenos con atun,,"['1\nSancochar los huevos y sacar las yemas el relleno se pica la cebolla el tomate en brunoa y mazclar con el atun y la mayoneza.', '2\nDecorar con hojas de lechuga.']","Valoración: 3,2 (5 votos)",,,,Dificultad baja,"['4 ud huevo', '1 ud atun', '1 ud cebolla (brunoa y curtida)', '1 ud tomate', 'Mayonesa']",https://www.recetasgratis.net/receta-de-huevos-rerllenos-con-atun-33220.html,,
Waffles,,"['1\nSe mezcla todo en la licuadora por 30 seg. y se envasa.', '2\nCalentar una wafflera engrasada; verter parte de la mezcla,cerrar y dejar por 15 minutos.', '3\nServir a su gusto.']","Valoración: 3,7 (44 votos)",,,,Dificultad baja,"['1 taza de agua.', '50g. de azúcar.', '20g. de margarina sin sal a temperatura ambiente.', '2 tazas de harina leudante de trigo.', '1 taza de leche en polvo.', '1 chorrito de escencia(la que guste).']",https://www.recetasgratis.net/receta-de-waffles-33101.html,,
Queso de bola Holandes relleno,,"['1\nPREPARACION DEL QUESO: hacer un corte en cuadrito en la parte de arriba a la bola, por ese cuadrito que le va a hacer, empieza Poco a poco sacando el queso por dentro hasta dejar la bola hueca sin romperla, cuando ese proceso este listo remoje la bola por media hora en agua para remover la capa de cera roja que tiene el queso.', '2\nPREPARACION DEL POLLO: Cocine las pechugas, luego de cocido desmenuce las pechugas, guiselas a su gusto.', '3\nRELLENO DEL QUESO Cuando ya todo este listo por el cuadrado que le hizo al queso empiece a rellenar hasta que el queso este totalmente relleno, vuelva y pongale la tapita que le quito al quesode ser necesario peguela con palillo de dientes, envuelvalo en la hoja de plátano, luego lo envuelve en el papel de aluminio y proceda a meterlo al horno a 300 por espacio de media hora.', '4\nSe puede acompañar con un arroz quisado con maiz y una ensalada de lechuga.']","Valoración: 3,5 (23 votos)",,,,Dificultad media,"['Una bola grande de queso Holandes', '4 pechugas de pollo o de lo que guste rellenarlo', '1 hoja de platano ya amortiguada', 'un corte cuadrado de papel aluminio', '4 pechugas de pollo']",https://www.recetasgratis.net/receta-de-queso-de-bola-holandes-relleno-32896.html,,
OMELETTE DE SALCHICHAS,"¡Esta tortilla francesa con salchichas y queso es muy fácil y está deliciosa! Es ideal para la cena porque apenas nos llevará unos minutos prepararla y nos permite disfruta de un plato rico a la par que económico y sencillo. Además, a los más pequeños les encantará. Quédate en RecetasGratis y descubre con nosotros cómo hacer omelette con salchichas paso a paso.","['1\nBate los huevos hasta que queden espumosos para que el omelette con salchichas quede más jugoso. Luego, añade sal al gusto y, si quieres, pimienta negra molida.', '2\nPon una sartén a calentar a fuego medio con un poco de aceite. Una vez caliente, vierte los huevos batidos y deja que se cuajen unos segundos. Acto seguido, añade las salchcihas cortadas en rodajas y el queso también troceado.', '3\nSi quieres que el omelette con salchichas y queso quede jugoso, recomendamos no dejar que el huevo cuaje del todo. Así mismo, siempre se puede añadir a la receta otros ingredientes, como tomates cherry, cebolla, atún..., ¡lo que más te guste! Sirve este delicioso plato acompañado de una ensalada verde o una ensalada de tomate.']","Valoración: 3,9 (75 votos)",2 comensales,15m,Cena,Dificultad baja,"['6 huevos', '3 salchichas rancheras', '1 pechuga de queso de hoja']",https://www.recetasgratis.net/receta-de-omelette-de-salchichas-32881.html,,[]
Huevos rellenos (muy facil),,"['1\nCocer los huevos. Cuando esten frios pelarlos y abrirlos por la mitad sacando la yema y ponerlas todas en un bol, demenuzarlas con un tenedor o picarlas con la batidora.', '2\nEn una sarten a fuego medio echar la 1º lata de atun con su aceite, echar tomate frito generosamente y despues las yemas dando vueltas para ir mezclandolo todo.', '3\nEchar las otras dos latas de atun quitando antes el aceite, un pellizco de sal y el tomate frito hasta que quede consistencia de pasta (ir probando).', '4\nSacar del fuego y dejar que se enfrie.', '5\nDespues ir rellenando las mitades de huevo con la pasta e ir colocandolos boca abajo en una fuente.', '6\nCuando tengas todos listos si de sobra pasta puedes rellenar los huecos entre ellos o echarla por encima y estenderla.', '7\nDespues cubrir con una capa de mahonesa y dejarlo enfriar en la nevera. Se sirve frio.', '8\nQue aproveche!']","Valoración: 4,2 (101 votos)",,,,Dificultad baja,"['Para 4 - 6 personas', '12 huevos', '1 lata de tomate frito', '3 latas de atun en aceite (de las pequeñas)', 'mahonesa', 'sal']",https://www.recetasgratis.net/receta-de-huevos-rellenos-muy-facil-32690.html,,
queso relleno de ostiones ahumados,,"['1\nPonerlo en papel aluminio y extenderlo con la llema de los dedos 25 a 30cms de largo x lo ancho del queso 8cms mas o menos.', '2\nVaciar una lata de ostiones ahumados y partilos en peque;os torozos aregar poco cilantro picado,cobolla finamente picada,poco chile chipotle solo para dar sabor,aceite de olivo 8 gotas, 8 gotas de jugo maggi, 8, gotas de salsa inglesa el jugo de un limon agrio revolver todo y ponerlo en medio del queso y envolverlo en el papel aluminio de tal manera que quede como un taco, y meterlo por 30 minutos al congelador.', '3\nDesenvuelves el papel y el queso tiene que estar firme, lo colocas en el plato de servir, finalmente lo decoras con ajonjoli asado en el queso y al rededor del plato.', '4\nComerlo con galletas saladas o tostadas.']","Valoración: 3,6 (26 votos)",,,,Dificultad media,"['190 grs de queso crema', 'Ostiones', 'cilantro picado', 'cebolla finamente picada', 'chile chipotle', 'aceite de olivo', '8 gotas de jugo maggi', '8, gotas de salsa inglesa', 'el jugo de un limon agrio']",https://www.recetasgratis.net/receta-de-queso-relleno-de-ostiones-ahumados-32558.html,,
Perico venezolano,"Perico venezolano es un plato de lo más sencillo y rico de preparar. El ingrediente estrella de esta receta es el huevo, una de las proteínas más consumidas gracias a los nutrientes que aporta al cuerpo. Además, con los huevos puedes preparar infinidad de recetas, ya bien sean dulces o saladas. Se consumen igual para un desayuno, para una comida o para una cena y los puedes preparar cocidos, fritos, escalfados o revueltos, como esta receta de perico venezolano. Esta receta es típica en los desayunos venezolanos. Se prepara con ingredientes también muy básicos, como la cebolla, el pimiento o el tomate, aunque el pimiento verde no siempre es común en la elaboración.En RecetasGratis te enseñamos cómo hacer perico venezolano. ¡Vamos allá!","['1\nPara empezar con la receta fácil de perico venezolano primero debes preparar las verduras: pela y pica la cebolla en trozos muy pequeños, lava bien el pimiento verde y lo picas también muy pequeño. La cantidad de verduras es a gusto de cada uno, se puede poner la cantidad que desees.', '2\nColoca una sartén amplia al fuego y añade un chorro de aceite de oliva e incorpora la cebolla y el pimiento verde a fuego medio. Déjalo cocinar unos minutos.', '3\nLava el tomate y córtalo en trozos pequeños.', '4\nAgrega los tomates picados, añade un poco de sal y pimienta y déjalo cocinar hasta que se consuma el agua de los tomates. Ten en cuenta que no debe quedar una salsa de tomate, con unos 3-4 minutos estará listo. ¡Ya casi está la tortilla de perico!', '5\nCasca los huevos en un bol, añade un poco de sal y bate un poco. Vierte los huevos en la sartén junto con las verduras y mezcla todo bien. Deja se cocinen los huevos y remueve. Una vez estén a tu gusto, prueba de sal, rectifica y apaga. Sirve enseguida bien calientes los huevos revueltos. ¡Ya puedes disfrutar de unos huevos pericos! Cuéntanos en los comentarios qué te ha parecido esta receta venezolana.\nTruco: hay personas que le gusta los huevos muy hechos e incluso que se queden un poco pegados en el fondo, y hay a quién le gusta que queden más jugosos y cremosos. Esto ya es a gusto de cada uno.']","Valoración: 4,6 (84 votos)",2 comensales,15m,,Dificultad muy baja,"['4 huevos', '1 pimiento verde', '1 cebolla', '1 tomate', '1 pizca de sal', '1 chorro de aceite de oliva']",https://www.recetasgratis.net/receta-de-perico-venezolano-32531.html,,['Recetas venezolanas']
tortitas de soya con pollo.,,"['1\nPrimero se pica el pollo en pedacitos pequeños,se frie con un poco de aceite y se deja enfriar.', '2\nEn un recipiente se pone la soya bien lavada,se agrega la cebolla y el apio picados en cubitos,se ponen los huevos y se rebuelbe todo con una pisca de sal,se agrega el pollo y se buelbe a mezclar todo.', '3\nCuando ya esta todo mezclado se calienta un sarten con un poco de aceite,y se ban poniendo pequeñas cantidades de la mezcla para hacer las tortitas,se boltean para que se frian por los dos lados.', '4\nEsta receta se acompañamuy bien con arroz frito (le puedes poner un poquito de salsa inglesa si te agrada).']","Valoración: 3,9 (63 votos)",,,,Dificultad baja,"['1/2 kilo de soya', '1/2 kilo de pechuga de pollo fileteada', '3 baritas de apio', '1/2 cebolla al gusto', '4 huevos.']",https://www.recetasgratis.net/receta-de-tortitas-de-soya-con-pollo-32200.html,,
