title,intro,order,votes,comensales,duración,para,dificultad,ingredientes,url,coste,types
Sancocho de pescado,,"['1\nPelar y picar finamente los tomates y las dos clases de cebolla, sofreírlos en aceite con ajo machacado, color y sal.', '2\nCalentar 8 tazas de agua con el caldo, el cilantro picado, la mitad de la preparación anterior y el plátano verde cortado en trozos.', '3\nCocer por 10 minutos.', '4\nAñadir la yuca troceada, las mazorcas partidas por la mitad, y las papas peladas, esperar a que ablande la yuca.', '5\nAgregar los pescados y conservar con la olla tapada por 15 minutos.', '6\nServir muy caliente agregándole el resto del guiso y trozos de aguacate.']","Valoración: 2,6 (5 votos)",,,,,"['3 cucharadas de aceite', '3 aguacates', '4 dientes de ajo', '2 cebollas cabezonas', '1 ramito de cilantro', '1 pizca de colorante', '8 gajos de cebolla larga', '3 mazorcas maíz tiernas', '500 gramos de papa sabanera', '3 Pastillas de caldo de gallina', '5 plátanos verdes pelados', '1 pizca de sal', '6 tajadas de pescado de río', '6 tomates maduros', '500 gramos de yuca']",https://www.recetasgratis.net/receta-de-sancocho-de-pescado-39335.html,,
Salmón marinado,,"['1\nA un salmón fresco, limpio y sin cabeza se le quita la raspa central rociándolo con eneldo fresco.', '2\nPor cada kilo de salmón se pone encima medio kilo de sal gorda y medio kilo de azúcar mezclado todo.', '3\nSe pone sobre papel de aluminio y se aplasta un poco.', '4\nSe mete en la nevera de dos a cuatro días.', '5\nSe saca y se limpia del azúcar y de la sal.', '6\nSe frota con un poco de aceite de oliva.', '7\nLa salsa que acompaña, se hace con mostaza, miel y nata fresca todo ello bien batido.', '8\nEn caso de no encontrar eneldo se le pone estragón fresco.']",,,,,,"['1 cucharada de aceite de oliva', '500 gramos de azúcar', '20 gramos de eneldo', '1 cucharada de miel', '1 cucharadita de mostaza marrón', '100 ccs de nata líquida', '500 gramos de sal gorda', '1 kilo de salmón fresco']",https://www.recetasgratis.net/receta-de-salmon-marinado-39294.html,,
Salmón en salsa de menta,,"['1\nLicuar la leche, la crema y las hojas de menta junto con la miel de maíz.', '2\nEn una sartén a fuego lento, se cocina el salmón aproximadamente 5 minutos añadiendo el eneldo, la sal y la pimienta al gusto.', '3\nSe vierte la salsa de menta y se cocina a fuego lento de 15 a 20 minutos más.', '4\nAl servir se decora el plato con hojas de menta y el pimiento morrón.', '5\nSe puede acompañar con arroz o verduras.']",,,,,,"['4 rodajas de salmón', '2 cucharadas de mantequilla', '250 gramos de nata o crema', '3 tazas de menta fresca, las hojas', '1 pizca de eneldo', '1 cucharadita de miel de maiz', '0,5 tazas de leche', '1 pimiento morrón rebanado en juliana', '1 pizca de sal', '1 pizca de pimienta']",https://www.recetasgratis.net/receta-de-salmon-en-salsa-de-menta-39292.html,,
Salmón en salsa agridulce,,"['1\nLimpia el pescado, corta las piezas al gusto y dora en el sartén durante 3 minutos. Reservar.', '2\nAparte, en un cazo poner la mantequilla, la harina, sal y pimienta negra molida. Se deshace la harina y se va agregando un poco de caldo de pescado o fumet, hasta formar una salsa parecida a una velouté.', '3\nPor otro lado, mezcla el limón con el vinagre y el jerez seco y lleva a ebullición. Cuando esta otra salsa haya hervido incorpóralo a la salsa anterior. Mezcla bien las dos preparaciones y corrige la sazón al gusto.', '4\nPara terminar la salsa agridulce para este plato de pescado, se añade un poquito de perejil picado.', '5\nFinalmente sirve el salmón con salsa agridulce, bañándolo con la salsa. Puedes acompañar este delicioso plato con una arroz blanco, unas verduras al vapor o un puré de patatas, cualquier guarnición será perfecta.']",Valoración: 5 (1 voto),3 comensales,30m,Plato principal,Dificultad baja,"['1 cucharada sopera de Harina', '1 vaso pequeño de Jerez seco', '1 unidad de Limón (zumo)', '200 gramos de Mantequilla', '1 pizca de Perejil', '½ cucharadita de Pimienta', '1 pizca de Sal', '600 gramos de Salmón fresco', '1 cucharadita de Vinagre', '1 taza de Caldo de pescado']",https://www.recetasgratis.net/receta-de-salmon-en-salsa-agridulce-39291.html,,[]
Salmón con leche de coco,,"['1\nAliñar el salmón un día antes, se le pone un poco de ajo y el adobo.Se envuelve en papel aluminio y se guarda en el refrigerador.Colocar el salmón al horno 10 minutos.En una sartén se crema la leche de coco, y se pone encima del salmón y se deja 5 minutos.Se puede servir con arroz con coco.']",Valoración: 3 (2 votos),,,,,"['1 kilo de filetes de salmón', '1 vaso de leche de coco', '2 cucharadas de adobo para pescado', '1 pizca de sal']",https://www.recetasgratis.net/receta-de-salmon-con-leche-de-coco-39287.html,,
Salmón con alcaparras a la crema,,"['1\nSe fríen las alcaparras con la mantequilla unos 2-3 minutos a fuego medio alto.', '2\nLuego se le añade el vino hasta que el volumen disminuya un poco.', '3\nAgregar los filetes de salmón cada uno a la sartén y dejar cocinar a fuego bajo durante 15 minutos.', '4\nAgregar la nata líquida y dejar cocinar 5 minutos.', '5\nServir caliente.']",,,,,,"['1 taza de alcaparras', '1 vaso de vino blanco', '2 cucharadas de mantequilla', '1 kilo de salmón', '4 cucharadas de nata líquida', '1 pizca de sal']",https://www.recetasgratis.net/receta-de-salmon-con-alcaparras-a-la-crema-39283.html,,
Salmón blanco a la portuguesa en microondas,,"['1\nLos pimientos se cortan en ruedas.', '2\nLa cebolla se corta primero por el medio y después cada mitad en rodajas.', '3\nLos ajos se aplastan.', '4\nSe pone todo junto con la hoja de laurel en una cazuela amplia para microondas.', '5\nRociar con el aceite, tapar y poner en el microondas al máxima potencia durante 10 minutos.', '6\nRevolver a mitad de tiempo y mezclar bien.', '7\nEl salmón se rocía con un poco de limón, se salpimienta y luego se pasa por la harina, cubriéndolo bien.', '8\nLa harina es lo que le va a dar consistencia a la salsa.', '9\nColocar el pescado en la cazuela, con los vegetales.', '10\nAgregar el puré de tomates, (también se pueden usar dos tomates bien maduros cortados en rodajas), el azúcar, el tomillo fresco, el orégano, las aceitunas negras, el vino blanco, un chorrito de aceite y cocinar en el microondas sin tapar, durante 14 minutos en máxima potencia.', '11\nSe debe mover cuando transcurra la mitad del tiempo de cocción.']",,,,,,"['1 pimiento rojo', '1 pimiento verde', '1 cebolla', '2 dientes de ajo', '80 ccs de eceite oliva', '1 hoja de laurel', '1 kilo de salmón blanco', '120 gramos de harina', '300 gramos de tomate, puré', '1 ramito de tomillo fresco picado', '1 cucharadita de orégano', '50 gramos de aceitunas negras', '50 ccs de vino blanco', '1 cucharadita de azúcar', '1 pizca de sal', '1 pizca de pimienta', '1 limón, el zumo']",https://www.recetasgratis.net/receta-de-salmon-blanco-a-la-portuguesa-en-microondas-39282.html,,
Salmón barbecue,,"['1\nLavar el salmón y secarlo bien.', '2\nEn un bol poner el zumo de limón y la salsa soja.', '3\nBañar bien el salmón y dejar reposar durante unos treinta minutos a temperatura fría.', '4\nSe da la vuelta cada diez minutos.', '5\nPasado los treinta minutos estilar bien el salmón, sazonar con la sal y pimienta, engrasar la parrilla calentando el asador y poner asar el salmón tapado durante diez minutos dar la vuelta y pintar el salmón con la salsa barbecue.', '6\nA los diez minutos dar la vuelta al salmón, pintar nuevamente con la salsa barbecue.', '7\nDejar asar una vez asado retirar de la parrilla el salmón.', '8\nBañar con la salsa restante de barbecue y decorar con el orégano y acompañar con los champiñones asados.']",Valoración: 3 (10 votos),,,,,"['4 salmón filetes de 2,4 centímetros grosor', '3 cucharadas de zumo de limón', '2 cucharadas de salsa de soja', '1 pizca de sal', '1 pizca de pimienta', '0,5 tazas de salsa barbecue', '1 cucharada de orégano', '250 gramos de champiñones a la parrilla']",https://www.recetasgratis.net/receta-de-salmon-barbecue-39281.html,,
Salmón al whisky,,"['1\nEn primer lugar se prepara la salsa, cortando la cebolla en gajos muy finos, que pocharemos lentamente.', '2\nCuando se ablande, incorporaremos el tomate dejando que se haga una salsa, echándole sal, pimienta y azúcar.', '3\nHacer lentamente y después, pasar por un colador fino, apretando mucho con la mano del almirez para sacarle jugo y que quede una salsa lisa.', '4\nLos filetes de salmón se salpimentarán y pasarán por huevo batido, empanándolos después y se pasarán por una sartén con aceite caliente hasta que se doren.', '5\nA la salsa de tomate, se le agregará el whisky y las cucharadas de nata líquida, mezclando bien todo y dándole un hervor.', '6\nSe reparte esta salsa por el fondo de los platos y montaremos encima los filetes de salmón recién fritos.']",,,,,,"['6 filetes de salmón sin piel ni espinas', '1 cucharadita de azúcar', '1 chorreón de whisky', '1 pizca de sal', '100 gramos de pan rallado', '1 chorrito de aceite de oliva', '1 pizca de pimienta', '3 cucharadas de nata líquida', '1 huevo', '4 tomates medianos maduros', '1 cebolla pequeña']",https://www.recetasgratis.net/receta-de-salmon-al-whisky-39279.html,,
Salmón a la pimienta con verduritas,,"['1\nPoner la parrilla al fuego y cuando este bien caliente añadir la sal y el aceite (en la parrilla), seguidamente colocar las rodajas de salmón y dorarlas.', '2\nReservar.', '3\nEscurrir bien las verduritas y en una sartén poner la mitad de la mantequilla y saltear las verduritas, salpimentando al gusto.', '4\nCon 5 minutos será suficiente.', '5\nPara hacer la salsa poner en una sartén el resto de la mantequilla y añadir la pimienta en grano, remover un poco y añadir el brandy, flamear y añadir la nata, un poco de sal y pimienta molida al gusto.', '6\nDejar que reduzca y emplatar: un poco de salsa en el fondo del plato, encima la rodaja de salmón y al lado las verduritas.']","Valoración: 4,5 (2 votos)",,,,,"['4 rodajas de Salmón fresco', '600 gramos de Verduritas cocidas variadas', '200 gramos de Verduritas cocidas', '1 cucharada sopera de Pimienta en grano y molida', '70 mililitros de Brandy', '1 pizca de Sal', '60 mililitros de Aceite', '1 cucharadita de Mantequilla']",https://www.recetasgratis.net/receta-de-salmon-a-la-pimienta-con-verduritas-39276.html,,
Rollos de trucha,,"['1\nSe parten los filetes de trucha de manera que queden 2 tiras largas de cada uno.', '2\nAparte en un tazón se mezclan el ajo picado finamente, la sal, la pimienta y la salsa formando una salsa para marinar las tiras de trucha.', '3\nSe cortan las lonchas de jamón en dos o tres tiras cada una y se colocan sobre las piezas de trucha ya marinadas.', '4\nSe forman los rollos ayudándose con mondadientes para que mantengan su forma.', '5\nEn un molde refractario se colocan los rollos y se llevan al horno medio 160º centígrados durante 18 minutos.']","Valoración: 3,4 (32 votos)",,,,,"['4 filetes de trucha', '4 jamón en lonchas', '2 dientes de ajo', '1 pizca de sal', '1 pellizco de pimienta', '2 cucharadas de salsa de vegetales tipo inglesa']",https://www.recetasgratis.net/receta-de-rollos-de-trucha-39262.html,,
Rollitos de pescado al horno,"Imagen: http://miexperienciacondukan.blogspot.com.es/2013/01/rollitos-de-pescadilla-al-horno.html


Para hacer unos rollitos de pescado al horno no hay que complicarse mucho la cabeza. Es tan fácil como seguir este paso a paso que hoy te ofrecemos en RecetasGratis para disfrutar de unos exquisitos rollitos de pescado blanco, el cual puede ser merluza, lenguado, panga, rape, etc... Todo depende de lo que a ti más te guste. No esperes más y anímate a elaborar estos rollitos de filetes de pescado para sorprender a toda la familia.","['1\nLo primero que tenemos que hacer para preparar estos rollitos de pescado al horno es precalentarlo a 180º C y sazonar los filetes de pescado con los ajos picados,la sal y la pimienta. \nTruco: En este caso hemos escogido hacer rollitos de merluza, pero tú puedes utilizar el pescado blanco que más te guste.', '2\nUna vez listos, enrollamos los filetes y los sujetamos con unos palillos o unos pinchos para que no se deformen los rollitos de pescado. Luego pasarlos por harina para rebozarlos e ir acomodándolos en un molde refractario.', '3\nEncima de los rollitos de pescado se les coloca la cebolla cortada en juliana y nata líquida, lo necesario para cubrirlos totalmente, y se meten al horno a 180º C unos 15 o 20 minutos, hasta que estén cocidos y se consuma un poco la nata.', '4\nUnas vez listos, servimos los rollitos de pescado al horno bien calientes. Ya veréis lo deliciosos que están. Y si os gustan las recetas de pescado al horno, no olvidéis pasaros a echar un vistazo a las siguientes que os recomendamos a continuación:Pescado al horno en salsaBrochetas de pescado al hornoPescado con bacon al hornoFiletes de pescado al horno con patatasPescado en papillote de curry']",Valoración: 3 (3 votos),2 comensales,30m,Plato principal,Dificultad baja,"['2 filetes de Pescado blanco', '1 Cebolla mediana', '3 dientes de Ajo', '1 pizca de Sal', '1 pizca de Pimienta negra molida', '220 mililitros de Nata líquida', 'Harina para rebozar']",https://www.recetasgratis.net/receta-de-rollitos-de-pescado-al-horno-39251.html,,['Recetas al horno']
"Rollitos de lenguado, jamón y gambas",,"['1\nSe derrite la mantequilla en una sartén honda y se dora la harina en ella.', '2\nVerter el caldo poco a poco y remover continuamente hasta que se espese.', '3\nAñadir la nata líquida y salpimentar.', '4\nPicar el eneldo y mezclarlo con la salsa bien caliente.', '5\nLimpiar las gambas, pelarlas y retirarles las cabezas.', '6\nExtender los filetes de lenguado, ponerles encima la lonchita de jamón y colocar unas gambas encima, en el centro.', '7\nEnrollar los filetes sobre las gambas formando unos rollitos y cerrar con unos palillos.', '8\nColocar en una fuente de horno ligeramente engrasada.', '9\nRegar con un chorrito de aceite e introducir en el horno, previamente calentado a 200ºC, hasta que el pescado se blanquee y esté hecho.', '10\nServir los rollitos con la salsa por encima y un poquito de eneldo.', '11\nEsta receta es muy propia para las fiestas, se puede tener preparada y meter en el horno poco antes de servir.']","Valoración: 3,4 (31 votos)",,,,,"['12 lenguado, filetes', '500 gramos de gambas o gambones', '12 rodajas de jamón cortado finito', '50 aceite', '500 ccs de caldo de pescado', '50 gramos de mantequilla', '2 cucharadas de harina', '2 cucharaditas de nata líquida', '1 ramito de eneldo', '1 pizca de sal', '1 pizca de pimienta']",https://www.recetasgratis.net/receta-de-rollitos-de-lenguado-jamon-y-gambas-39250.html,,
Rape estofado,,"['1\nSe corta el rape se enharina y se fríe .En un mortero se machacar los ajos, perejil y se le añade el chocolate desleído en dos cucharadas de aceite, vinagre y agua.', '2\nSe vierte todo sobre el rape puesto en una cacerola se le añade media hoja de laurel, sal, pimienta.', '3\nSe tapa bien y se deja cocer media hora. Se sacan los trozos a una fuente, se cuela la salsa que se sirve por encima.']","Valoración: 2,2 (10 votos)",,,,,"['2 kilos de rape', '150 gramos de aceite', '200 gramos de agua', '1 cucharada de chocolate negro', '1 cucharada de vinagre', '1 pizca de sal', '1 pizca de pimienta', '1 hoja de laurel']",https://www.recetasgratis.net/receta-de-rape-estofado-39212.html,,
Rape con salsa de romesco,,"['1\nSe ponen en remojo los pimientos miéntras que en aceite caliente se tuestan las almendras, el pan, los ajos con la guindilla y por último se añaden los pimientos. Se escurren bien y se pasan a un mortero donde se machacan.', '2\nEn la mitad del aceite sobrante se rehoga la cebolla picada hasta que empiece a tomar color se añade entonces el tomate troceado y se sofríe unos 10 minutos.', '3\nSe une éste refrito al anterior majado, se mezcla bien todo y se pasa por el pasapuré. Tendremos el pescado cortado en rodajas y sin piel, lo sazonamos con sal, pimienta y limón, se enharina ligeramente y se dora en el aceite sobrante.', '4\nSe pasa a una fuente de barro y se cubre con la salsa, se deja cocer unos 10 minutos hasta que el pescado esté tierno. Se adorna con perejil.']","Valoración: 3,3 (30 votos)",,,,,"['1 cucharada de perejil picado', '3 dientes de ajo', '200 gramos de cebollas', '30 gramos de almendras crudas', '1 pizca de guindilla', '50 ccs de zumo de limón', '1 pizca de pimienta negra molida', '1 kilo de rape', '4 pimientos secos', '225 ccs de aceite de oliva', '350 gramos de tomates maduros', '4 rebanadas de pan', '1 pizca de sal']",https://www.recetasgratis.net/receta-de-rape-con-salsa-de-romesco-39211.html,,
Rape a la mantequilla,,"['1\nLas cebollitas peladas se rehogan con unos 50 gramos de mantequilla hasta que queden doradas.', '2\nSe agrega el champiñón limpio y se tapa.', '3\nEn sartén aparte se doran los medallones de rape en el aceite más 50 gramos de mantequilla y despues se flamean con coñac.', '4\nSe ponen los medallones en una cazuela y se echan los champiñones con las cebollitas con su caldo, el vino tinto y el caldo de pescado.', '5\nSe cuece a fuego fuerte unos 8 minutos hasta que evapore el alcohol del vino.', '6\nSe mezcla en frío la mantequilla restante con la harina y se agrega al pescado en forma de pelotas y se remueve.', '7\nSe sirve en una fuente los medallones con las cebollitas y los champiñones y se riega por encima la salsa.']",,,,,,"['25 ccs de aceite', '1 cucharadita de harina', '100 ccs de caldo de pescado', '150 gramos de mantequilla', '200 gramos de cebollitas francesas', '150 ccs de vino tinto', '100 ccs de coñac', '1 kilo de rape limpio cortado en medallones', '200 gramos de champiñones']",https://www.recetasgratis.net/receta-de-rape-a-la-mantequilla-39209.html,,
Rape al horno con champiñones,,"['1\nLimpiar el rape.', '2\nCalientar el horno a 180º centígrados (termostato 4) hornear durante 15 minutos los filetes de rape, con la leche, el vino y el agua.', '3\nReservar.', '4\nEntretanto, derretir la margarina en una cacerola.', '5\nAñadir los champiñones y revolber hasta que hayan absorbido la margarina.', '6\nEchar la mitad de perejil picado, el zumo del limón.', '7\nSazonar con la sal de cebolla y pimienta y retirar del fuego.', '8\nVerter por encima del rape asado.', '9\nEspolvorear la nuez moscada.', '10\nTapar con papel para horno de aluminio y hornear.', '11\nTerminar de asar y espolvorear con el resto del perejil picado.', '12\nDecorar con gajos de limón.', '13\nServir con un agregado (guarnición) de verduras cocidas calientes.']",,,,,,"['4 filetes de rape sin piel', '5 cucharadas de vino blanco seco', '225 gramos de champiñones cortados', '1 pizca de pimienta', '1 pizca de nuez moscada rallada', '4 cucharadas de perejil finamente picado', '150 ccs de leche descremada', '30 gramos de margarina', '1 pellizco de sal de cebolla', '2 cucharadas de zumo de limón', '3 cucharadas de agua']",https://www.recetasgratis.net/receta-de-rape-al-horno-con-champinones-39210.html,,
